time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00003.chdata,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSGD00004.chdata
="2026/04/02 16:35:38.800",-0.85144,-0.0507,-0.92833,3.13785,1.62958,-0.35185,-0.24898,0.03713,0.09331,25.41274,-1.14017,0.16243,-0.59516,0.5168,0.15699,-0.14244,-0.958,0.15703,-1.33597,899.20636
="2026/04/02 16:35:38.820",1.27924,-0.01002,0.28343,0.52235,1.71827,-1.26329,-0.36809,0.06484,0.05297,8.84041,0.0095,0.18712,-0.92356,0.32884,-0.01077,0.55806,-1.63225,-0.36914,-1.03887,913.31445
="2026/04/02 16:35:38.840",-0.64262,-0.10772,-1.21119,0.69363,0.7127,-2.03489,0.32352,0.13471,0.05052,0,-0.84574,0.41234,-2.02258,1.02132,-0.11258,0.67566,-1.40833,-0.89312,-1.02684,924.36243
="2026/04/02 16:35:38.860",-0.15673,0.08173,-0.12836,0.55353,1.34763,-3.30597,0.09432,0.09104,0.01775,0,-0.31391,0.19825,-1.88647,1.12618,0.02726,-0.13324,-1.0339,-0.91386,-1.21878,922.10907
="2026/04/02 16:35:38.880",0.61691,0.14737,-0.29928,-2.58923,0.95773,-2.59309,0.66216,0.00807,0.0005,0,-0.01884,0.1895,-2.02575,1.37679,-0.26026,0.13827,-0.92604,-1.28248,-0.60177,910.32562
="2026/04/02 16:35:38.900",-0.84405,0.09231,-0.76513,-0.6994,0.09742,-2.56676,0.63674,0.04157,0.02002,0,-0.28176,0.13682,-1.61914,1.71157,0.12086,-0.59194,0.36333,-1.13556,-0.79502,893.95514
="2026/04/02 16:35:38.920",1.25185,0.10617,0.50992,-2.37872,-0.35392,-1.27852,1.01439,-0.03694,-0.08923,0,0.6627,0.08989,-0.95592,1.03844,-0.04435,-0.0697,0.55238,-0.7544,-0.57544,868.66302
="2026/04/02 16:35:38.940",0.30562,0.14781,-0.8292,-2.84331,-0.59945,0.17884,1.02717,-0.02147,-0.10665,12.97477,0.17094,-0.05966,-1.03443,1.19223,-0.15173,-0.10661,1.57138,-0.6472,-0.69645,847.14838
="2026/04/02 16:35:38.960",0.19963,0.37416,0.72782,-1.38831,-1.03994,0.95377,1.23399,-0.03864,-0.27174,28.94181,0.98458,0.07897,-0.7414,0.38923,0.03651,-0.54491,1.83877,0.20595,-1.32949,827.14636
="2026/04/02 16:35:38.980",1.31719,0.43281,-0.20336,-2.96486,-1.33882,2.78124,0.59888,-0.09079,-0.07496,45.19281,1.45577,-0.2049,-0.59541,0.5836,-0.39221,0.04298,1.50771,-0.019,-1.28411,812.86914
="2026/04/02 16:35:39.000",-0.47989,0.14909,-0.26295,-0.3621,-1.70574,2.74655,0.83491,0.13281,0.02934,61.44063,1.14672,0.09394,-0.28974,0.08675,0.04967,-0.73387,2.02864,0.33969,-2.12718,809.90033
="2026/04/02 16:35:39.020",1.22507,-0.08968,0.81661,-0.39852,-1.9598,3.31372,0.40513,0.00731,-0.06324,68.78446,2.23144,-0.10812,-0.01109,-1.8287,-0.29004,-0.08316,0.85324,0.33632,-1.57297,812.0788
="2026/04/02 16:35:39.040",-0.43699,-0.10967,-0.93974,-0.18661,-2.00858,3.79758,0.33594,-0.03796,-0.02209,70.93292,1.37854,-0.16936,-0.65476,-1.34101,-0.34191,0.00251,0.55452,0.18072,-0.93962,825.92548
="2026/04/02 16:35:39.060",-0.23897,-0.00161,0.38403,1.57081,-1.70238,1.85662,0.11651,0.01985,-0.00299,61.74404,1.49356,0.02892,-0.25118,-2.16151,0.00704,-0.40108,-0.03753,0.84958,-0.123,845.28973
="2026/04/02 16:35:39.080",0.17872,0.09083,-0.35807,-0.07577,-1.37031,1.21986,-0.08543,-0.0431,-0.02141,47.01608,1.30792,-0.03538,-0.3045,-2.05627,0.15747,-0.41866,-1.3488,0.70489,0.85381,866.12067
="2026/04/02 16:35:39.100",-2.16637,-0.01732,-0.48435,1.94083,-1.37365,0.09797,-0.08188,-0.01743,0.06823,30.19402,0.03107,0.27537,-0.61105,-1.48162,0.20729,0.30327,-1.17807,0.89222,1.57959,887.96259
="2026/04/02 16:35:39.120",-0.26243,-0.1045,0.96533,1.0078,-0.28591,-2.68391,-0.81339,-0.02711,-0.03225,7.15557,0.09117,0.10369,0.22475,-1.91486,0.09919,-0.39635,-2.16618,1.26075,2.23563,901.82373
="2026/04/02 16:35:39.140",-1.73523,-0.20934,-0.14741,0.05006,0.60634,-2.52552,-0.76648,0.0573,0.06455,0,-1.33501,0.128,-0.02025,-1.25253,-0.23976,0.69751,-1.77204,0.99392,3.72162,910.29205
="2026/04/02 16:35:39.160",-1.80186,-0.58822,1.88441,1.35109,1.2264,-3.98581,-0.97544,0.02734,0.09588,0,-1.81783,0.17245,0.96706,-0.95055,0.06566,0.04853,-1.65026,1.346,3.30589,907.93817
="2026/04/02 16:35:39.180",0.67078,-0.77485,0.63514,-1.07272,1.68648,-3.34305,-0.09949,-0.03888,0.04072,0,-2.06319,0.02498,1.39658,-0.22744,-0.28413,0.92155,-1.13141,-0.04827,4.14226,895.39246
="2026/04/02 16:35:39.200",-2.03423,-0.7761,0.80843,0.31878,1.66091,-2.36049,-1.37703,-0.03163,0.04236,0,-2.38203,-0.01345,0.96224,1.12459,-0.17163,0.09411,-0.10093,0.12833,3.61042,878.56696
="2026/04/02 16:35:39.220",0.99304,-0.5376,1.9024,-0.48118,1.7556,-1.1705,-0.99686,0.0014,0.02169,0,-1.96869,-0.16959,2.69783,1.06713,-0.06933,0.19604,0.35163,0.4314,2.6042,855.7406
="2026/04/02 16:35:39.240",0.17082,-0.06176,-0.12494,-1.00153,1.22994,0.58425,-0.32916,0.02046,0.2022,0,-1.67776,-0.11974,1.80047,2.13966,-0.1838,0.74443,1.21535,-0.3419,1.2548,835.42108
="2026/04/02 16:35:39.260",0.02596,0.2215,0.79839,1.15678,1.019,3.40372,-0.58927,0.06335,0.16135,10.7163,-1.76509,-0.46199,2.45918,1.96707,0.27234,-0.26373,1.80198,-0.33012,-0.86275,819.4317
="2026/04/02 16:35:39.280",2.04919,-0.07766,-0.01376,-1.77844,0.19273,2.2052,0.01656,0.03542,0.07354,34.11101,-0.37929,0.25805,1.71119,1.83442,0.13771,0.20994,1.45272,-0.64159,-2.06672,810.9986
="2026/04/02 16:35:39.300",0.05948,-0.20303,-0.98057,1.39129,0.04497,4.63648,0.09341,0.06959,0.16064,58.08786,-0.36945,-0.67062,1.05673,2.40716,0.29378,-0.49148,1.94021,-0.63844,-3.23543,815.3363
="2026/04/02 16:35:39.320",2.22905,0.1462,-0.13956,1.30922,0.27711,2.76828,0.28668,-0.07811,-0.1429,72.71102,0.96336,0.03445,0.75994,1.19196,0.44266,-0.42682,0.94476,-0.61296,-4.02907,826.6908
="2026/04/02 16:35:39.340",0.8471,0.30582,-1.70777,0.57986,-0.32655,3.38275,0.52814,-0.07397,-0.11511,81.37189,1.46301,-0.09907,-1.17985,1.7888,-0.02278,-0.20697,0.42569,-0.76892,-4.31994,847.82764
="2026/04/02 16:35:39.360",0.31715,0.38921,-1.02571,2.7,-0.32501,1.97678,1.1072,0.02621,-0.06029,79.33771,1.81309,0.08344,-1.85933,1.0898,0.29146,-1.0077,-0.04662,-0.53189,-4.40187,873.78326
="2026/04/02 16:35:39.380",1.53673,0.22012,-1.27955,0.30213,-0.11773,-0.3127,1.02358,-0.09412,-0.09011,66.63232,2.98519,0.29897,-2.4565,0.56984,-0.04582,-0.05253,-1.51207,-0.60048,-3.56509,897.4212
="2026/04/02 16:35:39.400",-1.40365,0.19782,-1.61771,1.01978,-0.92846,-0.06792,1.04537,0.0424,-0.0387,48.6523,2.03959,0.11007,-3.67313,0.50584,-0.11189,0.02514,-1.30623,-0.725,-2.84988,918.35626
="2026/04/02 16:35:39.420",0.36346,0.38042,0.16812,0.54076,-0.84719,-2.60922,1.56628,-0.14451,-0.15759,24.03691,2.1319,0.16799,-2.36395,-0.51397,0.10742,-0.57588,-2.37094,-0.54264,-2.13682,928.73468
="2026/04/02 16:35:39.440",-0.73562,0.43352,-1.52982,-2.20214,-1.11847,-2.29874,0.96976,-0.04824,-0.1216,1.1297,1.757,0.35062,-3.95233,0.27832,-0.35238,0.18255,-2.05718,-1.08561,-0.39141,929.24518
="2026/04/02 16:35:39.460",-1.6917,0.1496,0.28318,-0.77089,-1.55246,-2.6645,0.87836,-0.0197,0.06985,0,0.26497,0.1481,-2.31387,-0.12693,0.00529,-0.46922,-1.1365,-0.47743,0.76085,918.30182
="2026/04/02 16:35:39.480",0.49691,-0.03097,0.52663,-3.41343,-1.27544,-3.26074,0.59258,0.05489,-0.16313,0,0.85345,0.23692,-1.1737,-0.88771,-0.25086,0.36193,-1.38372,-0.38367,1.87656,895.44843
="2026/04/02 16:35:39.500",-2.20002,-0.01262,-0.27853,-2.32294,-2.20451,-0.54932,0.23575,-0.07053,0.03792,0,-0.70387,0.15862,-0.98642,-0.16645,-0.08813,0.19182,0.31349,-0.01174,2.49596,868.68414
="2026/04/02 16:35:39.520",0.16014,0.16015,2.09381,-2.00295,-0.97831,-1.90106,-0.15435,-0.03977,-0.1694,0,-0.83717,-0.54757,1.25353,-1.10811,0.08744,-0.52322,0.5645,0.60388,2.72473,837.27917
="2026/04/02 16:35:39.540",-0.34285,0.1602,1.07362,-3.85573,-1.16426,0.67554,-0.15088,-0.06029,-0.08219,0,-0.77693,0.10583,1.48979,-0.72919,-0.13578,0.78761,1.16974,0.77137,3.3833,809.8103
="2026/04/02 16:35:39.560",-0.99612,0.02793,1.57324,-0.04471,-0.71965,1.87078,-0.34308,-0.06781,0.07657,9.06423,-1.83684,-0.41554,2.48433,-1.19606,0.30337,-0.19677,1.95526,1.07995,3.14079,791.435
="2026/04/02 16:35:39.580",1.22009,-0.01231,1.79621,-1.22835,0.10608,1.12191,-0.6737,-0.05493,-0.05745,30.32534,-0.58436,-0.23395,3.06403,-1.6364,0.09758,0.64953,1.37916,0.95874,2.19068,781.74225
="2026/04/02 16:35:39.600",-1.22548,0.0083,0.54795,0.32724,-0.07007,3.81521,-0.91492,-0.00874,0.05432,52.19045,-1.13733,-0.30809,2.69923,-0.61502,-0.03491,0.21019,1.66478,0.72198,1.88844,787.53003
="2026/04/02 16:35:39.620",0.47867,-0.31294,1.30478,2.81828,0.83319,2.19443,-0.87725,-0.01256,0.0728,65.32517,-0.83399,-0.44669,3.11474,-1.25942,0.29498,-0.76548,0.76227,0.9635,0.33717,804.47235
="2026/04/02 16:35:39.640",0.40796,-0.32129,-0.31637,1.15401,0.99507,1.78409,-0.7756,0.04883,0.0967,70.66712,-0.20123,-0.12746,2.47082,-0.21019,0.00954,0.07391,-0.2661,0.16309,0.38002,831.24103
="2026/04/02 16:35:39.660",-1.16899,-0.26944,0.04215,4.105,1.16407,1.50914,-0.74748,0.06476,0.12104,66.65197,-1.1672,-0.2224,1.44348,-0.71661,0.38274,-0.75029,-0.41263,0.68487,-0.56629,865.05609
="2026/04/02 16:35:39.680",1.28828,-0.1454,0.38462,3.31908,1.35456,-0.92095,-0.81303,-0.14892,-0.04002,52.36351,0.58896,0.25204,1.07694,-0.0994,0.1691,0.11641,-1.99487,0.1806,-0.31502,895.69678
="2026/04/02 16:35:39.700",-1.01529,0.08022,-1.13116,2.47768,1.55308,-0.76632,-0.45019,0.11397,0.01167,33.83701,-0.3137,-0.1653,-0.314,1.52382,0.12373,0.31905,-1.40355,-0.23661,-0.21663,923.67151
="2026/04/02 16:35:39.720",0.65782,0.11591,0.17057,4.29523,1.56349,-2.79706,-0.52377,0.02241,0.02486,8.65626,-0.4389,0.33626,-0.13384,0.67515,0.20043,0.36118,-2.11708,-0.17205,-0.40611,941.19385
="2026/04/02 16:35:39.740",0.07097,0.10437,-0.92255,-0.05951,1.54356,-2.11597,0.06791,0.0919,0.05174,0,0.18264,-0.05441,-1.60094,1.84889,-0.16328,1.04307,-2.14311,-0.68951,-0.26725,944.83435
="2026/04/02 16:35:39.760",-0.82215,0.21603,-0.69333,0.86198,0.95676,-1.84418,0.23841,0.14288,-0.04654,0,-1.13847,0.22257,-1.5305,2.02803,0.09821,-0.3036,-1.10907,-0.62937,-0.96043,936.8974
="2026/04/02 16:35:39.780",1.5256,0.02728,0.05586,-0.40126,1.10028,-3.29189,0.49046,-0.01054,-0.10713,0,0.31552,0.24149,-1.06274,1.64783,-0.0599,-0.12183,-0.99386,-1.0278,-1.18467,913.53717
="2026/04/02 16:35:39.800",-0.87047,0.03817,-1.21404,-2.72275,0.587,-0.49315,0.74286,0.01229,0.0333,0,-0.44633,0.01952,-1.79193,2.35502,-0.1371,0.17581,0.3784,-1.23626,-1.42805,884.28809
="2026/04/02 16:35:39.820",0.98974,0.05536,0.4413,-0.82695,0.35998,-1.12007,0.79839,0.01932,0.03237,0,-0.1892,0.15496,-1.18174,1.2123,0.10286,-0.8412,1.1157,-1.09833,-1.66222,852.21478
="2026/04/02 16:35:39.840",1.35598,0.17214,-0.80724,-4.20375,-0.56924,0.62195,0.76199,0.07769,-0.03125,0,1.14255,0.11332,-1.13816,1.50927,-0.27213,0.38225,1.42649,-1.63566,-1.69112,821.52478
="2026/04/02 16:35:39.860",-0.72039,0.13478,-0.10248,-1.79701,-1.19041,2.3286,0.06762,-0.0228,0.00815,24.99421,0.10949,-0.18925,-0.92725,0.76283,0.0361,-0.47399,2.50104,-0.83362,-2.58994,802.13062
="2026/04/02 16:35:39.880",2.39623,0.13589,0.09548,-1.64397,-1.32858,1.45428,1.20118,0.08226,-0.15043,51.67781,1.5338,-0.0584,0.26515,-0.55675,-0.05755,-0.16049,1.81228,-0.81131,-2.22103,790.39508
="2026/04/02 16:35:39.900",-0.50893,0.30135,-0.94836,-2.47189,-1.80291,3.44287,0.94248,-0.18465,-0.14752,76.70176,1.47547,-0.25352,-0.96422,-0.03651,-0.15731,-0.35653,2.05304,-0.48209,-1.62385,793.40839
="2026/04/02 16:35:39.920",0.63887,0.4148,0.74746,1.23995,-1.68468,1.80802,0.40867,-0.03501,-0.12236,90.89202,1.19139,-0.06617,-0.12776,-1.43036,0.18038,-1.27016,1.25858,0.393,-1.31949,808.4245
="2026/04/02 16:35:39.940",0.58264,0.51677,-0.62942,-0.78437,-1.54078,0.37924,0.51533,-0.03676,0.0087,92.74139,2.86693,0.17026,-0.61671,-1.31093,-0.09253,0.12492,0.25872,0.35723,-0.33151,830.61169
="2026/04/02 16:35:39.960",-1.46909,0.27258,0.11424,2.91982,-1.05493,0.9499,0.63368,-0.06772,0.0265,85.51236,1.14002,-0.01993,-0.72434,-1.63816,0.22364,-0.33313,-0.11356,0.99265,0.61135,861.74976
="2026/04/02 16:35:39.980",0.48529,0.09487,0.36527,2.39652,0.19264,-2.84156,-0.08871,-0.09746,-0.03796,63.44827,1.76539,0.21038,-0.12421,-2.29331,0.24817,-0.23761,-1.61891,0.89365,1.33962,889.1897
="2026/04/02 16:35:40.000",-2.16289,-0.07932,-0.7283,0.97187,-0.14511,-0.60049,-0.32115,0.08608,0.07638,36.62004,0.6314,0.10306,-1.07941,-1.27087,-0.33082,0.65909,-1.56924,0.88406,2.03602,912.69122
="2026/04/02 16:35:40.020",-0.97305,-0.21514,0.63826,3.03315,0.45853,-3.49371,-0.54307,0.03816,0.15633,6.27945,-0.78045,0.08993,0.12927,-1.86679,0.00826,-0.2048,-2.0158,1.06126,2.33893,927.84729
="2026/04/02 16:35:40.040",-1.06237,-0.233,0.42471,-0.36672,0.24881,-2.72632,-0.85023,-0.02125,0.10336,0,-0.41964,0.078,0.47943,-1.10245,-0.30637,1.03325,-1.93641,0.66566,3.66743,927.22131
="2026/04/02 16:35:40.060",-2.14917,-0.51951,0.37228,1.04654,0.26373,-1.96707,-1.08225,0.07325,0.11901,0,-2.8081,-0.17601,1.0064,-0.95311,-0.05382,0.27465,-1.16142,0.43176,2.27186,918.03027
="2026/04/02 16:35:40.080",0.40265,-0.2282,1.74423,0.34244,1.10975,-3.27532,-1.119,-0.0009,0.08526,0,-1.76608,0.11379,1.86153,-0.8978,0.05407,0.35342,-1.13245,0.32702,4.11565,894.64642
="2026/04/02 16:35:40.100",-1.04051,-0.53668,-0.05189,-2.22384,1.09664,-0.26905,-1.43348,0.1019,0.29307,0,-2.50698,-0.23822,1.06133,0.19473,-0.23591,1.2349,0.45599,0.09864,3.44733,864.93622
="2026/04/02 16:35:40.120",0.12232,-0.31313,1.67836,0.5819,1.41405,-0.97518,-0.90428,0.05356,0.17366,0,-2.98115,0.3013,2.9678,-0.97339,0.33225,0.08872,0.98923,0.33417,2.00168,836.35577
="2026/04/02 16:35:40.140",0.90176,-0.3994,0.05558,-2.15761,1.93385,0.91215,-0.80889,0.02336,0.09732,0,-1.36362,-0.38871,1.84006,0.06882,-0.11565,0.60254,1.28235,-0.25519,1.25732,808.78766
="2026/04/02 16:35:40.160",-0.65356,-0.35714,-0.35282,-0.81285,1.6787,2.28127,-0.73215,-0.01167,0.08289,7.8441,-2.49717,-0.3719,2.10251,1.00654,0.22157,-0.40084,2.20832,0.00622,-0.69113,794.34259
="2026/04/02 16:35:40.180",2.31065,-0.234,0.67021,-0.22485,2.05778,0.75619,-0.08677,0.06821,0.01965,38.73664,-0.37765,-0.55487,2.10558,0.43083,0.26332,-0.22534,1.57031,-0.01084,-2.00941,789.98889
="2026/04/02 16:35:40.200",0.40797,-0.06099,-1.42684,-1.0844,-0.09258,4.47798,-0.03438,0.04461,0.14722,68.77428,0.26652,-0.05384,0.81449,1.83586,0.07224,-0.0561,1.56092,-0.59031,-2.67906,799.75586
="2026/04/02 16:35:40.220",1.11459,-0.00369,-0.10645,2.28379,0.17115,1.2217,0.46658,-0.10263,-0.07869,91.96808,0.31076,-0.1641,0.48428,1.27254,0.30545,-0.79559,1.27169,-0.54431,-3.56618,824.35138
="2026/04/02 16:35:40.240",1.71872,0.0423,-0.88549,0.04825,0.75591,1.26157,0.15259,-0.13889,-0.09004,99.10735,2.66227,-0.06398,-0.59628,1.6832,-0.03317,0.34658,0.09512,-1.00377,-3.84919,853.10352
="2026/04/02 16:35:40.260",-0.58857,0.16374,-1.86248,2.03876,-0.23399,2.32438,0.57551,0.01912,0.00555,95.93073,1.31202,0.07007,-1.70259,1.42511,-0.00166,-0.13457,-0.14997,-1.05978,-3.79258,889.55145
="2026/04/02 16:35:40.280",1.34576,0.38901,-0.59715,2.28738,-0.39935,-1.65545,0.78373,0.01564,-0.10312,77.13029,2.54,0.23663,-2.16126,0.68136,-0.03993,-0.45271,-1.45787,-1.07774,-4.27597,920.29535
="2026/04/02 16:35:40.300",-0.25866,0.79319,-2.29703,-0.29289,-1.02457,0.29479,0.8808,-0.05255,-0.10207,50.61038,2.12436,0.18045,-3.23706,1.24521,-0.42384,0.29362,-1.72433,-1.30105,-2.6766,941.54517
="2026/04/02 16:35:40.320",-0.93558,0.77662,-0.38835,1.93509,-0.88515,-2.77726,0.59684,0.03486,-0.00066,20.84426,0.92609,0.25155,-3.05389,-0.22992,0.06564,-0.64295,-1.84082,-0.39243,-2.08763,952.82294
="2026/04/02 16:35:40.340",0.64295,0.45087,-0.81521,-1.41479,-1.05685,-2.90841,1.23035,0.00017,0.00947,0,1.8215,0.07646,-2.57189,-0.00232,-0.32544,0.31973,-2.11038,-0.28563,-0.38574,944.96802
="2026/04/02 16:35:40.360",-1.89141,0.12652,-0.82736,-1.35904,-1.10684,-1.78184,0.66648,0.17027,0.12734,0,-0.42856,0.14263,-2.7901,-0.55914,-0.14659,-0.2537,-0.65971,0.26833,0.62762,926.91144
="2026/04/02 16:35:40.380",0.21466,0.18836,0.97651,-1.10989,-0.71746,-3.32443,0.62993,-0.16599,-0.06048,0,-0.07904,0.4178,-1.3224,-1.89034,-0.08721,-0.16121,-0.77403,0.28542,0.79591,894.6214
="2026/04/02 16:35:40.400",-1.24426,0.04676,-0.34911,-5.01717,-0.7254,-0.8496,0.41535,0.03732,-0.05073,0,-0.46854,0.13314,-1.56893,-1.07464,-0.34265,0.74663,0.49202,0.13823,1.81803,855.85663
="2026/04/02 16:35:40.420",-0.71203,-0.20334,1.14749,-1.50186,-0.84567,-0.84241,0.05378,-0.11199,0.1352,0,-1.78743,0.01169,0.35511,-1.99036,0.15561,-0.34916,1.14902,0.73725,1.84918,820.20746
="2026/04/02 16:35:40.440",0.64361,-0.25916,1.70478,-4.01535,-0.70236,0.1824,-0.26851,-0.06386,-0.13347,0,-0.14593,-0.33547,1.24802,-2.23629,-0.1839,0.98032,1.16613,0.82349,2.62062,786.36487
="2026/04/02 16:35:40.460",-1.05612,-0.24644,0.51628,-2.81253,-1.49127,3.41722,-0.82628,0.01496,0.03753,11.2608,-1.9269,-0.23642,1.52773,-1.47805,0.0192,0.09381,2.23672,0.91483,2.64523,768.2796
="2026/04/02 16:35:40.480",1.14144,-0.00396,2.17889,-0.60958,-0.77121,1.09835,-0.73358,0.04292,-0.02215,39.90676,-0.53664,-0.22843,2.73801,-2.3068,0.19771,-0.03655,1.64331,1.06124,2.69905,764.40356
="2026/04/02 16:35:40.500",-0.24439,0.01374,0.48659,-1.96214,-0.59507,3.34132,-0.59843,0.03148,0.0685,65.72295,0.00023,-0.28982,2.37875,-1.06905,-0.10702,0.37692,1.38518,1.15914,2.05643,776.23541
="2026/04/02 16:35:40.520",-0.83027,0.15383,1.39164,2.99245,0.00899,2.3752,-0.9268,0.05769,0.11034,84.96017,-1.01808,-0.17587,2.3485,-1.34431,0.26464,-0.76643,1.23314,1.31,1.48519,804.82587
="2026/04/02 16:35:40.540",1.27596,0.01288,0.33704,1.88493,0.71977,0.68549,-0.62077,0.01292,0.03485,87.7682,0.86073,-0.07556,2.09632,-0.64305,0.00211,-0.00958,-0.54882,0.84449,0.52702,837.89764
="2026/04/02 16:35:40.560",-1.5359,-0.20839,-0.58245,2.42953,0.97691,1.13108,-1.41568,0.01782,0.14871,81.67873,-0.61478,0.09297,0.86379,0.77326,0.15086,-0.43511,-0.48597,0.44428,0.84756,879.20416
="2026/04/02 16:35:40.580",0.61101,-0.40777,0.87625,5.25095,1.60135,-1.69491,-0.76132,0.0399,0.1253,61.33608,-0.34442,0.03514,1.71347,-0.52743,0.11081,-0.06262,-1.50457,0.62746,0.41528,916.23065
="2026/04/02 16:35:40.600",-0.13573,-0.13972,-0.71716,1.74968,1.40099,-0.12281,-0.59638,-0.0236,-0.02962,33.0292,-0.26291,0.01812,0.04466,0.50825,-0.09758,0.90132,-2.03162,0.15341,0.53676,942.84088
="2026/04/02 16:35:40.620",-0.81263,0.08643,-0.61009,3.77018,1.49488,-1.05139,-0.64008,0.0467,0.11728,3.48665,-2.37056,0.02333,-0.16892,0.46123,0.11427,-0.38972,-1.56265,-0.12367,-0.11025,960.13135
="2026/04/02 16:35:40.640",1.24244,0.00307,-0.08888,0.43377,1.50431,-2.38848,-0.44842,0.00109,0.05841,0,-0.52071,0.20372,-0.35515,0.5488,-0.17069,0.6265,-2.03707,-0.6312,-0.32152,956.36755
="2026/04/02 16:35:40.660",-0.81085,-0.18563,-1.57046,-0.0244,0.43332,-0.0853,-0.03909,0.06977,0.02594,0,-2.12607,0.24209,-1.34131,1.32756,-0.03848,0.00741,-0.91837,-0.84303,-0.75734,939.85596
="2026/04/02 16:35:40.680",1.02411,-0.05296,0.06848,0.47095,1.30347,-2.52067,0.0733,-0.03344,-0.03402,0,-1.38581,0.18763,-1.01782,1.19492,-0.06364,-0.86827,-0.50094,-0.99807,-1.41895,909.00708
="2026/04/02 16:35:40.700",0.46995,0.03813,-0.73344,-3.72524,0.25757,0.54655,0.89241,0.00154,0.00817,0,-0.28895,0.34493,-1.65623,2.03788,-0.39323,0.6322,0.27072,-1.12838,-1.74783,869.72534
="2026/04/02 16:35:40.720",0.36083,0.17182,-0.72022,-1.39112,-0.2951,-0.31446,0.78966,0.0549,0.02361,0,-1.07632,0.10346,-1.09558,1.52794,0.12475,-0.62792,1.62689,-0.83667,-2.20753,834.84875
="2026/04/02 16:35:40.740",1.99431,0.26053,0.45256,-2.63621,-0.2393,0.70641,1.12323,-0.03433,-0.08981,0,1.30686,0.03572,-0.8939,1.12939,-0.14513,0.20966,1.46211,-0.4315,-1.32214,800.41309
="2026/04/02 16:35:40.760",0.29434,0.22187,-0.9132,-3.47919,-0.89247,2.98099,1.24433,-0.01303,-0.11079,28.10936,0.54341,0.00745,-1.31584,1.19069,-0.16725,-0.06945,2.44816,-0.14828,-1.99696,782.47601
="2026/04/02 16:35:40.780",1.3527,0.44195,0.88576,-0.60373,-0.93874,0.69552,1.02568,-0.20525,-0.34199,61.88585,1.83946,0.23992,-0.90046,-0.09485,0.06111,-0.81487,1.95863,0.2109,-1.96345,778.9798
="2026/04/02 16:35:40.800",0.69998,0.20498,-0.66406,-3.31332,-1.41922,3.17076,0.23484,-0.0116,-0.11479,89.19774,3.12229,-0.18266,-1.4765,0.73147,-0.5382,0.00461,1.54359,-0.09881,-1.75349,787.40167
="2026/04/02 16:35:40.820",-0.22145,-0.10507,0.01938,0.3634,-1.74043,1.50382,0.65136,0.09143,0.0756,108.68833,1.64871,0.16229,-0.78785,-0.21307,0.11461,-0.84134,1.41529,0.21145,-1.531,813.62787
="2026/04/02 16:35:40.840",0.98641,-0.18313,0.42823,0.26593,-1.77686,0.90548,0.55066,0.03515,-0.10164,108.21252,3.57843,-0.26114,-0.68409,-1.43022,-0.23866,0.13004,-0.12283,0.0162,-0.29822,843.27618
="2026/04/02 16:35:40.860",-1.48253,-0.1034,-0.93134,0.2104,-2.43335,2.43475,0.15622,-0.03578,0.00504,97.63963,1.68189,0.0398,-1.17796,-0.88211,-0.32435,0.18545,-0.3848,0.13825,0.64899,878.92676
="2026/04/02 16:35:40.880",-0.37526,0.11569,0.42391,2.66722,-1.3902,-1.91539,0.09139,0.02581,0.08751,72.3288,1.33835,0.02475,-0.27557,-1.56889,-0.05656,-0.4672,-1.39145,0.54994,1.56749,910.77985
="2026/04/02 16:35:40.900",-1.11804,0.02802,-0.38273,-0.02678,-1.41332,-0.5122,-0.21719,-0.01014,0.01555,36.39422,1.35015,0.10548,-0.48389,-1.48693,-0.40175,0.71823,-2.18085,0.70643,2.05442,930.48853
="2026/04/02 16:35:40.920",-2.11753,-0.00319,-0.19055,2.51036,-0.83584,-1.8142,-0.61531,0.03388,-0.02568,1.90433,-1.48853,0.14828,0.16232,-1.45928,0.25074,-0.3191,-1.76204,0.8463,2.49649,943.08765
="2026/04/02 16:35:40.940",-0.19725,-0.11783,1.13006,0.83826,0.36847,-3.30624,-0.78402,0.00448,-0.01707,0,-0.56806,-0.0402,0.86376,-1.58473,0.05062,0.39153,-2.16136,0.96168,3.20286,934.69006
="2026/04/02 16:35:40.960",-1.87221,-0.23936,0.27628,-0.71107,0.37719,-1.03113,-0.72752,-0.01799,0.13451,0,-2.72293,0.03019,0.73135,-0.80738,-0.09948,1.01113,-1.30468,1.00442,4.24721,915.00372
="2026/04/02 16:35:40.980",-0.44414,-0.60302,1.58512,1.2636,1.35223,-2.83454,-1.10252,-0.0076,0.04273,0,-2.88366,-0.00996,1.9298,-1.01219,0.05585,0.04065,-0.75315,1.33999,2.95042,885.26105
="2026/04/02 16:35:41.000",0.67898,-0.65249,0.46733,-2.39011,1.29573,0.02601,-0.41491,-0.11828,0.02579,0,-2.30991,0.0483,1.68161,-0.03347,-0.35954,1.00576,-0.06926,0.03332,3.96943,846.84534
