time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ
="2026/04/02 17:18:58.720",-1.2664,0.56303,1.27553,-0.01165,0.00269,-0.02303,0.01119,-0.0048,-0.01172,0.00305,-0.00056,0.01165,0.00059,-0.00059,0.00142,19.52747,860.77246,-0.56032,0.64107,-1.67052
="2026/04/02 17:18:58.740",1.20123,0.15339,-0.28137,-0.00597,0.00466,-0.0345,-0.03677,-0.00949,-0.01556,0.00964,0.00066,-0.02108,0.00713,-0.00193,-0.00712,19.31808,861.41559,-0.3966,-0.77167,0.04736
="2026/04/02 17:18:58.760",-0.36206,-0.13711,-0.90048,-0.00124,0.00192,-0.04366,0.03399,-0.00231,0.00667,0.00845,0.00014,0.01239,0.0105,0.01099,0.00083,20.02432,862.04291,-0.14013,-0.09178,-0.10096
="2026/04/02 17:18:58.780",-1.34102,-0.14196,1.99805,0.00447,0.00293,-0.03272,-0.002,-0.00229,-0.00781,0.00413,-0.00635,0.00925,-0.00204,0.00024,-0.01116,20.57647,862.70813,-0.24489,0.23017,0.2481
="2026/04/02 17:18:58.800",1.22079,-0.27419,-1.38714,0.00308,0.00491,-0.036,-0.00369,-0.00045,-0.00937,-0.00562,0.00593,0.02092,0.0056,0.00533,0.01218,19.86795,862.8045,0.33745,-0.48183,1.51904
="2026/04/02 17:18:58.820",-2.19364,-0.28446,1.19977,-0.0015,-0.00367,-0.0071,-0.01743,0.00479,-0.00436,-0.01444,0.00349,0.01502,0.00082,-0.0002,0.00666,19.21428,861.59747,0.20587,0.80607,1.08777
="2026/04/02 17:18:58.840",0.52933,-0.24392,0.8908,0.00041,0.00004,0.01986,-0.05876,-0.00746,-0.00698,-0.00956,-0.00204,0.02325,-0.00354,0.00327,-0.00025,19.34526,860.07819,0.10919,-0.14363,1.94848
="2026/04/02 17:18:58.860",-0.51567,-0.20016,-1.03936,0.00464,-0.00998,0.0204,-0.04347,0.00052,0.01725,-0.01331,-0.00825,0.01489,0.00059,0.00229,-0.00301,18.99014,859.72437,0.63872,0.13747,1.77331
="2026/04/02 17:18:58.880",-1.85116,0.10903,2.41169,0.00123,-0.00358,0.03708,-0.01692,0.00104,0.0287,-0.00598,-0.00175,0.01328,0.00065,-0.00148,-0.0001,18.89336,859.63354,-0.04571,0.78994,0.73425
="2026/04/02 17:18:58.900",1.47349,0.18187,-0.77547,0.00026,-0.00851,0.04854,-0.04289,-0.00013,0.00149,0.00372,-0.00135,-0.00631,-0.00116,-0.00202,0.00249,19.72977,859.67529,0.54156,-0.56839,1.72932
="2026/04/02 17:18:58.920",-1.8689,0.14871,0.23285,-0.00811,-0.00162,0.04497,0.03553,0.00853,-0.01534,-0.00384,-0.00162,-0.00147,0.00065,0.00347,0.00616,19.8444,860.26227,0.35206,0.69337,0.23733
="2026/04/02 17:18:58.940",0.63314,0.03626,1.43061,-0.00685,0.00437,0.03846,0.03783,-0.00064,-0.01392,0.00276,0.00214,-0.01322,0.00033,-0.00036,-0.0049,19.19406,860.61414,-0.10983,0.1144,0.17153
="2026/04/02 17:18:58.960",0.44613,-0.16369,-1.86302,-0.00165,0.00304,0.01445,0.04127,0.00221,-0.0161,0.01396,0.00442,-0.01582,-0.00988,0.00101,-0.00737,18.6902,860.28271,0.67646,-0.17746,-0.12076
="2026/04/02 17:18:58.980",-1.21467,0.13738,1.53197,-0.00364,-0.00056,-0.00008,-0.01249,0.00837,0.00496,0.02234,0.00947,-0.02128,-0.00032,0.00225,0.00955,18.54979,860.19232,-0.11858,0.5281,-1.23969
="2026/04/02 17:18:59.000",1.75185,0.29866,-0.73842,-0.01135,0.00047,-0.01651,-0.00544,-0.00714,-0.0017,0.0151,-0.00337,-0.01051,-0.00118,-0.00495,0.00127,19.37009,860.41168,0.07657,-0.4091,-0.659
="2026/04/02 17:18:59.020",-1.12881,0.30737,-0.84078,-0.00154,-0.00144,-0.02767,-0.01102,-0.00206,-0.00983,0.01166,-0.00159,-0.00828,0.00547,0.00159,-0.00562,19.23303,860.75012,0.34208,0.29735,-1.30583
="2026/04/02 17:18:59.040",0.67676,0.18183,1.50212,0.00334,0.00615,-0.03625,-0.03638,-0.00966,-0.01125,0.0086,0.00426,-0.00174,0.00116,0.00328,0.00225,18.69473,860.84381,-0.56671,-0.02645,-0.79855
="2026/04/02 17:18:59.060",0.59916,-0.10362,-2.02208,0.00192,0.00704,-0.04475,0.02877,-0.00266,-0.00512,0.00864,0.00026,-0.02109,0.00034,-0.00189,-0.00987,19.12075,860.95636,0.3458,-0.27396,-0.03181
="2026/04/02 17:18:59.080",-0.98623,-0.14809,0.72242,-0.00342,0.00436,-0.03323,-0.00914,-0.00935,-0.01626,0.00101,-0.00213,0.00186,0.00625,0.0085,0.00466,19.26658,861.83643,-0.29539,0.42623,-0.27828
="2026/04/02 17:18:59.100",1.03721,-0.1653,0.23878,-0.0073,-0.00012,-0.02186,0.00122,0.00005,0.00757,-0.01342,-0.00276,-0.00516,-0.00299,-0.00133,-0.00236,19.00524,862.46014,-0.08433,-0.44626,0.53126
="2026/04/02 17:18:59.120",-1.16255,-0.07962,-1.2118,0.00688,-0.00008,-0.00781,-0.00811,0.00511,-0.00146,-0.01755,-0.00068,0.01326,-0.0046,-0.00652,0.00016,18.2662,861.85437,0.23029,-0.00231,0.08792
="2026/04/02 17:18:59.140",0.50845,0.12748,1.81343,0.00932,-0.00094,0.0137,-0.04065,-0.00963,0.01518,-0.01422,-0.00659,0.00962,0.00773,0.0001,-0.00187,18.04848,860.54285,-0.47094,-0.15526,0.51013
="2026/04/02 17:18:59.160",0.00671,-0.00529,-1.12131,0.00012,-0.00526,0.02674,0.03009,0.0058,-0.00235,-0.01299,0.0038,0.01809,0.98062,0.16104,-1.23339,18.74045,859.87238,0.32123,-0.46457,0.71254
="2026/04/02 17:18:59.180",-0.61633,-0.07317,0.64141,0.00641,-0.00647,0.03109,0.01021,0.00548,0.00638,-0.00795,0.00605,0.01921,-0.26486,-0.11221,-0.27315,19.35629,859.96991,-0.14213,0.12274,0.26746
="2026/04/02 17:18:59.200",1.2295,-0.12483,0.62407,-0.00287,-0.00303,0.05475,0.01165,-0.00125,-0.00799,-0.0035,0.00366,0.01165,0.9087,0.20683,0.00172,19.09431,859.70343,-0.04105,-0.31511,0.10827
="2026/04/02 17:18:59.220",-0.82288,-0.19588,-1.58743,0.00503,-0.00911,0.03531,0.02287,0.00172,-0.01804,-0.00078,-0.0099,0.00385,1.37273,0.40606,-0.04843,19.04406,859.09845,0.39957,-0.26756,-0.30562
="2026/04/02 17:18:59.240",1.05266,0.05485,1.16291,-0.00336,-0.00061,0.02467,-0.03215,-0.00343,-0.0053,0.01504,0.00407,-0.00322,-0.38184,-0.18166,0.7279,19.35354,859.96729,-0.52721,-0.04893,-1.10288
="2026/04/02 17:18:59.260",0.49948,0.159,-1.26986,-0.0145,-0.00544,0.01527,-0.00005,-0.00343,-0.00238,0.01193,0.00305,-0.01752,2.07443,0.02181,-0.24746,19.98508,860.6366,0.26787,-0.28525,-1.12246
="2026/04/02 17:18:59.280",-0.07221,0.08086,-0.30159,-0.00993,0.00106,-0.00447,0.01244,0.00179,-0.00593,0.00988,-0.00022,-0.01558,0.03901,-0.0365,0.01941,20.31928,860.25537,-0.35971,0.09635,-1.59891
="2026/04/02 17:18:59.300",1.78268,-0.02143,0.09333,-0.00146,0.00703,-0.02194,-0.00717,-0.00172,-0.00778,0.01,0.00189,-0.02089,0.32115,-0.22502,0.67212,20.20146,860.35217,-0.41564,-0.2645,-1.4706
="2026/04/02 17:18:59.320",-0.80283,-0.13392,-1.4703,0.0043,0.00943,-0.03499,0.00663,-0.00339,-0.00395,0.00335,-0.00153,-0.01395,1.19617,0.08174,-0.33401,19.91489,860.82172,0.10907,0.06869,-1.44975
="2026/04/02 17:18:59.340",1.25986,-0.01777,0.51922,-0.00092,0.00123,-0.04516,0.00493,-0.00358,-0.00674,0.00645,0.00547,-0.00362,-0.93884,-0.31778,0.76046,19.6421,861.47174,-0.77098,0.1011,-0.99328
="2026/04/02 17:18:59.360",0.15972,0.01369,-0.87829,0.00233,0.00749,-0.02967,-0.65733,-0.00741,0.03386,0.00661,-0.00412,-0.00211,1.21142,-0.14877,0.15714,18.93735,862.07977,-0.02344,-0.04855,-0.59347
="2026/04/02 17:18:59.380",-0.41381,-0.01636,-0.37878,0.00451,0.00716,-0.03342,0.17736,-0.20635,-0.23768,-0.0079,0.00037,0.00075,-0.54436,0.06986,0.08405,18.72617,862.76813,-0.50316,-0.09135,-0.36024
="2026/04/02 17:18:59.400",1.03912,0.02879,0.56433,0.00917,0.00447,-0.01589,-0.08801,-0.16007,-0.18135,-0.00585,0.00011,0.01439,-0.33693,-0.35566,1.01878,18.9049,862.22998,-0.5616,-0.23216,0.22613
="2026/04/02 17:18:59.420",-1.28119,-0.0168,-0.80495,0.00613,-0.00954,-0.00159,0.2044,-0.058,-0.10907,-0.00926,-0.00886,0.0203,1.16868,0.15208,-0.59553,19.42032,861.25439,0.1628,-0.17801,0.34415
="2026/04/02 17:18:59.440",0.64152,-0.11611,1.06396,-0.00489,-0.00209,0.01693,0.20897,-0.02267,0.00945,-0.01733,0.00459,0.00571,-0.97983,-0.13285,0.45372,18.99491,860.77142,-0.52474,-0.31382,0.92187
="2026/04/02 17:18:59.460",-0.56182,-0.10367,0.09211,-0.00238,0.00287,0.03733,0.56241,0.12416,0.10331,-0.01113,-0.0026,0.01428,0.80891,-0.12625,0.451,18.44408,861.41492,0.27196,-0.01283,0.90952
="2026/04/02 17:18:59.480",-0.56356,-0.05243,-0.14093,0.00766,-0.00125,0.04061,0.02434,-0.1193,-0.12174,0.00037,0.00044,0.00832,0.08527,0.2125,-0.67794,18.454,861.79639,-0.00747,-0.02273,0.68126
="2026/04/02 17:18:59.500",0.74996,-0.10918,1.07516,-0.00534,-0.00193,0.03958,0.39472,0.01114,-0.04812,-0.00258,0.00045,0.0054,-0.41539,-0.34125,0.82882,17.98964,861.02649,0.00174,0.04634,0.73077
="2026/04/02 17:18:59.520",-1.19808,-0.05658,-0.52238,0.00211,-0.00734,0.03699,0.37971,0.05204,0.05202,0.00856,0.00052,-0.00428,0.89251,0.19964,-0.61327,18.55391,859.85461,0.52956,0.15576,0.26517
="2026/04/02 17:18:59.540",0.88914,-0.03392,0.62649,0.00541,-0.00597,0.02503,0.19546,-0.03345,0.01623,0.00869,-0.00308,-0.01733,-0.73748,0.07487,-0.00604,19.62688,859.24463,-0.13716,0.02107,-0.01547
="2026/04/02 17:18:59.560",-0.43952,0.07431,0.02681,-0.00101,-0.00982,0.01445,0.33134,0.05518,0.125,0.01577,0.00572,-0.01414,0.38578,-0.19336,0.43388,19.76299,859.96497,0.37628,0.23182,-0.27604
="2026/04/02 17:18:59.580",-0.0553,0.06253,-0.31858,0.00532,0.00288,-0.01062,-0.03199,0.02304,0.02398,0.0179,-0.002,-0.0135,-0.0367,0.36178,-0.89644,19.41592,860.97491,0.14605,0.25155,-0.39742
="2026/04/02 17:18:59.600",0.76226,0.06331,0.67606,-0.00132,-0.00023,-0.0303,0.45888,-0.02689,-0.01259,-0.26229,-0.10572,0.68151,-0.50963,-0.17441,0.82975,19.9274,860.78925,-0.11337,0.39905,-0.28749
="2026/04/02 17:18:59.620",-1.12951,0.03154,-0.66469,-0.00337,0.00469,-0.04614,0.50237,0.08078,0.06047,-0.56863,-0.12767,-0.75339,0.34557,0.18821,-0.43647,19.70117,860.95093,0.24026,0.37336,-0.44416
="2026/04/02 17:18:59.640",0.89837,0.09046,0.23855,-0.00361,-0.00336,-0.04338,0.31668,-0.07392,-0.08608,-1.14728,-0.04133,0.90493,-0.74146,0.11794,-0.40158,19.28823,861.75439,-0.4144,0.10894,0.08288
="2026/04/02 17:18:59.660",-0.84352,0.13912,0.16937,0.00103,-0.01078,-0.0385,0.36254,0.03032,0.07232,0.68964,-0.18798,-1.97259,-0.03843,-0.22997,0.64911,18.99719,861.85046,0.06969,0.32236,-0.07893
="2026/04/02 17:18:59.680",-0.38794,0.12671,-0.13096,2.16155,-2.86837,5.43125,0.22979,0.0252,0.08591,-0.27305,0.64728,0.98024,-0.31783,0.32455,-1.0738,18.22665,860.9118,-0.1272,-0.03192,0.7958
="2026/04/02 17:18:59.700",0.28783,0.09283,0.62136,-2.53248,-0.83332,-4.08759,0.14183,0.01181,0.01366,0.82686,-0.34947,-0.49207,-0.54591,-0.20796,0.33143,18.39503,860.85382,-0.20182,0.0842,0.79098
="2026/04/02 17:18:59.720",-1.98233,-0.0052,0.45728,-0.08274,-0.06897,1.40361,0.30968,0.0388,0.07251,0.49633,0.21731,-1.32062,0.13351,0.11233,-0.28535,18.62049,861.29285,0.2613,0.17413,1.13876
="2026/04/02 17:18:59.740",1.08562,-0.01224,0.26479,0.47755,0.35218,-1.46432,-0.18383,-0.0304,-0.08081,0.08874,0.3244,1.40371,-0.53768,0.2369,-0.43968,18.20899,861.3963,-0.06934,-0.32678,1.58798
="2026/04/02 17:18:59.760",-1.53678,0.07954,0.82807,-1.28977,0.73485,-3.29417,0.19052,-0.01262,-0.03528,1.09709,-0.34908,-1.00125,-0.09122,-0.19358,0.65911,18.12009,860.97833,0.41666,0.23892,0.87772
="2026/04/02 17:18:59.780",-0.27354,0.02137,0.28231,2.10643,-0.10952,2.1668,0.08547,0.00546,0.01868,-0.54858,0.17292,1.2048,-0.20619,0.31999,-1.00876,18.48523,859.92389,0.26372,-0.4027,1.35691
="2026/04/02 17:18:59.800",0.562,0.04933,0.62549,-0.95811,1.49569,-3.83902,-0.30803,-0.0809,-0.09423,0.61571,-0.24758,1.08091,0.1455,-0.17208,0.21224,19.02442,859.62946,0.43029,-0.16597,0.49149
="2026/04/02 17:18:59.820",-1.50036,-0.09511,0.37535,-0.2463,0.15911,2.17824,-0.00326,0.03802,0.05433,0.04661,-0.26921,-0.34742,0.30377,0.11735,-0.21193,19.73422,860.2251,0.54538,0.22166,-0.02949
="2026/04/02 17:18:59.840",1.57689,-0.11771,-0.19449,1.72775,-0.11162,1.05284,-0.21045,-0.02275,-0.00122,-0.54737,0.15778,2.30417,-0.26876,0.22755,-0.54914,19.21358,860.27319,0.32249,-0.26401,0.06743
="2026/04/02 17:18:59.860",-0.96137,-0.13904,0.19868,-1.44401,0.56646,-0.41144,-0.24622,0.05984,-0.06844,1.00991,-0.1538,-0.2194,0.28763,-0.18689,0.42939,18.76947,860.25549,0.48197,0.39234,-0.98653
="2026/04/02 17:18:59.880",0.44842,0.0592,-0.2899,1.44572,-0.8892,4.63062,-0.27432,0.04266,0.03917,-0.69507,-0.04289,0.33112,-0.24705,0.37487,-0.70423,19.22463,860.49109,0.10036,-0.01782,-0.93462
="2026/04/02 17:18:59.900",1.12249,0.18677,-0.61787,0.30546,0.05399,-0.7418,-0.1286,-0.05324,-0.10065,0.81727,0.15728,1.20075,-0.02905,-0.01538,0.39311,19.16623,860.48322,0.00802,0.06856,-0.91144
="2026/04/02 17:18:59.920",-1.09198,0.10964,0.1322,-1.40923,-0.49349,2.22461,-0.27724,0.03527,0.04533,0.31248,-0.42224,-1.33617,-0.1042,0.02482,-0.15993,19.14676,860.91779,0.0733,0.22679,-1.05453
="2026/04/02 17:18:59.940",1.68113,0.06812,-0.60329,2.13639,-0.52437,2.3601,-0.46622,-0.01799,-0.01992,-0.48702,0.38102,0.63821,-0.38876,0.11617,-0.65167,19.82325,861.62225,-0.33713,-0.36159,-0.37149
="2026/04/02 17:18:59.960",-0.83532,0.07997,-0.42432,-2.46215,0.3807,-1.93828,-0.3122,-0.00728,0.01904,1.11256,0.00159,-1.00269,0.02096,-0.25723,0.66628,19.70729,861.89862,-0.07211,0.2336,-0.55654
="2026/04/02 17:18:59.980",0.3127,-0.06505,-0.183,0.01359,-0.91238,2.59311,-0.20632,0.07088,0.02311,-0.71076,0.09155,-1.06785,-0.54322,0.16162,-0.40497,19.83354,863.85455,-0.51763,-0.20304,-0.07958
="2026/04/02 17:19:00.000",0.59178,-0.03039,-0.77398,0.35481,0.30559,-2.81201,-0.11229,-0.07873,-0.11739,0.61376,0.27272,0.54265,0.01194,-0.18258,0.26085,19.63658,864.99066,-0.21756,-0.25905,-0.01372
="2026/04/02 17:19:00.020",-1.37897,-0.04684,0.21202,-2.87824,0.47244,-0.93069,-0.61647,-0.04462,-0.01457,0.13302,-0.08484,-1.44456,-0.033,-0.0937,0.23854,18.67599,866.37848,-0.22286,-0.09924,-0.21887
="2026/04/02 17:19:00.040",1.46101,-0.07532,-0.04308,1.75257,-0.39902,-0.31563,-0.31982,0.01895,-0.02959,-0.71844,0.12137,0.50064,-0.12615,0.12377,-0.31161,18.21105,867.55261,-0.3793,-0.69095,0.68406
="2026/04/02 17:19:00.060",-0.99421,-0.07595,-0.11614,-1.95253,0.70805,-3.35929,-0.22398,-0.0459,-0.0336,0.66841,-0.18829,0.28313,0.47754,-0.25261,0.75243,19.68862,865.52985,0.29748,0.00764,0.20409
="2026/04/02 17:19:00.080",0.38616,-0.11364,0.4253,-0.52357,-0.06026,1.41159,-0.21827,0.04002,0.06512,-1.26039,-0.10645,-0.34487,-0.02477,0.07024,-0.44257,20.90022,863.9472,-0.08277,-0.27427,0.38838
="2026/04/02 17:19:00.100",0.74258,-0.13007,-0.46591,1.39354,0.03596,-1.38823,-0.36174,-0.02424,-0.06408,0.2328,0.16741,1.27774,0.69425,-0.08124,0.31659,22.2487,859.51697,0.31713,-0.31976,-0.1166
="2026/04/02 17:19:00.120",-0.9152,-0.0517,0.0688,-2.73352,0.06954,0.04797,-0.18782,0.02237,-0.00039,-0.30533,-0.24335,-0.22173,0.3984,-0.10177,0.28093,23.15434,856.46478,0.19902,-0.08492,-0.58488
="2026/04/02 17:19:00.140",1.9905,-0.08544,-0.34485,2.46114,-0.31802,1.85882,-0.21207,0.00526,-0.00697,-0.85099,0.12037,0.70831,0.38895,0.13341,-0.25995,21.46471,853.50598,0.00156,-0.30957,-0.57701
="2026/04/02 17:19:00.160",-0.8726,-0.04521,-0.46254,-0.37029,0.1535,-0.59677,-0.1673,-0.01604,-0.00392,0.63846,-0.19956,0.60811,0.76945,-0.22429,0.76081,21.9841,848.62152,0.39904,0.42077,-1.27924
="2026/04/02 17:19:00.180",1.11858,-0.09487,-0.15725,-0.0742,-0.24486,2.41208,0.01522,0.03618,0.03889,-1.13645,-0.18262,-0.68822,-0.05527,0.05413,-0.22541,20.79378,849.86902,-0.33404,-0.16341,-1.26034
="2026/04/02 17:19:00.200",0.64977,-0.07033,-0.71135,2.91165,-0.16048,0.32056,-0.22599,-0.04233,-0.00991,0.41271,0.15914,0.46018,0.79706,-0.14776,0.26541,17.85992,849.69189,-0.06936,-0.12789,-1.27887
="2026/04/02 17:19:00.220",-0.65472,0.05619,-0.26405,-1.95789,-0.02993,0.82028,0.26396,0.03592,0.03804,0.05544,0.00821,-0.88279,-0.33829,-0.04029,0.40301,17.74467,852.09161,-0.38576,0.09812,-1.1262
="2026/04/02 17:19:00.240",1.55113,0.03333,-0.31477,2.35631,-0.44644,0.47132,0.08789,0.02456,0.02312,-0.57253,0.0834,-0.79667,-0.1816,0.04827,-0.0984,14.53573,857.11047,-0.51651,-0.23025,-0.60661
="2026/04/02 17:19:00.260",-1.12809,-0.07804,-0.42509,0.23814,0.35412,-1.34172,0.03477,-0.02896,-0.02206,1.23976,0.10812,-0.72675,0.66475,-0.14042,0.28456,14.39125,858.85138,-0.22725,0.252,-0.35284
="2026/04/02 17:19:00.280",0.61279,-0.04141,0.13371,-0.9342,0.05706,-0.37607,0.37276,0.03023,0.02042,-0.82101,-0.01882,-1.20761,-0.69699,0.06802,-0.07928,13.76845,865.35461,-0.68383,-0.05548,0.29742
="2026/04/02 17:19:00.300",-0.16144,0.00298,-0.33252,2.41186,0.00946,-2.01803,0.3358,-0.05224,-0.00052,0.54715,0.11606,-0.29263,0.61478,-0.08824,0.08647,11.30154,866.79517,-0.30886,0.00253,0.65281
="2026/04/02 17:19:00.320",-0.99755,-0.04257,0.24141,-2.50373,0.41811,-1.25903,0.46652,0.01214,0.00317,-0.06156,-0.00674,-0.66308,-0.25641,-0.14498,0.22724,14.74244,867.81909,-0.20383,-0.04492,0.97446
="2026/04/02 17:19:00.340",0.83079,0.04966,0.45013,1.00503,0.13834,-1.58279,0.26804,-0.07365,-0.03088,-0.90132,-0.03333,-0.2569,-0.26013,-0.03901,0.09395,13.45698,869.69861,-0.21082,-0.25844,1.0497
="2026/04/02 17:19:00.360",-1.53713,-0.05877,0.19399,-0.27964,0.33437,-1.99927,0.25456,0.01704,-0.06521,0.67122,0.06805,0.36398,0.63566,-0.14958,0.22791,15.0484,865.18958,0.37337,0.07736,0.90666
="2026/04/02 17:19:00.380",0.49731,-0.07158,0.82085,-1.52583,-0.09507,-0.09123,0.34242,-0.00435,0.06454,-1.26861,-0.04757,-0.02309,-0.82248,0.0759,-0.02085,19.25423,864.55231,0.1369,-0.16195,1.36418
="2026/04/02 17:19:00.400",-0.30572,-0.04586,0.20746,2.18721,-0.07441,-1.1477,0.4363,0.01986,0.02282,0.26366,-0.08422,0.70586,0.55257,-0.04539,0.10922,18.52657,858.6748,0.5967,0.20631,0.36626
="2026/04/02 17:19:00.420",-0.81871,-0.06618,0.40003,-1.68857,0.11412,0.97527,0.13882,-0.01836,0.00073,-0.20463,-0.01958,0.65271,-0.2166,0.05672,-0.33408,23.6311,855.04626,0.44493,0.13145,0.24526
="2026/04/02 17:19:00.440",0.9851,-0.01169,0.45924,1.31723,-0.09823,0.43101,0.59363,0.07506,0.05686,-0.69304,-0.08886,0.19206,-0.3849,0.0918,0.07347,24.72313,855.17346,0.28965,0.01143,-0.02966
="2026/04/02 17:19:00.460",-1.15711,0.04769,-0.10249,0.73955,0.09053,0.53549,0.35326,-0.00659,0.00573,0.83318,-0.06718,0.69485,0.35967,0.08429,-0.05606,25.38653,850.61682,0.59452,0.35191,-0.31243
="2026/04/02 17:19:00.480",0.77627,0.0714,0.32075,-0.58641,0.09826,1.96683,0.03896,-0.03179,0.00808,-0.72538,0.02386,0.08054,-1.03877,0.1523,-0.20181,27.15232,853.86194,-0.00097,0.09729,-0.33678
="2026/04/02 17:19:00.500",-0.25623,0.07834,-0.10154,2.68614,-0.15796,0.47163,0.35636,0.01647,-0.01122,0.79157,-0.13793,0.07385,0.18471,-0.00099,0.28058,22.54544,855.26416,0.21969,0.29302,-0.45987
="2026/04/02 17:19:00.520",-0.48809,0.06196,-0.17734,-0.9719,-0.17397,1.74735,0.25162,0.03868,0.02617,0.31055,0.17582,0.00443,-0.61458,0.12226,-0.29726,23.53784,858.54663,-0.10241,0.31072,-0.11042
="2026/04/02 17:19:00.540",0.74679,0.14868,0.26044,1.11614,-0.08509,0.10452,0.25516,-0.04752,0.02801,0.00197,-0.02074,-0.60913,-0.82672,0.02039,-0.18823,20.41857,866.23126,-0.3625,0.28817,-0.02348
="2026/04/02 17:19:00.560",-1.57705,0.15838,-0.00544,0.62932,-0.19279,0.15717,0.07498,0.10866,0.00616,1.2108,0.10512,-0.22374,0.11741,-0.00098,-0.28788,16.29857,868.02234,-0.06152,0.1958,0.10646
="2026/04/02 17:19:00.580",0.78781,0.17921,-0.00777,-1.39281,0.05997,-0.0262,0.15747,-0.00934,0.03325,-0.47783,0.00245,-0.48807,-1.07783,0.13039,-0.41517,16.22584,873.87042,-0.55747,-0.37458,0.80736
="2026/04/02 17:19:00.600",-1.1807,0.03487,0.63972,1.21706,0.2416,-1.6845,0.07914,0.04872,-0.03205,0.86325,0.10578,-0.44009,0.00142,-0.08237,0.12829,11.46866,874.42444,0.00944,0.20744,0.84163
="2026/04/02 17:19:00.620",-0.58109,-0.03619,0.21762,-1.85884,-0.20953,0.22288,-0.22628,0.05411,0.00813,0.05285,0.03637,0.1316,-0.61562,0.14403,-0.32874,13.4932,873.73383,0.00431,-0.01259,1.12176
="2026/04/02 17:19:00.640",0.3539,-0.10003,0.28476,-0.40646,0.14769,-1.5168,-0.10969,0.0481,0.00914,-0.27493,0.06727,-0.0788,-0.42249,-0.05066,0.00399,13.61377,874.63715,0.07637,0.1175,1.18901
="2026/04/02 17:19:00.660",-1.54724,0.02021,0.52759,-0.62474,-0.19604,-0.19059,0.02192,-0.04592,-0.02166,0.65139,-0.13359,0.28918,0.25303,0.01361,-0.11471,14.01552,867.81335,0.50024,0.19222,0.98597
="2026/04/02 17:19:00.680",1.02159,0.01664,0.17347,-2.08985,0.09272,0.30222,-0.18172,0.04816,-0.0542,-1.08091,0.09143,1.15354,-0.81464,0.13469,-0.30278,19.58473,864.83978,0.20991,-0.31384,0.99767
="2026/04/02 17:19:00.700",-0.90051,0.06405,0.45459,0.52947,0.06129,-0.71067,-0.27774,-0.06964,0.02396,0.44759,-0.19913,0.23672,0.56838,-0.06237,0.06372,20.4689,858.37311,0.75824,0.34313,0.12884
="2026/04/02 17:19:00.720",0.12007,0.05366,-0.03559,-1.60202,-0.24122,2.46461,-0.3319,0.05356,-0.02043,-0.51027,0.05241,1.10413,-0.32695,0.18926,-0.51248,26.5416,852.84314,0.46287,-0.19196,0.02174
="2026/04/02 17:19:00.740",0.95145,-0.07299,0.01274,-0.0817,0.05435,-0.48263,-0.32915,-0.01969,0.00087,-0.34183,-0.08155,0.69377,-0.08352,0.03806,0.11178,28.66048,851.94812,0.33827,-0.05875,-0.95327
="2026/04/02 17:19:00.760",-0.90905,0.0623,-0.04662,0.42477,-0.30363,2.27055,-0.2701,0.04372,0.02213,0.83982,-0.03675,0.09353,0.35632,0.02163,-0.0378,27.77428,847.75464,0.44387,0.31222,-1.09973
="2026/04/02 17:19:00.780",1.58762,0.08297,-0.28451,-0.32854,-0.26559,2.14162,-0.30829,-0.00147,-0.0386,-0.62863,0.07362,0.78137,-0.49992,0.08884,-0.38936,30.81795,851.47833,0.01005,-0.18602,-0.7016
="2026/04/02 17:19:00.800",-0.44823,0.05518,-0.4304,1.10943,0.21342,-0.61058,-0.25232,0.01426,0.00119,1.06844,-0.0983,-0.49208,0.52448,-0.07482,0.34077,26.58073,854.14362,-0.00755,0.2118,-1.43826
="2026/04/02 17:19:00.820",0.44134,0.09881,-0.47375,-0.19628,-0.19882,2.72875,-0.34731,0.00175,0.00463,-0.04529,-0.01746,-0.11424,-0.44663,0.11297,-0.30748,25.28979,857.81982,-0.37855,-0.24492,-0.77143
="2026/04/02 17:19:00.840",0.82843,0.08207,-0.6162,0.61176,0.66438,-1.33726,-0.39269,0.04679,0.00099,0.11372,0.14709,-0.31034,-0.16678,-0.07282,0.30824,21.45691,865.35321,-0.45435,-0.23471,-0.7289
="2026/04/02 17:19:00.860",-0.94078,0.02382,-0.28943,0.01861,-0.12048,0.29652,-0.18427,0.00124,0.0002,0.82476,0.00567,-1.11659,0.06172,-0.11079,-0.00158,14.99593,867.44934,-0.44022,0.01301,-0.51764
="2026/04/02 17:19:00.880",1.35243,-0.06653,-0.46525,-0.24823,-0.01517,-0.09787,-0.38039,0.01455,-0.0417,-0.76811,0.15344,-0.06498,-0.40413,-0.00017,-0.1553,13.71332,872.67395,-0.7179,-0.34296,-0.09018
="2026/04/02 17:19:00.900",-0.72455,-0.11718,-0.35414,-0.04331,0.57266,-2.64882,-0.19416,0.00754,0.0157,0.64461,0.02027,-0.77813,0.45067,-0.21699,0.62251,8.80815,872.48346,-0.31049,0.01924,-0.12289
