time,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ
="2026/04/02 15:44:56.260",-0.06003,0.03442,-0.10079,0.25233,-0.14933,0.27577,0.23544,-0.02276,-0.02697,19.74254,864.75958,-0.46469,-0.01775,0.08118,0.02933,-0.0271,-0.11203,-0.20921,0.08015,0.38199
="2026/04/02 15:44:56.280",-0.02714,0.13552,-0.33127,-0.29056,0.17956,-0.42191,0.25921,-0.04726,0.01734,19.29058,864.29047,-0.1578,0.00627,0.06951,-0.11438,0.08363,0.12404,0.13475,0.0736,-0.18172
="2026/04/02 15:44:56.300",-0.00547,-0.05272,-0.09064,0.13931,0.03806,0.1258,0.34108,-0.0037,-0.03975,20.40243,864.89172,-0.0984,-0.00353,-0.00034,-0.1106,-0.04206,-0.09609,0.06824,0.08487,0.00202
="2026/04/02 15:44:56.320",-0.008,0.01129,0.02978,0.05637,-0.01902,0.33593,0.22589,-0.0377,-0.01667,21.88322,864.38989,-0.33528,-0.02224,0.21917,-0.07962,0.00772,0.07304,-0.12812,0.06029,0.13611
="2026/04/02 15:44:56.340",0.09523,-0.1058,0.02875,-0.07596,0.18661,-0.31071,0.06734,-0.02663,-0.00756,22.31434,864.23615,0.11999,0.01921,-0.16356,-0.05899,0.06577,0.02424,0.2163,-0.04607,-0.26109
="2026/04/02 15:44:56.360",-0.01606,-0.20671,-0.20678,0.26532,0.02839,0.27666,0.56388,0.01266,-0.01952,22.08907,865.15759,-0.11511,-0.01629,0.00746,-0.12775,-0.0398,0.07093,-0.2737,-0.04038,0.28036
="2026/04/02 15:44:56.380",0.02325,-0.01882,0.02151,-0.18397,0.1414,-0.04453,0.1334,-0.01776,-0.02902,21.82159,865.63525,-0.00453,-0.07059,0.15147,-0.19164,0.00509,0.24628,0.14936,-0.08429,-0.29302
="2026/04/02 15:44:56.400",-0.03665,0.05513,0.24181,0.07699,-0.15512,-0.06448,0.07844,-0.05962,-0.02281,22.76061,866.64563,0.23249,0.01592,-0.05151,-0.11194,-0.07144,0.03349,0.08385,-0.06641,-0.03772
="2026/04/02 15:44:56.420",0.02102,-0.00482,-0.03953,0.16938,0.14081,-0.09961,0.1147,-0.01444,-0.01718,22.43093,867.43896,0.10913,0.02004,0.03948,-0.17342,0.11745,0.34663,-0.19234,-0.05078,0.04376
="2026/04/02 15:44:56.440",-0.01819,-0.22794,-0.06928,-0.06357,0.43522,-0.2715,0.36075,0.01503,-0.03076,21.72035,867.60052,0.34716,0.05133,0.01749,-0.16633,-0.03254,0.21739,0.13358,0.06798,-0.10476
="2026/04/02 15:44:56.460",-0.04875,-0.21297,0.0776,0.11715,0.1114,0.21128,0.10197,0.04063,-0.00387,21.37045,867.66528,-0.00762,-0.00746,-0.08456,-0.13473,-0.00906,0.10418,-0.21456,0.0281,0.19673
="2026/04/02 15:44:56.480",-0.02739,-0.06063,-0.31625,-0.25264,0.20175,-0.4655,0.26932,-0.01327,0.00164,20.98013,867.68701,0.32001,0.00577,0.0869,-0.17857,0.08348,0.23798,-0.0512,-0.10473,0.03274
="2026/04/02 15:44:56.500",-0.05738,-0.35127,0.18207,-0.1769,0.26467,0.08731,0.12495,0.02505,0.00199,20.99375,867.82086,0.25869,0.07647,-0.25834,-0.15158,-0.05439,0.09147,0.03471,-0.14755,0.02098
="2026/04/02 15:44:56.520",0.02522,-0.07427,0.20639,-0.0987,-0.01426,0.1759,0.12435,-0.01457,0.02056,20.35448,867.04407,0.14185,0.00924,-0.10113,-0.23955,-0.05659,0.34267,-0.09067,-0.05057,0.07257
="2026/04/02 15:44:56.540",0.14175,-0.02923,0.14484,-0.16627,-0.03348,-0.04217,0.06859,-0.02137,-0.08573,20.07492,866.67981,0.2943,0.03261,-0.08079,-0.19206,0.02795,0.2639,0.0026,-0.1076,-0.09121
="2026/04/02 15:44:56.560",0.07205,-0.16695,0.18904,-0.0492,0.08652,0.22926,0.02121,-0.04758,0.00609,20.47749,865.56915,0.11639,0.06367,-0.20008,-0.16601,-0.03773,0.17227,-0.08608,-0.0933,0.06461
="2026/04/02 15:44:56.580",0.05197,-0.11652,0.12988,-0.18532,0.19366,-0.09919,-0.0786,0.01523,0.06209,20.40378,864.34094,0.16021,-0.03643,-0.07936,-0.08953,-0.01375,0.09613,0.00407,-0.04876,0.04826
="2026/04/02 15:44:56.600",0.1017,-0.05776,0.23509,-0.27,0.11054,-0.04863,0.03167,-0.01013,-0.03061,21.36008,863.99512,0.3689,0.04141,-0.21283,-0.16107,0.0363,0.37408,-0.04646,-0.03752,-0.01801
="2026/04/02 15:44:56.620",0.15095,-0.05895,0.19235,-0.10604,0.09851,0.05748,-0.02261,0.02701,-0.00101,22.09349,863.42297,0.1396,0.00011,-0.07263,-0.03783,0,0.13669,-0.06497,-0.05971,0.09793
="2026/04/02 15:44:56.640",0.04044,-0.02299,0.10303,-0.0534,-0.02551,0.26678,-0.04466,0.03693,0.04095,22.04996,863.48718,0.32779,0.00611,-0.08441,-0.03543,-0.05642,0.08292,-0.36725,-0.01642,0.37916
="2026/04/02 15:44:56.660",0.05174,0.02807,0.09594,-0.32477,0.09959,-0.4407,-0.14869,-0.01616,0.02658,22.08225,863.25055,0.39326,0.03083,-0.33042,-0.14025,0.07762,0.39151,0.27965,-0.04091,-0.23399
="2026/04/02 15:44:56.680",0.06787,-0.2081,0.39885,0.1843,-0.08088,0.56572,-0.09122,0.04224,0.00466,21.76965,863.2738,0.142,-0.03877,0.01116,0.12957,-0.09946,-0.15474,-0.22008,-0.02896,0.30705
="2026/04/02 15:44:56.700",0.00642,0.10929,0.13553,-0.03473,0.03692,-0.03491,-0.14225,0.02101,-0.03319,22.16295,864.10388,0.19919,0.00796,-0.16613,-0.09159,0.06481,0.26043,-0.0626,-0.02706,0.12339
="2026/04/02 15:44:56.720",-0.01934,-0.02136,0.38747,-0.17044,0.04646,-0.25123,-0.15276,0.03388,0.01106,22.31154,865.00494,0.37135,0.03268,-0.11085,0.06711,-0.1013,0.17927,0.17803,-0.0096,-0.17223
="2026/04/02 15:44:56.740",0.03426,-0.04026,-0.0159,0.39188,-0.15988,0.47864,-0.19947,-0.02084,0.02204,21.8068,865.11426,0.11359,0.00018,0.03692,-0.0205,0.04089,0.09266,-0.37791,-0.00222,0.39554
="2026/04/02 15:44:56.760",-0.10421,-0.03521,0.16508,-0.16474,0.25279,-0.47077,-0.3173,0.03185,0.00078,21.16475,864.9718,0.47703,0.01944,-0.25836,-0.06969,-0.01679,0.16543,0.30094,0.12571,-0.16645
="2026/04/02 15:44:56.780",0.0809,-0.18947,-0.01638,0.1577,-0.04939,0.33972,-0.30108,-0.00816,0.02591,19.98857,864.65192,0.19442,-0.05337,-0.09892,0.02417,0.06903,-0.17953,-0.12314,0.01304,0.05479
="2026/04/02 15:44:56.800",-0.05402,-0.09566,0.0617,-0.08448,0.28966,-0.06761,-0.17658,0.03963,0.01189,19.18524,864.07214,0.04768,-0.03983,-0.12423,-0.24218,-0.05711,0.17727,0.10081,-0.07893,0.19055
="2026/04/02 15:44:56.820",0.12517,-0.13084,0.3487,-0.41091,0.09079,-0.29904,-0.26594,0.01841,0.0345,18.47522,863.58319,0.26839,0.00157,0.0671,0.10181,-0.02175,-0.13867,0.13499,-0.13827,-0.43993
="2026/04/02 15:44:56.840",0.01101,-0.02178,-0.27719,0.08813,-0.04945,0.06958,-0.02992,0.03323,0.04717,18.4462,862.59454,-0.00586,-0.05283,0.09553,-0.02358,0.0692,-0.06027,-0.36935,-0.02059,0.14938
="2026/04/02 15:44:56.860",0.04227,-0.0967,-0.37517,-0.27911,0.31827,-0.16049,-0.46153,0.02115,0.02581,18.47307,861.74432,0.26775,-0.01565,-0.19653,0.05543,0.01847,0.1436,0.31435,-0.02088,-0.28298
="2026/04/02 15:44:56.880",0.0428,-0.07252,-0.09772,-0.32878,-0.429,0.68423,-0.21468,0.02999,0.00605,18.88974,861.02301,-0.00547,-0.05197,0.1273,0.11102,-0.16556,-0.30053,-0.18583,0.02846,0.1184
="2026/04/02 15:44:56.900",0.08901,0.26486,-0.20506,-0.07019,-0.48593,-0.13264,-0.15422,0.03256,0.00966,19.73078,860.22736,-0.12428,-0.00585,0.16046,-0.05865,0.10443,-0.07456,0.08125,-0.1481,0.2188
="2026/04/02 15:44:56.920",0.00108,0.11595,-0.17885,-0.40209,-0.15646,-0.02112,-0.23434,0.02564,0.01292,20.09611,860.422,-0.00949,0.01379,0.11561,0.19443,-0.03991,-0.19132,0.19808,-0.04003,-0.1778
="2026/04/02 15:44:56.940",0.08602,0.05425,0.10644,0.11058,-0.14683,0.38226,-0.1032,0.04703,0.02345,20.41981,861.01074,-0.21377,-0.00527,0.16586,0.0596,-0.03756,-0.34138,-0.12969,0.12594,0.18248
="2026/04/02 15:44:56.960",-0.03348,0.17515,-0.04752,-0.13681,0.03289,-0.46784,-0.11291,0.03695,0.05271,20.38088,861.45477,-0.02935,0.01861,0.00177,0.12309,0.06169,0.03943,0.29722,0.1281,-0.14517
="2026/04/02 15:44:56.980",0.03071,0.02742,0.11728,-0.01573,-0.06887,0.10936,-0.09225,-0.00728,0.05601,20.08673,862.24335,-0.11126,-0.02314,0.10543,0.23313,-0.09116,-0.31281,-0.06979,0.1196,-0.0416
="2026/04/02 15:44:57.000",0.00466,0.05918,-0.39391,0.34046,0.11877,-0.22083,-0.05324,-0.02885,-0.05037,20.27508,863.24323,-0.29332,-0.05513,0.24525,0.06871,0.13587,-0.1014,0.07136,0.0041,-0.00409
="2026/04/02 15:44:57.020",-0.19545,-0.03093,-0.35358,-0.22909,0.13135,-0.39112,-0.14336,-0.0363,0.0102,20.48326,863.45599,-0.34236,-0.0576,0.19123,0.27421,-0.0649,-0.18495,0.08526,0.05148,-0.17106
="2026/04/02 15:44:57.040",0.06054,-0.01615,-0.23078,0.41234,-0.09491,0.21392,-0.04697,-0.01691,-0.05214,20.50192,863.0675,-0.34888,-0.04412,0.22868,0.10344,0.06471,-0.30834,-0.1546,0.00671,0.14267
="2026/04/02 15:44:57.060",-0.14854,0.14814,-0.33534,0.03887,-0.01169,-0.37921,0.05324,0.01628,0.00526,19.80072,863.61108,-0.06479,-0.01702,0.0754,0.14227,-0.04418,-0.08394,0.23146,0.043,-0.04645
="2026/04/02 15:44:57.080",-0.03199,0.05501,-0.1103,0.04143,-0.22153,0.22573,-0.0937,-0.05795,0.00791,18.8792,863.94434,-0.08262,-0.04154,0.06111,0.11303,0.01222,-0.12402,-0.09611,0.02857,-0.14096
="2026/04/02 15:44:57.100",-0.07976,0.22569,-0.26714,0.36135,-0.13924,-0.16346,0.03887,-0.00619,-0.02262,18.76775,864.10785,-0.36526,-0.03658,0.22881,0.09769,-0.01665,-0.40554,0.18991,0.05704,0.06193
="2026/04/02 15:44:57.120",-0.09332,0.13953,-0.19838,-0.12872,-0.06809,-0.07545,0.21391,-0.05053,-0.06398,18.40711,863.29932,-0.25817,-0.02993,0.16318,0.13571,0.02851,-0.04941,0.03155,0.04696,-0.21411
="2026/04/02 15:44:57.140",-0.01316,0.02589,-0.21662,0.05249,0.03921,-0.27599,0.11702,-0.03024,-0.00959,18.03951,862.95105,-0.22379,-0.002,0.10765,0.10277,0.04196,-0.23248,0.21032,0.0717,-0.28388
="2026/04/02 15:44:57.160",-0.06767,-0.06084,-0.2372,0.27122,-0.03713,0.26259,0.09384,0.00324,0.04078,18.74872,862.69995,-0.50023,0.01587,0.22927,0.2281,-0.04738,-0.30003,-0.1635,0.0758,0.24403
="2026/04/02 15:44:57.180",-0.03798,0.17365,-0.41835,-0.42096,-0.00642,-0.37038,0.32617,-0.04679,-0.00633,19.73527,862.31738,-0.07765,0.00363,-0.03243,0.10375,0.01888,0.06358,0.10488,0.01708,-0.29503
="2026/04/02 15:44:57.200",0.04932,0.00324,-0.26941,0.36407,-0.25909,0.21241,0.23797,0.00053,-0.03901,20.97129,862.6015,-0.15822,0.0098,0.01514,0.11022,-0.0307,-0.25851,0.01263,-0.00244,0.13566
="2026/04/02 15:44:57.220",-0.08292,0.16403,-0.31349,-0.01416,-0.17283,0.17421,0.13024,-0.04997,-0.03358,21.29388,862.48761,-0.47743,-0.03688,0.25597,0.10226,0.01436,0.0189,-0.0692,0.02633,-0.03649
="2026/04/02 15:44:57.240",0.00208,0.09657,-0.19916,0.00654,-0.13246,-0.21599,0.19525,-0.03314,-0.04729,21.72876,863.78949,-0.03674,0.05236,0.03938,-0.02532,-0.00983,-0.01635,0.18464,0.04364,-0.22702
="2026/04/02 15:44:57.260",-0.05264,0.03397,-0.10356,0.35086,-0.16194,0.27128,0.25646,-0.0165,-0.01888,22.36682,865.69769,-0.46182,-0.03318,0.10475,0.05067,-0.01817,-0.17358,-0.18973,0.08037,0.27052
="2026/04/02 15:44:57.280",-0.08196,0.12564,-0.21027,-0.27683,0.11642,-0.60369,0.21953,-0.00499,-0.01876,22.26025,866.06494,-0.2875,-0.0274,0.1276,-0.06136,0.04651,0.1451,0.1005,0.05168,-0.25816
="2026/04/02 15:44:57.300",-0.01972,-0.07272,-0.07823,0.29645,0.04381,0.03722,0.31346,-0.01778,0.01304,22.18068,866.75403,-0.14557,0.00356,0.06212,-0.06096,-0.01172,-0.08075,0.05328,0.0727,0.04021
="2026/04/02 15:44:57.320",-0.08908,-0.00856,0.01028,0.15492,0.03861,0.13851,0.25359,-0.05734,-0.04861,21.74095,867.1109,-0.37929,-0.05788,0.28849,-0.08681,-0.00005,0.0719,-0.14667,0.05847,0.09033
="2026/04/02 15:44:57.340",0.01124,-0.11417,0.09698,-0.07898,0.22225,-0.4067,-0.0306,-0.03264,-0.04188,21.79161,867.49213,0.06273,-0.00807,-0.22845,-0.09507,0.09647,0.06626,0.17996,-0.04869,-0.18661
="2026/04/02 15:44:57.360",-0.02362,-0.19539,-0.16514,0.27996,-0.00692,0.23959,0.46642,0.00598,-0.0265,21.77682,867.86298,-0.10167,-0.04675,-0.02056,-0.19048,-0.04189,0.04815,-0.25851,-0.08322,0.31485
="2026/04/02 15:44:57.380",-0.03085,-0.02475,0.06498,-0.23997,0.10693,-0.11187,0.3083,0.02307,0.00771,20.60064,867.29468,-0.05367,-0.04729,0.09503,-0.2703,0.01987,0.22148,0.14081,-0.10436,-0.30256
="2026/04/02 15:44:57.400",0.00828,0.05859,0.2517,0.13502,-0.16993,-0.00694,0.0579,-0.04075,-0.02645,20.16438,866.26874,0.238,0.04462,-0.00631,-0.18438,-0.08692,0.05824,0.0908,-0.05265,0.02316
="2026/04/02 15:44:57.420",0.08071,-0.03447,0.04045,0.212,0.17039,-0.01751,0.15667,-0.00374,-0.01048,19.89243,865.18329,0.0484,0.00383,0.05635,-0.24354,0.13489,0.35583,-0.17614,-0.07131,0.09404
="2026/04/02 15:44:57.440",0.00224,-0.16949,-0.05226,-0.14139,0.46391,-0.21992,0.36473,0.02206,-0.01907,20.13909,865.30359,0.2734,0.04939,0.05285,-0.20566,-0.08622,0.3044,0.19169,0.04122,-0.14039
="2026/04/02 15:44:57.460",0.06992,-0.17333,0.06375,0.12644,0.06505,0.33175,-0.00514,0.031,-0.0118,21.11061,865.09625,-0.00289,0.00657,-0.0931,-0.1537,0.00025,0.1103,-0.14697,0.01707,0.22059
="2026/04/02 15:44:57.480",0.10933,-0.09722,-0.31312,-0.35744,0.1943,-0.45246,0.34527,-0.06111,-0.03661,20.80982,864.50787,0.20389,-0.00864,-0.01238,-0.20034,0.07522,0.1943,-0.01936,-0.09316,0.05974
="2026/04/02 15:44:57.500",0.09759,-0.33564,0.10623,-0.29284,0.38173,0.07152,0.12616,0.03169,-0.03752,21.60816,865.21149,0.2755,0.10505,-0.25656,-0.11834,-0.02168,0.17518,0.03279,-0.11821,-0.01822
="2026/04/02 15:44:57.520",0.05895,-0.0911,0.27586,-0.14912,-0.0309,0.25413,0.12506,-0.03557,0.02671,22.78414,865.15631,0.09758,0.01915,-0.16532,-0.18987,-0.08557,0.28368,-0.12492,-0.07481,0.10461
="2026/04/02 15:44:57.540",0.09869,0.07585,0.22061,-0.19131,-0.0808,-0.0484,-0.04947,-0.03115,-0.04759,23.04152,865.47473,0.27661,0.03459,-0.12707,-0.19856,0.05439,0.29515,0.05839,-0.11633,-0.12419
="2026/04/02 15:44:57.560",0.05145,-0.11357,0.1153,-0.07273,0.03147,0.31715,0.09214,-0.03769,-0.02809,23.43108,865.94067,0.12255,0.02291,-0.28606,-0.14169,-0.05515,0.1394,-0.11358,-0.05819,0.03482
="2026/04/02 15:44:57.580",-0.03831,-0.1621,0.12114,-0.34962,0.14116,-0.09771,-0.109,0.02355,0.08368,23.33079,866.10565,0.16436,-0.03534,0.00493,-0.08761,-0.01521,0.09895,-0.08854,0.0276,0.08047
="2026/04/02 15:44:57.600",0.058,-0.11827,0.18463,-0.3061,0.03774,-0.114,0.08994,-0.01684,0.00913,23.00053,866.91528,0.31174,0.03498,-0.30892,-0.16934,0.0423,0.44372,-0.00454,0.01521,-0.03087
="2026/04/02 15:44:57.620",0.0504,-0.11413,0.21228,-0.10147,0.02711,0.04772,-0.02447,0.04613,0.00151,21.80159,866.82141,0.12156,-0.01364,-0.0526,-0.0661,-0.02172,0.14193,-0.10579,-0.06834,0.12142
="2026/04/02 15:44:57.640",0.02439,-0.04835,0.12401,-0.02785,-0.04315,0.16969,-0.11064,0.02851,0.03453,21.44222,866.7782,0.29398,0.02111,-0.07938,-0.08342,-0.05865,0.06913,-0.32021,-0.06376,0.3479
="2026/04/02 15:44:57.660",0.04666,0.01591,0.10434,-0.26391,0.11541,-0.43967,-0.09368,-0.01596,0.00274,21.73336,866.39716,0.3649,0.03589,-0.33514,-0.19549,0.09168,0.3569,0.24912,-0.10313,-0.18341
="2026/04/02 15:44:57.680",0.04765,-0.19995,0.42407,0.07653,-0.05023,0.58062,-0.18822,0.00358,-0.00567,20.71688,865.29889,0.1004,-0.03808,0.01589,-0.015,-0.11379,-0.17214,-0.20432,-0.0296,0.22569
="2026/04/02 15:44:57.700",0.01966,0.11347,0.08996,-0.15712,0.06569,-0.2327,-0.15474,0.03158,-0.02431,19.35414,864.50372,0.19468,0.01511,-0.11133,-0.19291,0.07168,0.33533,-0.02245,0.01273,0.12908
="2026/04/02 15:44:57.720",0.05094,-0.02829,0.41612,-0.22243,0.18836,-0.27886,-0.09591,0.05082,0.02646,18.67788,863.65131,0.34749,0.04284,-0.12215,0.01325,-0.11869,0.12069,0.12314,0.00748,-0.13453
="2026/04/02 15:44:57.740",0.07778,0.02129,0.01439,0.42831,0.0095,0.47076,-0.23239,-0.01672,0.0281,18.6627,862.23639,0.10836,-0.0199,0.02033,-0.06884,0.0381,0.19227,-0.28835,-0.06435,0.343
="2026/04/02 15:44:57.760",-0.08913,0.08611,0.15736,-0.21629,0.33586,-0.43011,-0.32491,0.04012,0.00969,19.614,861.38086,0.42756,0.03507,-0.21508,-0.08566,-0.02835,0.21166,0.28766,0.06076,-0.14307
="2026/04/02 15:44:57.780",0.10235,-0.13709,-0.05249,0.12533,-0.06269,0.35458,-0.31107,0.0262,0.03681,19.81741,861.41418,0.12992,-0.04097,-0.06748,0.07646,0.11744,-0.20391,-0.17543,0.01524,0.04247
="2026/04/02 15:44:57.800",-0.06814,-0.13657,0.02305,-0.16896,0.2741,-0.0412,-0.15787,0.02833,0.01507,20.18652,861.46741,0.05018,-0.02783,-0.11616,-0.2053,-0.06044,0.09488,0.1448,0.01418,0.16498
="2026/04/02 15:44:57.820",0.07248,-0.14424,0.33381,-0.49966,0.06374,-0.16849,-0.23182,0.00708,-0.01695,21.11556,861.54938,0.24267,0.01137,-0.02129,0.14019,-0.04222,-0.06737,0.22374,-0.09772,-0.50651
="2026/04/02 15:44:57.840",-0.01361,-0.02158,-0.12699,0.09168,-0.14425,0.05142,-0.04316,0.03573,-0.01146,22.11987,861.97919,-0.01944,-0.05282,0.05204,0.05461,0.04873,0.00369,-0.31701,-0.02445,0.19057
="2026/04/02 15:44:57.860",-0.01174,-0.15562,-0.40815,-0.2267,0.28345,-0.27394,-0.46571,0.03656,0.02391,22.23487,862.64453,0.28609,-0.02288,-0.17905,0.11484,0.03099,0.14032,0.27,-0.11821,-0.27579
="2026/04/02 15:44:57.880",-0.16036,-0.15657,-0.1334,-0.22566,-0.42593,0.52696,-0.25741,-0.0332,0.02875,21.49323,863.14337,0.05755,-0.07427,0.10995,0.1301,-0.18377,-0.28578,-0.22736,0.03939,0.02612
="2026/04/02 15:44:57.900",0.01427,0.18626,-0.2348,-0.00705,-0.42058,-0.18146,-0.24875,0.0168,0.00616,21.06623,863.84924,-0.13137,-0.03035,0.08917,-0.07127,0.11838,-0.10735,-0.00609,-0.11449,0.19359
="2026/04/02 15:44:57.920",-0.11163,0.17177,-0.19296,-0.43508,-0.07987,-0.21691,-0.19842,0.05433,0.02636,20.72372,864.34576,0.11372,0.01774,0.15686,0.22276,-0.04189,-0.20235,0.15894,-0.07154,-0.08618
="2026/04/02 15:44:57.940",0.06126,0.12323,0.0305,0.15608,-0.04971,0.38383,-0.0932,0.03905,0.04533,19.85844,864.15009,-0.12294,-0.02855,0.06497,0.03733,-0.05697,-0.29884,-0.12786,0.05366,0.19754
="2026/04/02 15:44:57.960",-0.06361,0.19414,-0.03748,-0.19081,0.07359,-0.53166,-0.14331,0.05626,0.05482,18.949,863.59424,0.00681,-0.00738,0.03916,0.07859,0.08017,0.17826,0.25639,0.12011,-0.02688
="2026/04/02 15:44:57.980",0.01807,-0.0165,0.11971,-0.08725,-0.09455,0.13209,-0.12011,-0.00406,0.01752,18.70035,862.89288,-0.05655,-0.04463,0.19834,0.19134,-0.12112,-0.34241,-0.02915,0.154,-0.09973
="2026/04/02 15:44:58.000",-0.00683,0.02275,-0.34682,0.30222,0.11452,-0.05362,-0.05313,-0.02138,-0.0046,18.66794,862.78522,-0.23559,-0.08108,0.22559,0.01222,0.13852,-0.05742,0.04292,0.05837,0.02279
="2026/04/02 15:44:58.020",-0.1647,0.01226,-0.38605,-0.33782,0.09112,-0.31487,-0.15349,0.00144,-0.02098,18.87435,861.93677,-0.30528,-0.05624,0.12504,0.25895,-0.05252,-0.23298,0.11171,0.02117,-0.1731
="2026/04/02 15:44:58.040",0.103,0.02873,-0.33929,0.31636,-0.12365,0.32633,-0.0249,-0.00152,-0.01063,18.86024,861.28052,-0.34055,-0.01983,0.20107,0.1354,0.04421,-0.32766,-0.13046,-0.03151,0.15921
="2026/04/02 15:44:58.060",-0.07638,0.16542,-0.33638,-0.08054,0.00685,-0.31632,0.05452,0.01175,-0.00155,19.01275,861.24689,-0.15197,-0.01536,0.02051,0.17745,-0.06131,-0.15134,0.20831,0.02868,-0.01382
="2026/04/02 15:44:58.080",-0.02028,0.09282,-0.10585,0.0066,-0.24661,0.30662,-0.12319,-0.04351,-0.00195,19.60392,861.22089,-0.15992,-0.00833,0.125,0.16875,0.04452,-0.09526,-0.0214,0.05046,-0.14408
="2026/04/02 15:44:58.100",-0.00101,0.20134,-0.24983,0.2804,-0.16219,-0.06696,-0.03418,-0.03227,-0.02097,20.43723,861.84528,-0.3334,-0.01203,0.22751,0.11806,-0.02165,-0.43615,0.15888,0.08683,0.10676
="2026/04/02 15:44:58.120",-0.09321,0.16086,-0.28028,-0.11435,-0.07576,-0.14087,0.17359,-0.04243,-0.05654,21.22265,862.16449,-0.25376,-0.03335,0.17105,0.19256,0.06271,-0.04889,0.0372,0.07054,-0.20573
="2026/04/02 15:44:58.140",-0.0152,0.01312,-0.23828,0.11656,0.07527,-0.21277,0.1911,-0.00145,-0.01878,21.89935,862.48083,-0.2765,-0.02148,0.18262,0.1474,0.03175,-0.20865,0.26145,0.07485,-0.33433
="2026/04/02 15:44:58.160",-0.12594,-0.09353,-0.19819,0.34853,-0.03234,0.19272,0.20295,0.02656,-0.03191,21.66187,864.13245,-0.55608,0.01924,0.29043,0.28923,-0.02298,-0.22202,-0.21481,0.06265,0.30703
="2026/04/02 15:44:58.180",-0.09106,0.14947,-0.36066,-0.36756,-0.00746,-0.55816,0.36953,-0.01886,0.00246,21.28515,865.70343,-0.12784,0.01743,0.04778,0.1419,0.01171,0.05372,0.12707,0.03453,-0.39096
="2026/04/02 15:44:58.200",-0.04247,-0.03019,-0.1976,0.49323,-0.23955,0.14316,0.28815,-0.01131,-0.00834,21.6949,866.72083,-0.21038,0.03618,0.04809,0.12117,-0.0344,-0.33621,-0.02095,-0.02687,0.16457
="2026/04/02 15:44:58.220",-0.09313,0.19469,-0.17177,0.00921,-0.15278,0.06016,0.10395,-0.03564,-0.00761,21.24463,867.05994,-0.51571,-0.03269,0.27826,0.10286,0.01101,0.06434,-0.10169,0.01642,-0.08012
="2026/04/02 15:44:58.240",-0.01732,0.12564,-0.09591,0.02127,-0.11865,-0.25547,0.14561,-0.0606,-0.03234,21.0882,866.03033,-0.10286,0.04215,0.03171,-0.10971,0.02789,-0.00364,0.23931,0.01729,-0.271
="2026/04/02 15:44:58.260",-0.06138,0.00097,-0.03402,0.34838,-0.16794,0.24941,0.29219,-0.04355,-0.05443,21.08476,865.03125,-0.42143,0.00229,-0.02615,-0.00108,-0.04452,-0.1511,-0.26281,0.07004,0.35223
="2026/04/02 15:44:58.280",-0.04453,0.13763,-0.38645,-0.27841,0.13479,-0.44794,0.20706,-0.02339,-0.01772,20.08207,864.88379,-0.35838,0.00018,0.02321,-0.10888,0.06278,0.14343,0.11819,0.06877,-0.18817
="2026/04/02 15:44:58.300",0.00383,-0.12994,-0.13021,0.23774,0.04407,0.05041,0.36638,-0.029,-0.00224,19.60696,865.53253,-0.11023,0.02216,0.02652,-0.12955,-0.01348,-0.09341,0.04082,0.09357,0.01021
="2026/04/02 15:44:58.320",-0.00444,-0.05507,-0.06233,0.0342,0.06206,0.26984,0.28366,-0.03628,-0.06836,19.85975,865.4953,-0.39896,-0.06243,0.24333,-0.08252,0.01697,0.06524,-0.1028,0.04828,0.14539
="2026/04/02 15:44:58.340",0.07071,-0.11945,0.08736,-0.16814,0.20138,-0.19352,0.02576,-0.0316,-0.03335,20.71659,864.89294,0.04212,-0.00498,-0.14088,-0.10089,0.04335,0.07579,0.2412,-0.07162,-0.19299
="2026/04/02 15:44:58.360",0.06414,-0.18422,-0.14889,0.20035,-0.03379,0.29185,0.53233,-0.01301,-0.01681,21.49275,864.52618,-0.15786,-0.03602,0.03161,-0.18355,-0.02574,0.06385,-0.27068,-0.10994,0.35082
="2026/04/02 15:44:58.380",0.01186,0.01789,0.0237,-0.3568,0.10662,0.02579,0.23133,-0.00627,-0.00551,21.33816,864.33093,-0.04969,-0.05084,0.06102,-0.21435,-0.0018,0.14726,0.18448,-0.09551,-0.31932
="2026/04/02 15:44:58.400",0.07998,0.02162,0.25548,0.08871,-0.22621,0.03151,0.105,-0.0281,-0.03258,22.23541,865.57739,0.06866,0.01281,-0.0413,-0.1785,-0.10183,0.04095,0.04017,-0.02223,-0.08106
="2026/04/02 15:44:58.420",0.07721,-0.03386,0.05744,0.09968,0.17331,0.03961,0.15787,-0.0138,-0.01259,23.04075,866.24115,-0.04231,0.01551,0.05505,-0.17226,0.12465,0.3308,-0.19895,-0.04743,0.16869
="2026/04/02 15:44:58.440",-0.01845,-0.08424,-0.02188,-0.21944,0.34169,-0.312,0.33652,0.00117,-0.01396,23.44837,866.66248,0.27404,0.05271,0.09638,-0.21552,-0.11152,0.22276,0.19788,0.02845,-0.19291
