time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 17:22:24.140",0.08813,-0.00736,-0.1164,-0.01453,-0.05724,-0.05256,-0.18838,-0.0526,0.54289,-0.51024,0.12212,-0.18237,0.56631,0.28463,-0.32512,22.54834,880.87445,0.6217,0.03334,-0.01703
="2026/04/02 17:22:24.160",0.49339,0.1108,-0.48121,-0.22906,-0.05265,-0.03316,-0.02878,-0.08187,-0.10684,-0.42548,-0.12622,0.06762,0.50172,0.41306,-0.38537,17.26323,880.02869,0.56341,0.03925,-0.12454
="2026/04/02 17:22:24.180",0.32524,0.12281,-0.54195,-0.18977,-0.00817,-0.03864,-0.21803,0.06331,0.4083,-0.35321,0.10159,-0.16207,0.37429,0.42987,0.15524,11.45738,876.86633,0.26423,-0.00832,0.01042
="2026/04/02 17:22:24.200",0.36615,0.07166,-0.22804,-0.10145,-0.05466,-0.03982,-0.26956,0.06414,0.3167,-0.26585,0.08934,-0.30413,-0.52658,0.41567,-0.19209,7.93777,871.02106,0.43774,-0.00356,0.0767
="2026/04/02 17:22:24.220",0.38551,-0.00071,-0.49963,-0.02939,-0.04222,-0.0102,-0.30293,-0.11339,0.17819,-0.18527,-0.02428,-0.49711,0.09847,-0.07152,0.51237,7.63924,864,0.10696,-0.05597,0.07181
="2026/04/02 17:22:24.240",0.52212,0.00459,-0.48514,-0.47585,0.01052,-0.00578,-0.47873,-0.01581,0.34477,-0.05746,-0.13362,-0.32005,-0.22594,0.37896,0.35903,9.55176,856.58783,0.1802,-0.04702,0.15209
="2026/04/02 17:22:24.260",0.434,-0.03069,-0.15359,-0.01159,-0.02434,0.02335,-0.1858,-0.11944,-0.23299,-0.00385,0.25045,-0.31949,-0.2427,0.47941,0.00342,13.03965,850.98584,-0.07674,-0.02164,0.15178
="2026/04/02 17:22:24.280",0.30456,-0.07444,-0.34704,-0.17273,-0.02597,-0.02111,-0.27286,0.06854,0.10838,0.08258,0.28687,-0.35716,-0.01824,-0.11816,1.06789,17.57525,846.75995,-0.37369,-0.05569,0.1764
="2026/04/02 17:22:24.300",0.45971,-0.04519,-0.43128,-0.06613,-0.07612,-0.06632,-0.06949,0.01303,-0.15826,-0.02553,0.053,-0.19823,-0.48801,0.16411,-0.27247,23.34987,845.11572,-0.30696,-0.05148,0.28101
="2026/04/02 17:22:24.320",0.07184,0.01903,-0.15404,0.06666,-0.00193,-0.02768,-0.05771,0.00959,-0.28503,-0.09423,0.07747,-0.29861,-0.21761,0.11959,0.37659,28.64907,846.42694,-0.70896,-0.03292,0.24967
="2026/04/02 17:22:24.340",0.37693,0.05271,-0.31108,-0.05338,-0.00758,-0.00625,0.01195,0.06202,-0.08002,-0.11117,0.03473,0.09728,-0.22001,0.12719,0.23398,31.58939,849.86682,-0.69613,-0.04428,0.22501
="2026/04/02 17:22:24.360",0.03447,0.10606,0.04339,0.03329,-0.08786,-0.07669,0.22904,0.00193,-0.48144,-0.10318,-0.03234,-0.00907,-0.46415,0.02521,-0.05819,31.90069,855.80835,-0.9211,-0.04061,0.38123
="2026/04/02 17:22:24.380",-0.24986,-0.07156,-0.02191,-0.08944,0.0112,-0.02305,-0.01978,-0.03291,-0.15933,-0.42326,-0.10306,0.29902,0.01747,-0.56033,0.28169,31.21733,861.75568,-1.01418,-0.02816,0.3215
="2026/04/02 17:22:24.400",0.19792,-0.01115,-0.03398,-0.06277,-0.01481,0.03971,0.02406,-0.0093,-0.23936,-0.23848,-0.13413,0.50867,-0.18932,-0.18636,-0.61276,28.3082,867.11322,-0.91283,-0.09637,0.29212
="2026/04/02 17:22:24.420",-0.47096,-0.03846,0.27564,0.21406,0.05509,0.02264,-0.06218,-0.06298,-0.32369,-0.28756,-0.12109,0.01461,-0.02731,-0.25409,0.12565,22.63487,870.61493,-0.56092,0.0017,-0.0338
="2026/04/02 17:22:24.440",-0.37547,-0.0576,0.21053,-0.18463,0.00707,0.06366,-0.22769,0.09417,-0.02386,-0.22829,-0.31728,0.5059,-0.00074,-0.49022,0.04108,16.18785,872.44019,-0.59616,-0.02535,0.31728
="2026/04/02 17:22:24.460",-0.31099,-0.00667,0.13132,0.2521,0.01397,0.02918,-0.01854,-0.04205,-0.38345,-0.05389,-0.0715,0.06117,-0.27495,-0.54972,-0.23609,11.27839,872.04218,-0.62676,-0.02877,0.25074
="2026/04/02 17:22:24.480",-0.54176,-0.05741,0.43358,0.01915,0.05798,0.02002,-0.27465,-0.01096,-0.12154,0.03798,-0.07049,0.31638,-0.07956,-0.67338,0.42348,7.48282,867.89734,-0.33581,-0.01011,0.14312
="2026/04/02 17:22:24.500",-0.13616,-0.15132,0.35698,0.00732,-0.04603,0.01547,-0.02695,0.02428,-0.19909,0.23688,-0.01266,0.37738,-0.10097,-0.42026,-0.07821,4.56525,861.7663,-0.65925,-0.01859,0.21848
="2026/04/02 17:22:24.520",-0.49566,-0.05693,0.5182,-0.05013,0.07208,0.03597,-0.16605,0.09982,-0.19,0.42218,0.00042,0.2191,-0.36668,-0.45314,0.32524,3.26698,855.14227,-0.25688,0.03571,-0.21462
="2026/04/02 17:22:24.540",-0.27063,-0.04813,0.4179,0.1488,0.07949,0.05236,-0.08804,-0.10542,-0.36861,0.44871,-0.06573,-0.03569,-0.12531,-0.24735,-0.23743,5.77989,849.59674,-0.31145,0.04018,-0.07983
="2026/04/02 17:22:24.560",-0.33683,-0.0226,0.39253,0.18593,0.04658,0.04602,-0.03038,0.04871,-0.04648,0.57551,0.01213,-0.00712,0.22635,-0.0648,0.43103,10.84435,845.40698,-0.45322,0.05051,0.23975
="2026/04/02 17:22:24.580",-0.15302,-0.01596,0.23083,0.16138,0.09597,0.06917,0.04317,-0.04026,-0.21848,0.57983,-0.0875,0.22004,-0.17429,0.06031,-0.15201,16.69317,843.16364,0.12412,0.09003,-0.08181
="2026/04/02 17:22:24.600",-0.35971,-0.06833,0.753,0.63897,-0.01053,0.0642,0.31369,-0.00878,-0.16865,0.46695,0.20866,0.00937,0.05728,-0.05725,0.14054,22.7995,843.45941,-0.10268,-0.02845,-0.08568
="2026/04/02 17:22:24.620",-0.10758,-0.04715,0.08752,0.10314,0.01003,0.05508,0.26101,0.03933,0.02043,0.43081,-0.11475,0.25993,-0.13783,-0.25299,0.18286,26.77319,847.08893,0.15229,0.00326,-0.14623
="2026/04/02 17:22:24.640",-0.27703,0.04487,0.36633,0.19106,0.00292,-0.04208,0.47543,-0.10359,-0.15169,0.22944,0.0201,0.16403,0.15621,-0.08265,-0.35487,29.28635,853.1123,0.19481,0.0266,-0.20278
="2026/04/02 17:22:24.660",-0.47698,0.10734,0.57465,-0.03566,-0.03244,-0.03769,0.44019,0.15456,0.14468,0.1099,-0.12803,0.05276,0.36149,-0.02532,0.19086,30.61708,859.99756,0.27879,0.09605,-0.22129
="2026/04/02 17:22:24.680",0.02506,0.02821,-0.10408,-0.07903,0.06272,0.03575,0.31299,-0.08734,0.1166,-0.01044,-0.2959,0.35602,0.2733,-0.20567,-0.48245,29.64625,867.58478,0.65921,0.12162,-0.34179
="2026/04/02 17:22:24.700",-0.48246,0.01296,0.42813,0.12898,0.0597,0.06852,0.3873,-0.05941,0.12183,-0.10371,0.10136,0.09704,0.53299,-0.00485,-0.49974,26.68741,874.30865,0.48306,0.09004,-0.3015
="2026/04/02 17:22:24.720",-0.05506,-0.00809,-0.09341,0.15109,0.09041,0.02721,0.06331,0.07537,0.33773,-0.07242,-0.15966,-0.06597,0.44105,0.1787,-0.15606,22.31424,878.51019,0.6865,0.03829,-0.24223
="2026/04/02 17:22:24.740",-0.05411,-0.02996,-0.00115,0.60316,-0.01374,-0.01079,0.26898,-0.04296,0.06521,-0.15169,-0.03833,-0.3165,0.44244,0.10327,-0.72031,17.53408,879.39728,1.11029,-0.02819,-0.39306
="2026/04/02 17:22:24.760",-0.09959,0.01925,0.21754,-0.05739,-0.02638,0.00929,-0.04568,-0.02603,0.33375,-0.13681,-0.03277,0.28751,0.37923,0.16097,-0.33,13.30656,877.50189,0.86907,-0.02515,-0.16509
="2026/04/02 17:22:24.780",0.39286,-0.00416,-0.35269,-0.13226,0.03666,0.02451,-0.12497,0.11375,0.44862,0.0364,0.09242,0.00047,0.37173,0.61352,-0.21263,9.53424,874.0329,0.62221,-0.0334,-0.04193
="2026/04/02 17:22:24.800",0.11016,-0.02049,-0.15781,-0.11737,0.01604,-0.01085,-0.04376,-0.16897,0.29419,0.03434,0.24798,-0.26104,0.24191,0.42323,-0.25019,7.41925,868.3938,0.92224,0.03372,-0.28743
="2026/04/02 17:22:24.820",0.42879,0.01886,-0.24468,0.0018,-0.02953,-0.03607,-0.3243,0.15188,0.55336,0.13637,0.07502,-0.3321,0.06015,0.5952,0.34875,8.95903,862.9184,0.87727,-0.03612,-0.16689
="2026/04/02 17:22:24.840",0.40994,0.04037,-0.49996,-0.11656,-0.0089,0.01376,-0.17031,-0.16451,0.2627,0.05899,0.04868,-0.40408,-0.02628,0.48441,-0.26403,12.92576,856.81445,0.54795,-0.038,-0.10163
="2026/04/02 17:22:24.860",0.30615,0.09837,-0.13686,-0.10534,-0.04583,0.01935,-0.35344,0.00344,0.31522,0.15859,0.1038,-0.53885,0.0361,0.45301,0.54315,17.54763,851.67926,0.78432,0.00501,-0.12025
="2026/04/02 17:22:24.880",0.62034,0.01319,-0.66542,-0.03857,-0.01141,-0.04984,0.03268,-0.08684,-0.11964,0.06677,0.16894,-0.3373,0.03609,0.56312,0.16412,22.43374,850.0957,0.36635,-0.0329,-0.01578
="2026/04/02 17:22:24.900",0.36083,-0.00832,-0.34155,-0.08978,-0.05178,-0.07629,0.06573,0.13888,0.52352,-0.03383,0.28414,-0.45444,0.13971,0.04034,1.23702,27.81864,850.9212,0.364,0.00264,-0.0863
="2026/04/02 17:22:24.920",0.53549,-0.00676,-0.39496,-0.16317,-0.04309,-0.04403,0.2421,-0.10217,-0.02433,-0.22048,0.0843,-0.14712,-0.62283,-0.01222,-0.16867,32.22107,853.70258,0.26834,-0.04194,0.1431
="2026/04/02 17:22:24.940",0.30642,0.01236,-0.39152,-0.05903,-0.0355,-0.05778,0.16025,0.03938,0.1669,-0.29596,0.1929,-0.30204,0.06112,0.00161,0.74377,34.08893,858.64099,0.0121,0.0201,0.07883
="2026/04/02 17:22:24.960",0.54097,0.12795,-0.54414,-0.62023,-0.05729,-0.06399,0.14259,0.10978,0.23412,-0.4794,-0.03584,0.16171,-0.47387,0.31742,-0.31802,34.06712,864.25354,0.04761,0.02256,0.16237
="2026/04/02 17:22:24.980",0.07622,0.10322,-0.15805,0.05513,-0.03672,-0.01906,0.04931,-0.13072,-0.0594,-0.49259,0.12783,0.03448,-0.16032,0.07915,-0.09874,31.74626,869.44727,-0.24355,-0.05523,0.11244
="2026/04/02 17:22:25.000",0.20533,0.06022,-0.35033,-0.10232,-0.03572,-0.00235,-0.19127,-0.0679,0.16396,-0.52791,-0.03478,0.1373,0.28971,0.00176,0.06937,27.11704,873.20648,-0.27481,-0.13774,0.07689
="2026/04/02 17:22:25.020",0.2866,-0.01154,-0.33447,-0.22128,-0.05624,-0.0515,-0.08786,0.02327,-0.28325,-0.51992,0.00187,0.31115,-0.16598,0.36134,-0.85752,21.58882,875.13159,-0.2551,-0.07112,0.195
="2026/04/02 17:22:25.040",-0.14373,0.00397,-0.30019,-0.17354,-0.08885,-0.01691,-0.29409,0.07314,-0.10715,-0.47156,0.10052,0.26351,0.28225,-0.17146,0.22618,16.38461,874.24481,-0.45133,-0.05875,0.36964
="2026/04/02 17:22:25.060",0.22248,0.04565,-0.22098,-0.01884,-0.02961,-0.0581,-0.30511,0.09455,0.09386,-0.29672,-0.07116,-0.06576,-0.23091,-0.09594,-0.1229,11.99326,870.89954,-0.37347,-0.07769,0.30801
="2026/04/02 17:22:25.080",-0.03628,-0.01929,-0.15129,-0.1126,0.01372,0.03908,-0.34748,-0.16873,-0.26996,-0.18439,-0.012,0.1272,-0.18592,-0.29183,0.09114,8.54565,865.45721,-0.45912,-0.06897,0.27381
="2026/04/02 17:22:25.100",-0.07237,-0.01155,0.16876,0.08164,-0.03678,-0.0158,-0.56415,0.04635,0.01656,0.03824,0.01651,-0.15649,-0.12243,-0.17541,0.66406,6.16333,858.53241,-1.06769,-0.03389,0.4948
="2026/04/02 17:22:25.120",0.06441,-0.02193,-0.13066,0.01988,0.02171,-0.11675,-0.23073,-0.01092,-0.29482,0.03364,-0.08901,-0.23838,-0.59466,-0.13111,0.01507,7.25508,851.89484,-0.959,-0.06243,0.35532
="2026/04/02 17:22:25.140",-0.19894,-0.08504,0.30976,-0.12567,-0.05899,0.00365,-0.22309,-0.00256,-0.30726,0.32261,-0.05907,0.12159,-0.42648,-0.6504,1.03998,10.45221,846.24384,-0.5131,0.08353,0.0123
="2026/04/02 17:22:25.160",0.05722,-0.03967,0.08203,0.1871,0.029,-0.01576,-0.02356,0.04128,-0.10078,0.26052,0.0003,-0.13551,-0.30282,-0.61947,0.36523,14.11541,842.64093,-0.80442,-0.01269,0.17581
="2026/04/02 17:22:25.180",-0.27383,-0.03898,0.18386,0.09182,0.02414,0.01952,0.16192,-0.04275,-0.65853,0.28019,-0.04146,0.07531,-0.48272,-0.36834,0.38072,18.91734,841.79889,-0.64453,0.03337,0.12704
="2026/04/02 17:22:25.200",-0.2322,-0.12586,0.33303,0.18658,0.05047,0.02569,0.29372,0.08004,-0.48571,0.23167,-0.11746,-0.11986,0.04573,-0.33444,0.5461,23.64093,843.89954,-0.51077,0.02589,0.17086
="2026/04/02 17:22:25.220",-0.33321,-0.01077,0.37416,0.29177,-0.00612,0.03362,0.4883,0.03294,-0.24666,0.17763,-0.11907,0.02398,-0.33774,-0.26459,-0.38753,26.97335,847.97772,-0.76667,-0.04356,0.27718
="2026/04/02 17:22:25.240",-0.54932,-0.02532,0.5239,0.10625,0.05143,0.01046,0.31232,-0.04402,-0.25697,0.10889,-0.10653,0.2672,0.02215,-0.37268,0.14078,28.69096,853.41211,-0.39538,0.01972,-0.02151
="2026/04/02 17:22:25.260",-0.28036,0.02553,0.34889,0.13125,0.00741,0.06925,0.38496,-0.03786,-0.45016,0.08402,-0.18642,0.40679,-0.03033,0.13451,-0.95098,28.88285,860.48926,-0.5225,-0.08553,-0.30992
="2026/04/02 17:22:25.280",-0.74041,-0.04804,0.59834,0.21537,0.06143,0.05121,0.25407,0.04167,-0.24369,-0.0241,-0.08269,0.30122,0.10352,0.01471,-0.30409,26.29502,866.99792,-0.27298,0.06514,-0.08697
="2026/04/02 17:22:25.300",-0.33954,-0.00073,0.21721,-0.06102,0.06067,0.08216,0.32546,0.03331,-0.15628,0.02498,-0.14721,0.46141,0.22601,-0.18523,-0.63728,21.68637,871.67755,-0.13374,0.11416,0.0478
="2026/04/02 17:22:25.320",-0.77946,-0.0444,0.68833,0.82686,0.11655,0.12915,0.1373,-0.05494,-0.04365,0.05597,0.11333,0.14137,0.2643,-0.46784,-0.24422,17.09577,873.75507,-0.10647,0.06283,-0.07912
="2026/04/02 17:22:25.340",-0.23794,-0.08453,0.04522,0.08779,0.02472,0.03405,-0.04949,-0.01659,0.07189,0.08483,-0.29776,0.22613,0.06374,-0.15918,-0.34995,12.45068,873.83081,0.24775,0.06141,-0.23344
="2026/04/02 17:22:25.360",-0.49884,-0.05694,0.57008,0.07052,0.00486,-0.01344,0.09025,0.09522,0.04503,0.15201,-0.13042,-0.31147,0.16676,0.04717,-0.40442,8.81735,872.09021,0.24405,0.03144,-0.13663
="2026/04/02 17:22:25.380",-0.3189,0.01703,0.25535,0.08646,-0.02289,0.03589,-0.18111,-0.09791,0.15606,0.298,-0.13772,0.04364,-0.02502,-0.30843,0.31862,6.82569,867.62762,0.38561,0.0302,-0.11891
="2026/04/02 17:22:25.400",0.04898,0.0409,0.13036,0.09004,-0.00943,-0.04585,-0.01424,0.04294,0.25279,0.45671,0.04551,-0.08107,0.11427,0.0668,-0.27422,6.90874,861.75977,0.60888,0.06465,-0.36782
="2026/04/02 17:22:25.420",-0.26636,-0.06763,0.42766,-0.06015,-0.02147,-0.00535,0.02481,0.00372,0.10431,0.39295,0.04173,-0.33773,-0.0325,0.15617,0.2932,9.37513,856.21613,0.51955,-0.00578,-0.27138
="2026/04/02 17:22:25.440",0.47609,-0.02514,-0.4081,0.02243,0.0473,0.07714,-0.032,0.02111,0.30372,0.51926,-0.20296,-0.03728,0.04615,0.01529,0.3883,13.88496,852.02594,0.61687,0.0378,-0.28903
="2026/04/02 17:22:25.460",-0.09701,0.09125,0.04265,0.18454,-0.00054,0.00952,0.19321,-0.06916,0.09015,0.33948,-0.02901,-0.45893,-0.0015,0.41551,-0.33089,18.88638,849.60974,0.94351,0.03767,-0.45562
="2026/04/02 17:22:25.480",0.14444,-0.07103,0.01829,0.11931,0.03409,0.02431,0.10344,0.09878,0.2219,0.27527,0.13339,-0.58043,0.05202,0.53086,0.71329,23.57789,850.18164,0.89295,0.04817,-0.32216
="2026/04/02 17:22:25.500",0.33535,0.00138,-0.35907,-0.07886,0.00065,0.01297,0.2846,-0.11578,0.16893,0.15216,0.16222,-0.13564,0.04672,0.40436,-0.45359,27.67385,853.18347,0.64275,0.07961,-0.19091
="2026/04/02 17:22:25.520",-0.01997,-0.01659,0.14921,-0.1861,-0.03907,-0.04148,0.36021,0.10798,0.17271,-0.02974,0.13637,-0.49093,0.06639,0.47208,0.11741,31.34266,857.5976,0.84653,0.04535,-0.31576
="2026/04/02 17:22:25.540",0.4109,0.0419,-0.50307,-0.25044,-0.01012,-0.01645,0.18637,-0.06504,0.34189,-0.18948,-0.03265,0.03222,0.17799,0.27803,-0.17989,33.00681,863.56305,0.77317,-0.04528,-0.24439
="2026/04/02 17:22:25.560",0.08274,0.14163,-0.27378,-0.17434,-0.05719,-0.04053,0.05343,0.03538,0.55179,-0.27208,0.32343,0.07181,0.09465,0.55155,-0.43735,31.45107,870.26392,0.7075,-0.04303,-0.13547
="2026/04/02 17:22:25.580",0.21974,0.08635,-0.25712,-0.2591,-0.0813,-0.07278,-0.0907,-0.06617,0.11959,-0.37596,0.215,0.13812,0.09412,0.36418,-0.13915,28.64857,875.17828,0.78307,-0.0633,-0.02027
="2026/04/02 17:22:25.600",0.42759,-0.00624,-0.58135,-0.11226,-0.11296,-0.07157,-0.25311,-0.01645,0.18742,-0.37134,0.11929,0.08834,0.23051,0.35849,-0.58391,24.06026,877.6048,0.48648,-0.03797,-0.09485
="2026/04/02 17:22:25.620",0.09857,0.06017,-0.27258,-0.21878,-0.03774,-0.07264,-0.38013,0.06732,0.46345,-0.54488,0.18098,-0.01274,0.27913,0.06536,0.07043,18.61351,877.93909,0.53246,-0.01919,0.14205
="2026/04/02 17:22:25.640",0.63457,0.15004,-0.61933,-0.11511,-0.05586,-0.02717,-0.22145,-0.07444,-0.09537,-0.41068,-0.01832,0.01375,0.1812,0.0042,-0.17317,14.4877,876.5011,0.32013,-0.0057,0.00965
="2026/04/02 17:22:25.660",0.31697,0.09266,-0.45925,-0.01639,-0.01951,-0.01453,-0.46406,0.08813,0.48571,-0.31557,-0.13842,-0.19832,0.35558,-0.1268,0.75867,11.52528,872.31128,0.22372,-0.04028,0.18188
="2026/04/02 17:22:25.680",0.62409,0.01603,-0.4115,-0.41376,-0.02475,-0.07602,-0.38255,-0.07968,0.17171,-0.27817,-0.08388,-0.23289,-0.46223,0.15779,-0.26711,9.85036,866.54376,0.01519,-0.09792,0.18492
="2026/04/02 17:22:25.700",0.20189,0.05562,-0.2078,-0.09553,-0.07137,-0.07144,-0.44401,-0.03139,0.0186,-0.05804,0.02706,-0.49149,0.09299,0.09918,0.63454,9.42085,859.67688,-0.26763,-0.15146,0.24582
="2026/04/02 17:22:25.720",0.45772,-0.05494,-0.50972,-0.01496,0.00153,-0.02234,-0.33328,0.07736,0.08209,-0.09484,0.01151,-0.30152,-0.33134,0.27764,0.4266,11.65637,852.74298,-0.2778,-0.08894,0.29532
="2026/04/02 17:22:25.740",0.44822,-0.05376,-0.16036,0.00308,-0.03479,-0.04763,-0.13593,-0.09198,-0.33491,-0.04984,0.19014,-0.41239,-0.40256,0.05715,0.22582,16.10142,848.15802,-0.48156,-0.06005,0.15822
="2026/04/02 17:22:25.760",0.20094,-0.05831,-0.20015,-0.11606,-0.07988,-0.04068,-0.18505,0.08246,0.01072,-0.02389,0.04754,-0.3162,-0.0868,-0.18426,1.06183,20.28282,845.09338,-0.51016,-0.01227,0.3157
="2026/04/02 17:22:25.780",0.39846,0.03028,-0.37147,-0.18725,-0.04184,0.02289,-0.08602,-0.05164,-0.25717,-0.11186,-0.02076,0.23567,-0.41725,0.10901,-0.39176,24.34435,844.89105,-0.57339,-0.00346,0.22535
="2026/04/02 17:22:25.800",-0.02553,0.06953,0.07095,-0.03227,-0.04234,-0.05376,0.05936,0.04292,-0.42866,-0.0695,0.13347,-0.35189,0.041,0.00056,0.63071,27.66177,847.48438,-0.53294,-0.06186,0.35564
="2026/04/02 17:22:25.820",0.08164,-0.03441,-0.11127,0.0059,-0.00543,0.00502,0.1306,0.0431,-0.10783,-0.19716,-0.16323,0.43606,-0.0687,-0.25827,0.10562,30.18188,852.36713,-0.84844,-0.04943,0.41902
="2026/04/02 17:22:25.840",-0.13618,-0.07077,0.04982,-0.10495,0.02505,-0.00937,0.20799,-0.0967,-0.4675,-0.22179,-0.04315,0.33455,-0.27594,-0.34813,-0.33763,30.6272,858.38586,-0.82791,-0.07744,0.22348
="2026/04/02 17:22:25.860",-0.35469,-0.05929,0.09048,0.27482,0.06884,-0.03029,0.05438,0.027,-0.30091,-0.24751,0.01454,0.29519,0.35537,-0.40915,-0.09728,28.00873,863.32141,-0.68794,0.00998,0.277
="2026/04/02 17:22:25.880",-0.12355,-0.04662,0.12047,0.11526,-0.01633,0.04633,0.07388,0.0131,-0.30149,-0.18849,-0.29277,0.51125,-0.08376,-0.10504,-0.85212,23.3022,868.00958,-1.01691,-0.01733,0.40553
="2026/04/02 17:22:25.900",-0.53358,-0.1037,0.32094,0.16703,0.09117,0.04673,-0.13724,-0.04754,-0.2478,-0.24916,-0.15681,0.27823,0.09962,-0.2953,-0.10086,17.70459,871.18842,-0.58761,0.08352,0.00386
="2026/04/02 17:22:25.920",-0.28858,0.05615,0.31474,0.01155,0.00714,0.05576,0.06103,0.05349,-0.46421,0.00379,-0.31756,0.54083,0.11938,-0.44607,-0.12502,13.14325,871.15942,-0.79222,0.03173,0.21133
="2026/04/02 17:22:25.940",-0.44864,-0.11673,0.26949,0.21436,0.11467,0.09942,-0.13594,0.01729,-0.04071,0.04875,-0.2055,0.33604,-0.30512,-0.41351,-0.44572,9.43627,868.63574,-0.69363,0.05666,0.18149
="2026/04/02 17:22:25.960",-0.50578,-0.10038,0.47512,0.24834,0.06293,0.04952,-0.1115,0.03055,-0.11047,0.207,-0.07449,0.18758,0.03247,-0.51005,0.45004,6.20211,864.15863,-0.3882,0.02055,0.22534
="2026/04/02 17:22:25.980",-0.16746,-0.12465,0.38343,0.10877,0.03341,0.01149,-0.02417,-0.0749,-0.21708,0.38682,-0.14815,0.02879,-0.03897,-0.48774,0.18533,5.2652,859.08575,-0.85846,-0.11705,0.12155
="2026/04/02 17:22:26.000",-0.47193,-0.12537,0.61544,0.16976,0.05797,0.00854,-0.11695,0.13309,-0.09623,0.47755,0.0042,0.35835,-0.3621,-0.1611,0.24335,6.59037,854.26062,-0.21512,0.03154,-0.19945
="2026/04/02 17:22:26.020",-0.13594,0.00785,0.46637,0.17548,0.00985,-0.02177,0.12735,-0.11637,-0.27488,0.49072,0.36308,0.18154,-0.10336,-0.36217,0.12467,10.37001,849.76727,-0.20303,0.04015,-0.30384
="2026/04/02 17:22:26.040",-0.48091,0.03512,0.5187,0.26584,0.0343,0.03612,0.15461,0.03886,-0.03618,0.5739,0.07417,-0.02823,-0.14094,-0.24534,0.61361,15.2395,846.54498,-0.1688,0.09344,-0.04348
="2026/04/02 17:22:26.060",0.00794,-0.03628,0.06565,0.05634,0.09257,0.10166,0.25387,0.05913,-0.02066,0.40969,-0.14439,0.26505,-0.19634,0.02853,-0.06679,19.27733,846.3678,0.2239,0.13014,-0.49065
="2026/04/02 17:22:26.080",-0.46823,0.09492,0.5748,-0.0281,0.10282,0.06891,0.48464,-0.06166,-0.22338,0.40822,0.12212,0.04099,-0.04898,-0.18496,0.2092,23.50712,848.8396,0.1508,0.00508,-0.27368
="2026/04/02 17:22:26.100",-0.04995,0.03942,0.00302,0.24222,0.02308,0.01092,0.36503,0.09973,0.16078,0.30547,-0.15026,-0.19178,0.01548,0.05124,-0.09751,27.18661,853.52539,0.46274,0.05463,-0.37584
="2026/04/02 17:22:26.120",-0.29293,-0.06495,0.21778,0.00925,0.00369,0.04382,0.4532,-0.00917,0.01546,0.09619,-0.0912,-0.08981,0.14045,0.22657,-0.47577,29.66042,859.35797,0.52942,0.08131,-0.37686
="2026/04/02 17:22:26.140",-0.37895,0.00561,0.34107,0.03322,0.03323,0.02542,0.35014,-0.03055,0.11751,0.07917,-0.0485,-0.03787,0.35447,-0.00675,-0.00412,29.61703,865.71161,0.67859,0.04082,-0.22577
="2026/04/02 17:22:26.160",0.24533,0.09983,-0.22325,0.2327,0.0859,-0.01509,0.24706,-0.04705,0.21162,-0.02212,0.04318,0.15791,0.34926,0.36136,-0.90981,27.24427,871.89386,0.73956,0.07847,-0.30724
="2026/04/02 17:22:26.180",-0.32681,0.02854,0.30313,-0.15081,0.01509,0.04424,0.22442,0.06965,0.1484,-0.08072,0.32968,0.15423,0.36519,0.37402,-0.26702,23.37959,875.63361,0.70422,0.05642,-0.21569
="2026/04/02 17:22:26.200",0.14326,0.0415,-0.10424,0.11856,-0.08495,0.04027,-0.05423,-0.0843,0.40269,-0.06475,-0.0457,0.39969,0.39097,0.07022,-0.38405,19.58429,878.34296,0.68684,0.04654,-0.20607
="2026/04/02 17:22:26.220",0.05744,-0.02162,-0.25545,-0.18569,0.01557,-0.08281,0.05256,0.07953,0.27666,-0.22486,0.08052,-0.16267,0.31216,0.45667,-0.55347,15.85797,878.53577,0.64512,0.01953,-0.23653
="2026/04/02 17:22:26.240",0.03749,0.12393,-0.10126,-0.1885,-0.03382,-0.01966,-0.24042,-0.05433,0.42351,-0.06206,0.12568,0.24919,0.20112,0.16405,0.18992,12.72873,875.31213,0.68948,-0.00641,-0.28514
="2026/04/02 17:22:26.260",0.57864,0.09966,-0.55223,-0.11778,-0.02136,-0.07555,0.01506,0.01359,0.15457,0.02833,0.19992,-0.12719,0.33882,0.38683,-0.1509,10.1672,870.29999,0.48976,-0.0989,-0.24767
="2026/04/02 17:22:26.280",0.10195,0.01692,-0.29032,-0.13025,-0.0506,-0.06414,-0.28109,0.04087,0.70262,-0.07062,0.24589,-0.46846,-0.05519,0.36672,0.42291,9.7987,864.17163,0.7281,-0.06686,-0.14965
="2026/04/02 17:22:26.300",0.67789,0.0211,-0.40364,-0.11065,-0.1108,0.00803,-0.09592,-0.18178,0.08407,0.00109,0.00363,-0.47546,0.03283,0.25759,0.43762,12.33936,858.53912,0.5651,-0.08724,-0.03953
="2026/04/02 17:22:26.320",0.57219,0.09718,-0.58346,-0.12371,0.00578,0.00063,-0.11209,0.04448,0.41279,-0.02187,0.0435,-0.38821,-0.13938,0.5057,0.52524,15.91969,853.30188,0.40129,-0.05766,0.07737
