time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSGD00003.chdata,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 16:41:03.800",-0.30556,-0.28145,1.87753,0.22523,0.07479,0.13987,-0.99475,0.25468,-2.32075,-0.24951,-0.28359,4.59463,18.52666,-2.08971,0.63214,-8.76297,910.3125,3.36276,-0.1133,-0.3689
="2026/04/02 16:41:03.820",-3.13288,-0.40714,2.28718,0.21738,0.13042,0.2514,1.57671,-0.09985,-1.30093,0.24161,-0.64795,4.83534,19.1207,-1.3277,0.50445,-6.72959,892.18567,4.25309,-0.24906,0.12254
="2026/04/02 16:41:03.840",-1.56924,-0.49199,2.40867,0.32477,0.10528,0.10227,-0.941,0.12537,1.54207,1.19454,-1.21919,4.98466,31.95099,-4.45034,1.31088,-6.0007,879.1275,3.22442,0.07543,-0.8186
="2026/04/02 16:41:03.860",-1.05646,-0.38207,2.68513,0.05787,0.07134,0.0047,0.07434,-0.62121,0.99547,1.328,-1.64456,4.31184,36.76303,0.50815,1.40878,-5.91183,859.23737,2.53386,-0.05338,0.09569
="2026/04/02 16:41:03.880",-1.71776,-0.33056,1.22857,0.04302,-0.18153,-0.10082,0.32697,-0.52284,2.4252,2.00748,-1.24129,2.66117,42.03402,-2.22826,0.16623,1.20838,834.69733,1.96017,-0.02992,0.31426
="2026/04/02 16:41:03.900",0.32556,-0.16608,2.0287,-0.19662,-0.07971,0.06251,-1.18657,-0.16927,3.24513,1.58824,-1.32844,1.72415,50.78835,-0.58037,0.78953,-1.89177,822.97296,0.16304,0.12104,-0.07105
="2026/04/02 16:41:03.920",-0.79687,-0.06267,0.74979,-0.28916,-0.15111,-0.08367,1.62365,-0.30656,1.55384,1.59009,-0.32623,-0.06837,44.91348,2.44161,0.51028,1.81736,805.90491,-0.28196,-0.25255,1.07828
="2026/04/02 16:41:03.940",0.66593,0.04702,-0.23728,-0.31186,-0.14592,-0.08449,-0.57144,0.09532,2.42815,0.88953,-0.42473,-1.14805,46.10066,1.22196,0.94243,4.36779,806.13263,-2.15789,0.12922,-0.15835
="2026/04/02 16:41:03.960",0.89258,0.04521,-0.21748,-0.42334,-0.13034,-0.17241,1.06305,0.07918,0.60376,0.11759,-0.5864,-1.90116,37.74446,4.11185,1.45802,0.60327,814.35553,-2.85884,0.01444,0.71724
="2026/04/02 16:41:03.980",0.24523,-0.11347,-1.87203,0.01158,-0.16681,-0.18734,1.49047,0.28329,-0.00712,-0.47637,-0.07625,-2.78017,25.92398,2.74774,0.02468,6.7265,825.50232,-2.89839,-0.03644,0.79374
="2026/04/02 16:41:04.000",1.52043,0.05382,-1.79922,-0.6353,-0.24968,-0.3508,0.00194,0.45128,-0.0433,-1.49792,0.1556,-2.93529,19.72962,2.8848,0.68201,1.13483,852.29907,-3.80103,-0.03043,0.45576
="2026/04/02 16:41:04.020",0.31678,0.30626,-1.85595,-0.10902,-0.10076,-0.16952,2.09143,0.18965,-2.15598,-2.09612,0.89828,-3.01862,3.29323,2.55426,-0.14017,2.86665,872.73071,-2.7141,-0.28299,0.99443
="2026/04/02 16:41:04.040",1.02274,0.3545,-2.48069,-0.27539,0.00375,0.02392,-0.36516,0.36889,-0.42766,-2.0746,0.9068,-1.86649,0,0.5066,-0.65531,3.27601,895.00745,-3.18319,0.0737,-0.19487
="2026/04/02 16:41:04.060",0.68016,-0.01092,-1.38712,-0.13279,-0.08007,-0.07217,1.0178,-0.08162,-2.05424,-2.11183,1.23295,-0.90112,0,0.64925,-0.42035,-1.6172,912.68854,-2.77704,-0.03048,0.49204
="2026/04/02 16:41:04.080",0.24598,-0.03953,-1.80518,-0.28178,-0.06388,-0.07862,-0.07267,0.12515,-0.63504,-1.36641,1.49857,-0.09748,0,-0.89655,-2.87303,4.13251,914.69971,-0.78043,-0.05105,0.1008
="2026/04/02 16:41:04.100",1.41989,-0.1552,-0.85829,0.03739,-0.06036,-0.06464,-1.35074,0.24994,0.00471,-0.93719,1.63289,1.92743,0,-2.09857,-2.16408,-2.43786,914.23853,-0.97136,-0.00163,-0.00511
="2026/04/02 16:41:04.120",-0.01284,-0.2571,-0.04257,0.16546,0.06021,-0.09782,0.00104,-0.46351,-0.42317,0.16796,1.59249,1.5696,0,-2.32497,-2.00614,0.85545,897.89337,1.587,-0.37846,0.12275
="2026/04/02 16:41:04.140",0.66556,-0.00835,0.03853,0.16339,0.13186,0.1444,-2.42293,-0.0323,1.60578,0.70356,1.52661,1.29837,0,-3.12675,-1.11758,0.83894,878.83594,1.88536,-0.02297,-0.92107
="2026/04/02 16:41:04.160",0.90951,-0.2973,0.39086,0.52723,0.07874,0.075,-0.73405,-0.44228,0.44407,1.45909,0.44049,1.03372,15.17281,-2.18448,-0.46234,-1.35226,859.52814,2.90147,-0.12752,-0.52291
="2026/04/02 16:41:04.180",-0.24495,-0.3581,0.93192,0.50314,0.16113,0.19455,-1.3315,-0.35134,1.08979,2.02486,0.47876,0.1615,33.60583,-2.451,-1.12961,4.05903,836.53357,4.15454,0.06482,-0.51545
="2026/04/02 16:41:04.200",1.64605,-0.52871,0.60787,1.56709,-0.09361,0.01836,-1.16269,-0.0987,1.30543,2.21506,-0.34633,0.26621,56.68186,-1.13739,0.29907,-1.51,826.177,3.99914,0.35652,-1.3978
="2026/04/02 16:41:04.220",-0.58067,-0.47301,1.19482,0.0842,0.12149,0.10821,0.6007,-0.30811,-0.04906,2.1006,-0.60286,-0.50862,68.96243,-0.17132,0.09426,2.08596,817.70959,5.09124,0.17309,-0.01436
="2026/04/02 16:41:04.240",0.1249,-0.15722,1.08404,0.5486,0.0976,0.22498,-0.40597,-0.07386,0.05134,1.56872,-0.70908,-1.03306,78.23586,1.30774,0.71644,0.77955,820.32764,3.43189,0.45639,-0.59315
="2026/04/02 16:41:04.260",0.10267,-0.12833,0.47066,0.21706,0.03169,0.06876,1.4309,0.06249,-0.4948,0.68719,-1.34423,-0.71433,80.22748,2.24107,1.33546,-2.54349,832.29071,2.96191,-0.03115,-0.08969
="2026/04/02 16:41:04.280",-1.84992,-0.2085,1.05641,0.40543,0.0002,0.08933,1.23651,-0.1577,-1.23867,-0.0578,-1.0996,-0.71716,68.98132,2.30939,0.56065,0.4863,846.13727,1.84566,0.12512,-1.0649
="2026/04/02 16:41:04.300",-0.12121,-0.05585,0.23418,-0.16774,-0.01618,-0.07774,1.17657,0.49124,-1.43912,-1.15111,-1.35233,0.31094,54.95849,3.97357,0.81502,-3.79455,868.59241,-0.30017,0.19028,-0.28978
="2026/04/02 16:41:04.320",-2.74447,0.0439,0.7734,-0.22147,0.05848,-0.00216,2.20835,0.29026,-1.9555,-1.87094,-0.43917,0.77252,32.04344,1.68382,0.67085,-3.86118,885.63965,-0.36496,-0.08505,0.8019
="2026/04/02 16:41:04.340",-0.77159,0.14021,0.24974,-0.56507,-0.04679,0.00809,0.35216,0.07727,-1.34133,-2.20297,-0.82371,1.79682,9.81058,2.48639,1.31827,-4.59974,901.66974,-2.38478,0.43421,0.39775
="2026/04/02 16:41:04.360",-1.70853,0.16309,0.52371,-0.289,-0.16216,-0.12236,1.34884,0.59917,-0.93317,-2.35089,-1.28354,2.50215,0,1.79532,1.71582,-6.60265,909.1311,-2.6034,0.32139,0.61944
="2026/04/02 16:41:04.380",-2.01965,-0.067,0.35395,-0.26969,-0.13047,-0.15867,0.04284,0.113,-0.46029,-1.83725,-0.64673,2.05139,0,-0.41571,0.94461,-3.2144,904.28094,-3.44314,0.03426,0.7735
="2026/04/02 16:41:04.400",0.48501,-0.30285,-0.39558,-0.45073,-0.15171,-0.18496,-0.71615,0.11412,1.05585,-1.38836,-0.7044,2.40133,0,0.49156,1.20258,-4.25746,895.17725,-4.39992,0.01366,0.48101
="2026/04/02 16:41:04.420",-1.26821,-0.04629,0.05396,-0.05036,-0.16345,-0.32162,-0.34668,-0.09951,1.31873,-0.37133,0.17506,1.39402,0,-2.16336,0.39305,-0.35318,872.50171,-3.05353,-0.34482,0.23165
="2026/04/02 16:41:04.440",1.47613,0.24351,-0.34862,-0.26822,-0.22936,-0.26164,-2.6375,-0.263,2.59191,0.45819,0.31457,0.67834,0,-1.7139,-0.28312,2.4784,849.73315,-2.75117,-0.03538,0.04403
="2026/04/02 16:41:04.460",1.43159,0.36324,-0.75059,-0.1497,-0.0381,-0.18395,-0.93984,-0.34616,2.65428,1.27556,0.54159,-0.17526,0,-1.52975,-0.74533,3.47542,827.69763,-1.96912,-0.132,0.12509
="2026/04/02 16:41:04.480",1.26975,0.2714,-0.50171,0.16289,-0.02095,-0.01152,-1.20746,-0.67503,2.59747,1.76253,1.35859,-1.89521,4.85376,-2.49871,-1.97412,7.96489,810.06903,-1.39537,-0.12536,0.09636
="2026/04/02 16:41:04.500",3.22304,0.32942,-1.69683,0.01521,0.02202,-0.10353,-0.86858,0.14012,3.02642,1.86525,1.13627,-2.83339,31.08043,0.68007,-2.60843,6.66908,804.7627,-0.54761,0.24802,-0.58162
="2026/04/02 16:41:04.520",1.6034,0.22213,-1.58206,0.11542,-0.08287,0.08427,0.95797,-0.58444,1.02592,1.68892,1.94317,-4.00442,51.54543,-0.69403,-2.34533,8.15443,805.81189,0.60859,0.06057,-0.4903
="2026/04/02 16:41:04.540",2.29534,0.0509,-1.04432,0.40467,0.14004,0.08726,-0.28927,-0.06043,0.81385,1.23551,1.7087,-4.2322,68.52975,1.5434,-1.70241,8.74708,821.69519,1.08835,0.20124,-0.9865
="2026/04/02 16:41:04.560",1.38524,0.15132,-1.53299,0.38859,0.0699,0.14606,1.75954,-0.05243,-0.42265,0.27512,1.01597,-4.2826,76.19622,1.80168,-0.99049,3.27145,845.19397,2.51745,0.29806,-1.13775
="2026/04/02 16:41:04.580",0.66567,0.10326,-1.17249,0.2653,0.15089,0.15897,1.07152,-0.07557,-1.93726,-0.3536,0.50132,-2.95671,73.08437,0.90786,-1.41258,4.73396,873.53345,2.88284,0.21975,-0.84575
="2026/04/02 16:41:04.600",0.48213,-0.06741,-0.14476,0.29884,0.19777,0.17769,0.52505,0.25773,-2.03127,-1.36849,0.3286,-1.7449,62.44983,2.80617,-0.16775,-1.69481,904.29639,2.57457,0.38997,-0.56942
="2026/04/02 16:41:04.620",-1.32906,-0.01029,-0.30731,0.91881,0.18049,0.1413,1.97127,0.27086,-3.26038,-1.50004,0.12101,-0.34693,42.80513,0.10023,0.14039,-3.38193,926.15497,3.57829,0.11344,-1.3337
="2026/04/02 16:41:04.640",-1.0479,0.18812,0.6394,0.28878,0.16194,0.10521,-0.53921,0.5193,-2.66923,-2.14219,-0.37423,1.21232,21.76081,0.93768,0.60548,-5.20142,942.66528,3.02124,-0.27469,0.07339
="2026/04/02 16:41:04.660",-2.21186,-0.10165,1.31777,-0.29093,0.07152,0.18891,0.93608,0.01136,-2.88616,-1.81684,-0.87546,2.87774,0,0.1571,1.5552,-9.40151,943.33936,3.52482,0.08026,-0.40695
="2026/04/02 16:41:04.680",-2.53834,-0.21091,1.58314,0.17963,0.15837,0.09861,-0.29831,0.43773,-1.76118,-1.34705,-1.30456,4.16274,0,-2.35554,1.04398,-6.57494,929.88208,3.1855,0.09998,-0.34514
="2026/04/02 16:41:04.700",-1.97773,-0.30107,2.29047,-0.27938,0.06644,-0.03902,-0.42518,0.11487,-0.87562,-1.00108,-1.52095,4.68732,0,-0.62025,1.52097,-10.31607,907.04712,1.87344,0.04098,0.24577
="2026/04/02 16:41:04.720",-2.66322,-0.22379,1.84834,0.06114,-0.01505,0.12347,0.49665,-0.35827,0.42052,0.16531,-1.80785,3.86038,0,-2.08086,1.60762,-5.58262,872.07758,1.64974,-0.0965,0.74613
="2026/04/02 16:41:04.740",-1.5815,-0.30328,2.49913,0.08598,0.02965,-0.05931,-1.30892,-0.00022,1.89544,0.8802,-1.70125,3.30662,0,-2.36591,1.81535,-5.01057,838.04047,-0.11704,0.12703,0.61731
="2026/04/02 16:41:04.760",-0.60245,-0.34757,1.15947,0.0837,-0.06481,-0.07608,0.34844,-0.52841,1.87518,1.69779,-1.76794,2.15583,0,-0.68371,1.68679,-2.88558,805.26599,-0.8789,-0.00868,0.58013
="2026/04/02 16:41:04.780",-0.90607,-0.32563,0.88614,-0.34344,-0.16757,-0.17298,-0.55322,0.08176,3.25194,2.10266,-1.15438,0.24489,17.14462,-2.22261,0.47289,2.39805,780.23987,-1.78736,-0.01265,0.44919
="2026/04/02 16:41:04.800",0.98136,-0.20081,0.65105,-0.25643,-0.14617,-0.19481,-0.52346,-0.31717,2.83345,1.80204,-0.70199,-0.69044,40.11316,1.43369,1.09261,1.25307,770.07642,-3.3369,0.09534,0.5026
="2026/04/02 16:41:04.820",0.57151,-0.05713,-0.70965,-0.83207,-0.09724,-0.0802,0.67306,-0.12852,2.20677,1.8011,-0.31695,-1.90583,56.34169,0.64227,0.3475,6.1929,771.27966,-3.61866,0.11857,0.20016
="2026/04/02 16:41:04.840",1.55404,0.19588,-0.80096,-0.49226,-0.00887,-0.05458,-0.60811,0.1415,2.40361,0.78909,0.36811,-3.24736,69.00127,1.91124,-0.05106,5.80284,792.41528,-4.10414,0.05785,-0.03662
="2026/04/02 16:41:04.860",1.97189,0.34017,-2.00688,-0.24442,-0.12926,-0.14934,0.74696,-0.20085,1.28986,-0.15055,0.72578,-3.70246,71.07516,3.3668,-0.44043,5.66536,822.51654,-3.08346,0.04204,-0.08306
="2026/04/02 16:41:04.880",1.1054,0.66072,-2.38348,0.06041,-0.13036,-0.11156,0.37484,0.19288,0.44621,-0.69167,1.44366,-4.01872,64.48775,2.47867,-1.2779,7.36902,859.82977,-3.13402,0.16204,0.13744
="2026/04/02 16:41:04.900",2.21728,0.6308,-2.06669,-0.07593,0.10281,-0.0225,0.76531,0.08101,-1.19803,-1.90808,1.78749,-3.47495,48.61015,3.60456,-0.86362,2.76952,901.00897,-2.72858,0.033,-0.09708
="2026/04/02 16:41:04.920",-0.04548,0.09959,-2.30232,0.03758,0.0811,-0.11102,0.93043,0.44353,-1.38225,-1.82689,1.78233,-2.64309,23.19894,2.54785,-1.63447,2.73408,931.86212,-0.77877,-0.12592,-0.33135
="2026/04/02 16:41:04.940",0.83442,0.11983,-1.98733,0.17803,0.03689,-0.00295,-0.55774,0.11699,-2.07628,-2.22521,1.33126,-1.98128,0,1.56591,-0.51004,0.01585,955.7619,-0.80148,-0.13462,-0.56339
="2026/04/02 16:41:04.960",0.13228,0.25493,-0.70044,0.08279,0.07498,0.17502,-0.27965,0.13819,-2.35478,-2.19648,1.0586,-0.69981,0,0.90565,-0.14122,-1.81637,961.10645,1.13637,-0.32778,-0.40901
="2026/04/02 16:41:04.980",-0.33523,-0.16616,-0.53787,0.19881,0.1078,0.1221,-1.12354,0.25062,-1.59852,-1.54769,0.87057,0.94337,0,-1.86582,-0.73016,-1.90583,949.29456,2.07766,-0.24944,-0.34954
="2026/04/02 16:41:05.000",0.56981,-0.30475,-0.1697,0.29952,0.16807,0.15187,-1.56818,-0.03289,-1.76524,-0.80158,0.54413,1.97691,0,-1.40498,-0.4661,-4.09247,925.96497,2.6154,-0.32411,-0.27436
="2026/04/02 16:41:05.020",-1.22415,-0.17432,0.96953,0.09402,0.14093,0.20174,-1.09963,0.38369,-0.96899,0.53071,0.65329,2.19743,0,-3.14702,-0.27666,-2.6277,888.49298,3.73121,-0.29885,-0.01536
="2026/04/02 16:41:05.040",0.28518,-0.12671,1.46807,0.56931,0.29232,0.33174,-1.77157,-0.14648,-0.09198,1.61732,-0.08353,2.83269,0,-3.94268,0.40994,-3.54965,851.53796,3.34498,-0.08134,-0.97468
="2026/04/02 16:41:05.060",-0.9267,-0.15802,2.30666,0.22348,0.00195,0.12747,-1.00704,-0.42708,0.41889,2.20351,-0.62169,2.69482,4.58206,-2.48151,0.51104,-2.43024,814.35388,4.0227,-0.11462,-0.56988
="2026/04/02 16:41:05.080",-1.0247,-0.21398,2.08182,0.44448,-0.04438,-0.02148,-0.70004,-0.24625,0.95077,2.73609,-0.69843,1.76138,37.15927,-2.945,0.63487,-1.33746,786.54114,3.57184,0.16291,-0.30021
="2026/04/02 16:41:05.100",0.21819,-0.26648,2.15408,0.21076,0.05847,0.12059,-0.14343,-0.0448,1.30072,2.67419,-1.33099,1.47733,68.9781,-0.79982,1.15901,-1.76811,775.20667,2.53513,0.22667,-0.16244
="2026/04/02 16:41:05.120",-1.66961,-0.20436,1.96385,0.13394,-0.0193,0.20536,1.38939,-0.3308,0.88647,2.47342,-1.0786,0.26266,90.13741,0.10057,1.50428,-1.19017,774.30389,1.53399,0.09954,0.35434
="2026/04/02 16:41:05.140",-0.03269,-0.36767,0.81341,-0.14819,0.10763,0.13048,1.10061,-0.06355,1.17417,1.4967,-1.95068,-1.44119,104.4792,2.11367,2.20357,-0.63043,792.77167,0.2301,0.20704,-0.35104
="2026/04/02 16:41:05.160",-0.94459,-0.53726,0.89358,-0.27729,-0.06151,0.08292,2.15783,0.04592,0.05256,0.42927,-1.97246,-0.77783,102.83472,2.90003,2.27349,-2.07383,820.80005,-0.83284,-0.03142,-0.04947
="2026/04/02 16:41:05.180",-0.83668,-0.54084,-0.30893,-0.36317,-0.03565,-0.10446,1.5782,0.00022,0.10346,-0.55187,-1.65835,-0.66179,89.35117,3.21747,1.35534,0.87199,854.65515,-2.14067,0.09999,0.24129
="2026/04/02 16:41:05.200",-0.64851,0.00417,0.00274,-0.38249,-0.13749,-0.14472,1.59367,0.35487,-0.2066,-1.79538,-1.09548,0.01824,65.68188,3.53076,1.04691,-2.39957,891.84473,-2.86777,0.20506,0.53451
="2026/04/02 16:41:05.220",-1.22208,0.5547,-1.43188,-0.19649,-0.12094,-0.14112,1.74099,0.06608,-0.88361,-2.52429,-0.59664,-0.16371,30.16962,2.8199,0.37637,-0.12485,920.83466,-3.62388,-0.02537,0.63555
="2026/04/02 16:41:05.240",-0.30389,0.13569,-1.80023,-1.32196,-0.01128,-0.04109,0.03139,0.19604,-0.06999,-3.08677,-0.30214,0.35386,0,2.55284,0.0154,-0.26611,942.11365,-4.96132,0.12526,0.52599
="2026/04/02 16:41:05.260",-0.72901,-0.04642,-1.24663,-0.09741,-0.12736,-0.1117,0.30465,-0.00513,-0.3383,-2.85381,0.46929,-0.03432,0,0.9715,-0.18791,-1.41127,947.07825,-4.30219,-0.04438,0.47925
="2026/04/02 16:41:05.280",0.13174,-0.0685,-2.1097,-0.21125,-0.1372,-0.21313,-1.47864,0.17166,0.67773,-1.87023,0.94493,-0.16755,0,-0.59524,-1.09421,2.063,935.62762,-3.5103,0.07877,0.26531
="2026/04/02 16:41:05.300",0.72327,-0.13954,-1.17819,-0.41838,-0.20859,-0.31269,-1.55237,-0.01619,0.13483,-1.18628,1.14847,0.02009,0,-1.13078,-0.90664,0.24691,911.27191,-3.3025,-0.17382,0.24516
="2026/04/02 16:41:05.320",0.70721,-0.08845,-1.04532,0.18464,-0.03864,-0.15462,-1.67148,0.09238,0.61668,-0.15899,1.34642,-0.21933,0,-3.14795,-1.36399,2.96218,874.30133,-1.66516,-0.27319,0.43707
="2026/04/02 16:41:05.340",1.6686,0.04105,-0.56796,0.43843,0.02948,-0.01012,-2.45298,-0.24594,1.47743,0.77897,1.28306,-0.59885,0,-3.18059,-0.45975,1.50262,837.39587,-0.98719,-0.16696,-0.43666
="2026/04/02 16:41:05.360",1.96124,0.02664,-0.86887,0.21276,0.06797,-0.07169,-1.06596,-0.47657,0.98466,1.95186,0.76089,-1.384,0,-3.20095,-0.30488,3.78921,805.38953,0.39054,-0.19602,0.20343
="2026/04/02 16:41:05.380",1.37561,-0.12611,-0.30723,0.59229,0.15115,0.09044,-1.69628,-0.14397,1.45501,2.69205,0.69771,-1.80936,12.50322,-3.14372,-1.30365,6.32254,783.50043,1.87764,0.11356,-0.68785
="2026/04/02 16:41:05.400",2.23096,-0.40232,-0.32913,0.28797,0.07986,0.12147,-0.38827,-0.31341,0.64633,2.90786,0.72442,-1.98757,55.40258,-2.62453,-0.78129,2.63752,777.70886,2.35894,0.26555,-0.93727
="2026/04/02 16:41:05.420",0.90036,-0.32354,-0.16545,0.202,0.13295,0.12811,0.48117,-0.24952,-0.19297,2.34924,0.72347,-2.2485,90.77267,-1.81681,-1.15253,5.15473,786.54089,3.69005,0.13036,-0.5824
="2026/04/02 16:41:05.440",0.36483,0.14174,0.76087,0.25153,0.14425,0.19626,0.26519,-0.05823,0.04593,1.7526,0.48435,-1.38733,115.76311,0.31467,-0.45563,1.24831,812.508,3.60872,0.336,-1.56309
="2026/04/02 16:41:05.460",0.17894,0.27514,0.54298,0.67527,0.17771,0.18888,1.9633,-0.13181,-1.49889,0.80522,-0.00967,-0.40127,125.24152,1.17553,-0.13341,-0.30138,847.81128,3.56301,0.07559,-0.60714
="2026/04/02 16:41:05.480",-1.06998,0.15934,0.96837,0.26269,0.1637,0.13468,1.17114,0.06066,-1.35374,-0.36412,-0.21171,0.02686,116.99816,2.37661,-0.18236,-0.99856,886.77869,2.60385,-0.16807,-0.76426
="2026/04/02 16:41:05.500",-1.15404,0.00815,0.92428,0.11242,0.09905,0.10811,1.55027,0.12017,-1.82461,-1.32998,-0.74416,1.20901,93.03948,2.86976,0.91415,-6.00701,923.82574,1.91533,0.05714,-0.56986
="2026/04/02 16:41:05.520",-2.18837,-0.15486,0.73278,0.01966,0.15352,0.12873,1.16193,0.52611,-2.29265,-2.02192,-1.15871,1.72056,56.29372,2.38943,0.72215,-4.57969,949.1629,1.99812,0.47598,-0.37455
="2026/04/02 16:41:05.540",-2.15667,-0.04006,1.3399,-0.51924,0.03637,0.28489,0.07762,0.14806,-2.24283,-2.48916,-1.46093,2.50957,16.55515,2.35057,2.13634,-8.20081,962.10077,0.29814,0.15378,0.09021
="2026/04/02 16:41:05.560",-2.50963,-0.27001,1.37613,-0.06614,-0.04972,-0.00944,0.23185,0.26304,-1.22508,-2.12002,-2.24871,3.09147,0,1.1319,2.29005,-7.29329,956.06415,0.43279,-0.09424,0.49898
="2026/04/02 16:41:05.580",-2.1329,-0.16689,1.08121,-0.1365,-0.09328,-0.03065,-1.0439,0.05421,-0.62376,-1.64185,-1.90722,3.23401,0,0.06798,1.60552,-5.64918,932.41718,-0.85604,-0.0032,0.94366
="2026/04/02 16:41:05.600",-0.90732,0.09251,0.72723,-0.13676,-0.12524,-0.17222,-0.80087,0.28998,0.22301,-0.70245,-1.55386,3.44252,0,-0.22677,0.79114,-4.69918,895.50214,-1.87048,-0.14707,0.78276
="2026/04/02 16:41:05.620",-1.36192,0.41676,0.97425,-0.36685,-0.15886,-0.21994,-1.19311,-0.13883,1.30207,0.32275,-0.60223,1.61116,0,-2.42443,0.51236,-1.405,850.31689,-2.13872,-0.12063,0.94007
="2026/04/02 16:41:05.640",0.71108,0.39782,0.15802,-0.28217,-0.12571,-0.20446,-1.58859,-0.02199,1.79258,1.18358,-0.59861,0.89878,0,-1.72345,0.59057,0.16436,808.42548,-3.309,0.10395,0.4832
="2026/04/02 16:41:05.660",0.53838,0.21597,0.03882,-1.11651,-0.10646,-0.12802,-0.74767,-0.11232,2.19453,1.90953,-0.09156,-0.39417,0,-2.07569,0.08555,3.25471,771.32874,-3.60488,0.05949,0.68494
="2026/04/02 16:41:05.680",1.31533,0.05543,-0.30137,-0.27409,-0.02255,-0.01651,-1.01817,-0.08303,2.10631,2.25952,0.70616,-1.4915,2.91997,-2.1304,-0.43278,5.88567,749.88696,-4.19996,0.12219,0.37009
="2026/04/02 16:41:05.700",2.59351,0.06924,-1.08979,-0.121,-0.08915,-0.11761,-0.55171,-0.0708,2.58888,2.2507,0.81557,-2.15612,42.2885,-0.08615,-0.97546,6.36162,747.97455,-3.87471,0.02647,-0.24378
="2026/04/02 16:41:05.720",1.31846,0.27329,-0.86962,-0.26891,-0.1162,-0.14099,0.30947,-0.08848,1.56405,1.83661,1.53983,-3.42078,75.42323,-0.70666,-1.25158,8.14165,765.28552,-3.45129,-0.02335,0.55168
="2026/04/02 16:41:05.740",2.84432,0.29328,-1.69575,-0.06949,-0.09589,-0.19738,0.15803,-0.19954,1.08373,0.99974,1.3484,-3.80216,99.09345,1.53891,-1.18342,7.86156,802.12036,-2.56295,0.11153,-0.37384
="2026/04/02 16:41:05.760",1.32815,0.29605,-1.87308,0.01556,-0.01115,-0.05686,1.36098,0.01402,0.29618,0.13255,1.41006,-3.71039,107.02819,1.40452,-1.36027,5.69761,847.03339,-1.15573,0.00748,-0.64107
="2026/04/02 16:41:05.780",1.45324,0.45026,-2.11168,0.19665,0.11315,0.04807,0.83456,-0.16665,-1.13654,-0.79776,1.28812,-3.75633,100.30087,2.30981,-2.23918,5.67537,897.63904,-0.28693,-0.02205,-1.04967
="2026/04/02 16:41:05.800",0.57764,0.47041,-1.53549,0.17043,0.08532,0.06081,0.58964,0.07772,-1.25397,-1.45847,1.42179,-2.51463,78.11773,2.82157,-1.6122,1.33083,944.24542,1.29398,0.1135,-1.33451
="2026/04/02 16:41:05.820",-0.31746,-0.16149,-1.28668,0.2349,0.12387,0.04557,0.60856,-0.03492,-2.26066,-1.82145,1.1847,-1.4357,44.7236,1.11834,-1.28523,-0.22378,976.53796,2.22812,0.0025,-0.6042
="2026/04/02 16:41:05.840",0.14561,0.10002,-0.22404,0.2108,0.12083,0.10356,-0.75161,0.20558,-2.47409,-2.00841,0.83192,0.62142,8.50127,1.73515,-0.68632,-2.61451,992.52338,3.05294,0.1017,-0.83478
="2026/04/02 16:41:05.860",-1.19065,0.1623,0.06226,0.87437,0.18394,0.05143,-0.16096,0.4159,-2.15549,-2.38173,0.50447,1.68623,0,-0.11672,-0.14961,-5.28377,984.4635,3.9278,-0.14328,-0.10199
="2026/04/02 16:41:05.880",-0.97067,0.02664,1.19762,0.13743,0.12876,0.21542,-1.02914,0.39564,-2.45794,-1.36741,0.23518,2.579,0,-1.63033,0.08259,-5.13742,957.91309,3.56671,-0.13355,0.26114
="2026/04/02 16:41:05.900",-1.42045,-0.10669,1.49043,0.13038,0.1903,0.20729,-0.89095,0.09365,-1.69632,-0.54327,-0.48725,2.9922,0,-1.07778,0.75448,-6.60227,914.88068,3.31615,-0.26718,0.12241
="2026/04/02 16:41:05.920",-1.75758,-0.28757,2.01249,-0.05256,-0.00532,0.1285,-0.80955,-0.21617,-0.57554,0.7658,-0.96309,2.84584,0,-3.84275,1.25938,-5.3247,862.44531,3.63569,-0.35526,0.14201
="2026/04/02 16:41:05.940",-1.0964,-0.47494,2.35572,0.21205,0.0402,0.14572,-1.44943,0.04722,0.3813,1.58915,-1.45678,2.67551,0,-2.61842,1.4568,-4.17431,812.88837,2.70346,-0.18113,0.08008
="2026/04/02 16:41:05.960",-0.87825,-0.54577,1.72218,-0.19731,0.02246,0.02234,0.02392,-0.56338,0.67804,2.4691,-1.58738,2.03038,0,-3.0702,1.86341,-2.78093,769.41022,1.94492,0.0865,0.69154
="2026/04/02 16:41:05.980",-0.68094,-0.51541,2.1947,-0.23033,-0.01155,0.04518,-0.05902,-0.05691,1.59397,2.9962,-1.75072,2.26837,28.02949,-3.67879,1.01959,-0.57022,742.84924,0.53091,0.26471,0.63817
="2026/04/02 16:41:06.000",0.18735,-0.20969,0.92277,-0.42661,-0.00854,0.02726,1.07431,-0.24694,1.76932,2.6528,-1.04426,1.06274,65.49689,-0.48174,0.88479,-0.97211,735.83484,-1.0169,0.25487,0.17894
