time,dist_01.dist
="2026/04/02 16:25:35.553",192.55
="2026/04/02 16:25:35.573",192.549
="2026/04/02 16:25:35.593",192.551
="2026/04/02 16:25:35.613",192.548
="2026/04/02 16:25:35.633",192.549
="2026/04/02 16:25:35.653",192.547
="2026/04/02 16:25:36.272",192.536
="2026/04/02 16:25:36.292",192.536
="2026/04/02 16:25:36.312",192.557
="2026/04/02 16:25:36.332",192.555
="2026/04/02 16:25:36.352",192.55
="2026/04/02 16:25:36.372",192.553
="2026/04/02 16:25:36.392",192.553
="2026/04/02 16:25:36.412",192.556
="2026/04/02 16:25:36.432",192.559
="2026/04/02 16:25:36.452",192.553
="2026/04/02 16:25:36.472",192.547
="2026/04/02 16:25:36.492",192.557
="2026/04/02 16:25:36.512",192.543
="2026/04/02 16:25:36.532",192.541
="2026/04/02 16:25:36.552",192.545
="2026/04/02 16:25:36.572",192.545
="2026/04/02 16:25:36.592",192.554
="2026/04/02 16:25:36.612",192.552
="2026/04/02 16:25:36.632",192.55
="2026/04/02 16:25:36.652",192.537
="2026/04/02 16:25:36.672",192.54
="2026/04/02 16:25:36.692",192.534
="2026/04/02 16:25:36.712",192.539
="2026/04/02 16:25:36.732",192.548
="2026/04/02 16:25:36.752",192.552
="2026/04/02 16:25:36.772",192.553
="2026/04/02 16:25:36.792",192.545
="2026/04/02 16:25:36.812",192.545
="2026/04/02 16:25:36.832",192.54
="2026/04/02 16:25:36.852",192.545
="2026/04/02 16:25:36.872",192.544
="2026/04/02 16:25:36.892",192.542
="2026/04/02 16:25:36.912",192.54
="2026/04/02 16:25:36.932",192.575
="2026/04/02 16:25:36.952",192.538
="2026/04/02 16:25:36.972",192.537
="2026/04/02 16:25:36.992",192.54
="2026/04/02 16:25:37.012",192.543
="2026/04/02 16:25:37.032",192.535
="2026/04/02 16:25:37.052",192.537
="2026/04/02 16:25:37.072",192.544
="2026/04/02 16:25:37.092",192.545
="2026/04/02 16:25:37.112",192.544
="2026/04/02 16:25:37.132",192.544
="2026/04/02 16:25:37.152",192.547
="2026/04/02 16:25:37.172",192.549
="2026/04/02 16:25:37.192",192.549
="2026/04/02 16:25:37.212",192.541
="2026/04/02 16:25:37.232",192.543
="2026/04/02 16:25:37.252",192.543
="2026/04/02 16:25:37.870",192.542
="2026/04/02 16:25:37.890",192.538
="2026/04/02 16:25:37.910",192.54
="2026/04/02 16:25:37.930",192.543
="2026/04/02 16:25:37.950",192.538
="2026/04/02 16:25:37.970",192.574
="2026/04/02 16:25:37.990",192.537
="2026/04/02 16:25:38.010",192.543
="2026/04/02 16:25:38.030",192.544
="2026/04/02 16:25:38.050",192.542
="2026/04/02 16:25:38.070",192.54
="2026/04/02 16:25:38.090",192.545
="2026/04/02 16:25:38.110",192.544
="2026/04/02 16:25:38.130",192.549
="2026/04/02 16:25:38.150",192.555
="2026/04/02 16:25:38.170",192.554
="2026/04/02 16:25:38.190",192.546
="2026/04/02 16:25:38.210",192.552
="2026/04/02 16:25:38.230",192.558
="2026/04/02 16:25:38.250",192.561
="2026/04/02 16:25:38.270",192.553
="2026/04/02 16:25:38.290",192.55
="2026/04/02 16:25:38.310",192.557
="2026/04/02 16:25:38.330",192.556
="2026/04/02 16:25:38.350",192.55
="2026/04/02 16:25:38.370",192.547
="2026/04/02 16:25:38.390",192.551
="2026/04/02 16:25:38.410",192.552
="2026/04/02 16:25:38.430",192.55
="2026/04/02 16:25:38.450",192.55
="2026/04/02 16:25:38.470",192.554
="2026/04/02 16:25:38.490",192.564
="2026/04/02 16:25:38.510",192.56
="2026/04/02 16:25:38.530",192.555
="2026/04/02 16:25:38.550",192.556
="2026/04/02 16:25:38.570",192.557
="2026/04/02 16:25:38.590",192.552
="2026/04/02 16:25:38.610",192.551
="2026/04/02 16:25:38.630",192.554
="2026/04/02 16:25:38.650",192.553
="2026/04/02 16:25:38.670",192.549
="2026/04/02 16:25:38.690",192.549
="2026/04/02 16:25:38.710",192.552
="2026/04/02 16:25:38.730",192.556
="2026/04/02 16:25:38.750",192.551
="2026/04/02 16:25:38.770",192.55
="2026/04/02 16:25:38.790",192.547
="2026/04/02 16:25:38.810",192.553
="2026/04/02 16:25:38.830",192.556
="2026/04/02 16:25:38.850",192.551
="2026/04/02 16:25:39.470",192.547
="2026/04/02 16:25:39.490",192.546
="2026/04/02 16:25:39.510",192.548
="2026/04/02 16:25:39.530",192.549
="2026/04/02 16:25:39.550",192.549
="2026/04/02 16:25:39.570",192.554
="2026/04/02 16:25:39.590",192.554
="2026/04/02 16:25:39.610",192.557
="2026/04/02 16:25:39.630",192.553
="2026/04/02 16:25:39.650",192.554
="2026/04/02 16:25:39.670",192.558
="2026/04/02 16:25:39.690",192.558
="2026/04/02 16:25:39.710",192.555
="2026/04/02 16:25:39.730",192.551
="2026/04/02 16:25:39.750",192.555
="2026/04/02 16:25:39.770",192.552
="2026/04/02 16:25:39.790",192.547
="2026/04/02 16:25:39.810",192.542
="2026/04/02 16:25:39.830",192.545
="2026/04/02 16:25:39.850",192.55
="2026/04/02 16:25:39.870",192.55
="2026/04/02 16:25:39.890",192.548
="2026/04/02 16:25:39.910",192.542
="2026/04/02 16:25:39.930",192.536
="2026/04/02 16:25:39.950",192.54
="2026/04/02 16:25:39.970",192.543
="2026/04/02 16:25:39.990",192.548
="2026/04/02 16:25:40.010",192.549
="2026/04/02 16:25:40.030",192.547
="2026/04/02 16:25:40.050",192.538
="2026/04/02 16:25:40.070",192.557
="2026/04/02 16:25:40.090",192.551
="2026/04/02 16:25:40.110",192.574
="2026/04/02 16:25:40.130",192.545
="2026/04/02 16:25:40.150",192.563
="2026/04/02 16:25:40.170",192.566
="2026/04/02 16:25:40.190",192.532
="2026/04/02 16:25:40.210",192.546
="2026/04/02 16:25:40.230",192.553
="2026/04/02 16:25:40.250",192.539
="2026/04/02 16:25:40.270",192.532
="2026/04/02 16:25:40.290",192.553
="2026/04/02 16:25:40.310",192.554
="2026/04/02 16:25:40.330",192.53
="2026/04/02 16:25:40.350",192.539
="2026/04/02 16:25:40.370",192.557
="2026/04/02 16:25:40.390",192.549
="2026/04/02 16:25:40.410",192.542
="2026/04/02 16:25:40.430",192.547
="2026/04/02 16:25:40.450",192.55
="2026/04/02 16:25:41.068",192.544
="2026/04/02 16:25:41.088",192.539
="2026/04/02 16:25:41.108",192.547
="2026/04/02 16:25:41.128",192.558
="2026/04/02 16:25:41.148",192.545
="2026/04/02 16:25:41.168",192.543
="2026/04/02 16:25:41.188",192.557
="2026/04/02 16:25:41.208",192.555
="2026/04/02 16:25:41.228",192.544
="2026/04/02 16:25:41.248",192.543
="2026/04/02 16:25:41.268",192.547
="2026/04/02 16:25:41.288",192.544
="2026/04/02 16:25:41.308",192.54
="2026/04/02 16:25:41.328",192.532
="2026/04/02 16:25:41.348",192.542
="2026/04/02 16:25:41.368",192.546
="2026/04/02 16:25:41.388",192.537
="2026/04/02 16:25:41.408",192.534
="2026/04/02 16:25:41.428",192.544
="2026/04/02 16:25:41.448",192.536
="2026/04/02 16:25:41.468",192.539
="2026/04/02 16:25:41.488",192.544
="2026/04/02 16:25:41.508",192.539
="2026/04/02 16:25:41.528",192.537
="2026/04/02 16:25:41.548",192.548
="2026/04/02 16:25:41.568",192.553
="2026/04/02 16:25:41.588",192.55
="2026/04/02 16:25:41.608",192.534
="2026/04/02 16:25:41.628",192.541
="2026/04/02 16:25:41.648",192.55
="2026/04/02 16:25:41.668",192.547
="2026/04/02 16:25:41.688",192.533
="2026/04/02 16:25:41.708",192.543
="2026/04/02 16:25:41.728",192.557
="2026/04/02 16:25:41.748",192.555
="2026/04/02 16:25:41.768",192.551
="2026/04/02 16:25:41.788",192.563
="2026/04/02 16:25:41.808",192.561
="2026/04/02 16:25:41.828",192.552
="2026/04/02 16:25:41.848",192.556
="2026/04/02 16:25:41.868",192.55
="2026/04/02 16:25:41.888",192.544
="2026/04/02 16:25:41.908",192.539
="2026/04/02 16:25:41.928",192.537
="2026/04/02 16:25:41.948",192.538
="2026/04/02 16:25:41.968",192.536
="2026/04/02 16:25:41.988",192.536
="2026/04/02 16:25:42.008",192.538
="2026/04/02 16:25:42.028",192.544
="2026/04/02 16:25:42.048",192.545
="2026/04/02 16:25:42.666",192.546
="2026/04/02 16:25:42.686",192.551
="2026/04/02 16:25:42.706",192.551
="2026/04/02 16:25:42.726",192.549
="2026/04/02 16:25:42.746",192.546
="2026/04/02 16:25:42.766",192.55
="2026/04/02 16:25:42.786",192.549
="2026/04/02 16:25:42.806",192.548
="2026/04/02 16:25:42.826",192.546
="2026/04/02 16:25:42.846",192.546
="2026/04/02 16:25:42.866",192.555
="2026/04/02 16:25:42.886",192.562
="2026/04/02 16:25:42.906",192.555
="2026/04/02 16:25:42.926",192.542
="2026/04/02 16:25:42.946",192.531
="2026/04/02 16:25:42.966",192.538
="2026/04/02 16:25:42.986",192.543
="2026/04/02 16:25:43.006",192.549
="2026/04/02 16:25:43.026",192.546
="2026/04/02 16:25:43.046",192.548
="2026/04/02 16:25:43.066",192.554
="2026/04/02 16:25:43.086",192.551
="2026/04/02 16:25:43.106",192.549
="2026/04/02 16:25:43.126",192.546
="2026/04/02 16:25:43.146",192.551
="2026/04/02 16:25:43.166",192.548
="2026/04/02 16:25:43.186",192.55
="2026/04/02 16:25:43.206",192.55
="2026/04/02 16:25:43.226",192.55
="2026/04/02 16:25:43.246",192.553
="2026/04/02 16:25:43.266",192.555
="2026/04/02 16:25:43.286",192.552
="2026/04/02 16:25:43.306",192.544
="2026/04/02 16:25:43.326",192.548
="2026/04/02 16:25:43.346",192.553
="2026/04/02 16:25:43.366",192.549
="2026/04/02 16:25:43.386",192.543
="2026/04/02 16:25:43.406",192.549
="2026/04/02 16:25:43.426",192.551
="2026/04/02 16:25:43.446",192.551
="2026/04/02 16:25:43.466",192.545
="2026/04/02 16:25:43.486",192.547
="2026/04/02 16:25:43.506",192.549
="2026/04/02 16:25:43.526",192.553
="2026/04/02 16:25:43.546",192.549
="2026/04/02 16:25:43.566",192.553
="2026/04/02 16:25:43.586",192.555
="2026/04/02 16:25:43.606",192.553
="2026/04/02 16:25:43.626",192.552
="2026/04/02 16:25:43.646",192.554
="2026/04/02 16:25:44.265",192.547
="2026/04/02 16:25:44.285",192.548
="2026/04/02 16:25:44.305",192.549
="2026/04/02 16:25:44.325",192.549
="2026/04/02 16:25:44.345",192.549
="2026/04/02 16:25:44.365",192.547
="2026/04/02 16:25:44.385",192.548
="2026/04/02 16:25:44.405",192.549
="2026/04/02 16:25:44.425",192.55
="2026/04/02 16:25:44.445",192.545
="2026/04/02 16:25:44.465",192.546
="2026/04/02 16:25:44.485",192.553
="2026/04/02 16:25:44.505",192.552
="2026/04/02 16:25:44.525",192.546
="2026/04/02 16:25:44.545",192.55
="2026/04/02 16:25:44.565",192.551
="2026/04/02 16:25:44.585",192.558
="2026/04/02 16:25:44.605",192.557
="2026/04/02 16:25:44.625",192.557
="2026/04/02 16:25:44.645",192.558
="2026/04/02 16:25:44.665",192.548
="2026/04/02 16:25:44.685",192.542
="2026/04/02 16:25:44.705",192.54
="2026/04/02 16:25:44.725",192.54
="2026/04/02 16:25:44.745",192.542
="2026/04/02 16:25:44.765",192.547
="2026/04/02 16:25:44.785",192.542
="2026/04/02 16:25:44.805",192.546
="2026/04/02 16:25:44.825",192.549
="2026/04/02 16:25:44.845",192.545
="2026/04/02 16:25:44.865",192.541
="2026/04/02 16:25:44.885",192.545
="2026/04/02 16:25:44.905",192.545
="2026/04/02 16:25:44.925",192.546
="2026/04/02 16:25:44.945",192.544
="2026/04/02 16:25:44.965",192.544
="2026/04/02 16:25:44.985",192.546
="2026/04/02 16:25:45.005",192.543
="2026/04/02 16:25:45.025",192.544
="2026/04/02 16:25:45.045",192.544
="2026/04/02 16:25:45.065",192.537
="2026/04/02 16:25:45.085",192.53
="2026/04/02 16:25:45.105",192.533
="2026/04/02 16:25:45.125",192.534
="2026/04/02 16:25:45.145",192.523
="2026/04/02 16:25:45.165",192.526
="2026/04/02 16:25:45.185",192.529
="2026/04/02 16:25:45.205",192.534
="2026/04/02 16:25:45.225",192.535
="2026/04/02 16:25:45.245",192.526
="2026/04/02 16:25:45.863",192.542
="2026/04/02 16:25:45.883",192.548
="2026/04/02 16:25:45.903",192.539
="2026/04/02 16:25:45.923",192.537
="2026/04/02 16:25:45.943",192.538
="2026/04/02 16:25:45.963",192.542
="2026/04/02 16:25:45.983",192.541
="2026/04/02 16:25:46.003",192.546
="2026/04/02 16:25:46.023",192.542
="2026/04/02 16:25:46.043",192.538
="2026/04/02 16:25:46.063",192.545
="2026/04/02 16:25:46.083",192.544
="2026/04/02 16:25:46.103",192.54
="2026/04/02 16:25:46.123",192.537
="2026/04/02 16:25:46.143",192.541
="2026/04/02 16:25:46.163",192.549
="2026/04/02 16:25:46.183",192.553
="2026/04/02 16:25:46.203",192.543
="2026/04/02 16:25:46.223",192.541
="2026/04/02 16:25:46.243",192.54
="2026/04/02 16:25:46.263",192.535
="2026/04/02 16:25:46.283",192.533
="2026/04/02 16:25:46.303",192.532
="2026/04/02 16:25:46.323",192.532
="2026/04/02 16:25:46.343",192.541
="2026/04/02 16:25:46.363",192.544
="2026/04/02 16:25:46.383",192.546
="2026/04/02 16:25:46.403",192.547
="2026/04/02 16:25:46.423",192.542
="2026/04/02 16:25:46.443",192.54
="2026/04/02 16:25:46.463",192.537
="2026/04/02 16:25:46.483",192.54
="2026/04/02 16:25:46.503",192.547
="2026/04/02 16:25:46.523",192.546
="2026/04/02 16:25:46.543",192.533
="2026/04/02 16:25:46.563",192.527
="2026/04/02 16:25:46.583",192.535
="2026/04/02 16:25:46.603",192.533
="2026/04/02 16:25:46.623",192.53
="2026/04/02 16:25:46.643",192.537
="2026/04/02 16:25:46.663",192.539
="2026/04/02 16:25:46.683",192.541
="2026/04/02 16:25:46.703",192.546
="2026/04/02 16:25:46.723",192.554
="2026/04/02 16:25:46.743",192.54
="2026/04/02 16:25:46.763",192.54
="2026/04/02 16:25:46.783",192.534
="2026/04/02 16:25:46.803",192.538
="2026/04/02 16:25:46.823",192.535
="2026/04/02 16:25:46.843",192.533
="2026/04/02 16:25:47.462",192.538
="2026/04/02 16:25:47.482",192.542
="2026/04/02 16:25:47.502",192.544
="2026/04/02 16:25:47.522",192.536
="2026/04/02 16:25:47.542",192.538
="2026/04/02 16:25:47.562",192.543
="2026/04/02 16:25:47.582",192.54
="2026/04/02 16:25:47.602",192.535
="2026/04/02 16:25:47.622",192.54
="2026/04/02 16:25:47.642",192.541
="2026/04/02 16:25:47.662",192.543
="2026/04/02 16:25:47.682",192.541
="2026/04/02 16:25:47.702",192.542
="2026/04/02 16:25:47.722",192.54
="2026/04/02 16:25:47.742",192.543
="2026/04/02 16:25:47.762",192.547
="2026/04/02 16:25:47.782",192.552
="2026/04/02 16:25:47.802",192.544
="2026/04/02 16:25:47.822",192.542
="2026/04/02 16:25:47.842",192.542
="2026/04/02 16:25:47.862",192.549
="2026/04/02 16:25:47.882",192.551
="2026/04/02 16:25:47.902",192.55
="2026/04/02 16:25:47.922",192.555
="2026/04/02 16:25:47.942",192.557
="2026/04/02 16:25:47.962",192.552
="2026/04/02 16:25:47.982",192.555
="2026/04/02 16:25:48.002",192.555
="2026/04/02 16:25:48.022",192.551
="2026/04/02 16:25:48.042",192.546
="2026/04/02 16:25:48.062",192.54
="2026/04/02 16:25:48.082",192.539
="2026/04/02 16:25:48.102",192.54
="2026/04/02 16:25:48.122",192.543
="2026/04/02 16:25:48.142",192.54
="2026/04/02 16:25:48.162",192.547
="2026/04/02 16:25:48.182",192.55
="2026/04/02 16:25:48.202",192.546
="2026/04/02 16:25:48.222",192.549
="2026/04/02 16:25:48.242",192.55
="2026/04/02 16:25:48.262",192.547
="2026/04/02 16:25:48.282",192.549
="2026/04/02 16:25:48.302",192.55
="2026/04/02 16:25:48.322",192.548
="2026/04/02 16:25:48.342",192.549
="2026/04/02 16:25:48.362",192.552
="2026/04/02 16:25:48.382",192.552
="2026/04/02 16:25:48.402",192.551
="2026/04/02 16:25:48.422",192.547
="2026/04/02 16:25:48.442",192.546
="2026/04/02 16:25:49.059",192.549
="2026/04/02 16:25:49.079",192.547
="2026/04/02 16:25:49.099",192.546
="2026/04/02 16:25:49.119",192.55
="2026/04/02 16:25:49.139",192.55
="2026/04/02 16:25:49.159",192.556
="2026/04/02 16:25:49.179",192.559
="2026/04/02 16:25:49.199",192.556
="2026/04/02 16:25:49.219",192.553
="2026/04/02 16:25:49.239",192.55
="2026/04/02 16:25:49.259",192.548
="2026/04/02 16:25:49.279",192.547
="2026/04/02 16:25:49.299",192.549
="2026/04/02 16:25:49.319",192.552
="2026/04/02 16:25:49.339",192.554
="2026/04/02 16:25:49.359",192.55
="2026/04/02 16:25:49.379",192.548
="2026/04/02 16:25:49.399",192.55
="2026/04/02 16:25:49.419",192.552
="2026/04/02 16:25:49.439",192.55
="2026/04/02 16:25:49.459",192.551
="2026/04/02 16:25:49.479",192.552
="2026/04/02 16:25:49.499",192.551
="2026/04/02 16:25:49.519",192.551
="2026/04/02 16:25:49.539",192.55
="2026/04/02 16:25:49.559",192.546
="2026/04/02 16:25:49.579",192.55
="2026/04/02 16:25:49.599",192.551
="2026/04/02 16:25:49.619",192.549
="2026/04/02 16:25:49.639",192.546
="2026/04/02 16:25:49.659",192.546
="2026/04/02 16:25:49.679",192.549
="2026/04/02 16:25:49.699",192.551
="2026/04/02 16:25:49.719",192.545
="2026/04/02 16:25:49.739",192.547
="2026/04/02 16:25:49.759",192.55
="2026/04/02 16:25:49.779",192.549
="2026/04/02 16:25:49.799",192.546
="2026/04/02 16:25:49.819",192.548
="2026/04/02 16:25:49.839",192.548
="2026/04/02 16:25:49.859",192.546
="2026/04/02 16:25:49.879",192.545
="2026/04/02 16:25:49.899",192.549
="2026/04/02 16:25:49.919",192.548
="2026/04/02 16:25:49.939",192.549
="2026/04/02 16:25:49.959",192.55
="2026/04/02 16:25:49.979",192.549
="2026/04/02 16:25:49.999",192.549
="2026/04/02 16:25:50.019",192.545
="2026/04/02 16:25:50.039",192.546
="2026/04/02 16:25:50.657",192.554
="2026/04/02 16:25:50.677",192.556
="2026/04/02 16:25:50.697",192.543
="2026/04/02 16:25:50.717",192.56
="2026/04/02 16:25:50.737",192.561
="2026/04/02 16:25:50.757",192.555
="2026/04/02 16:25:50.777",192.558
="2026/04/02 16:25:50.797",192.555
="2026/04/02 16:25:50.817",192.555
="2026/04/02 16:25:50.837",192.554
="2026/04/02 16:25:50.857",192.551
="2026/04/02 16:25:50.877",192.549
="2026/04/02 16:25:50.897",192.555
="2026/04/02 16:25:50.917",192.551
="2026/04/02 16:25:50.937",192.552
="2026/04/02 16:25:50.957",192.549
="2026/04/02 16:25:50.977",192.545
="2026/04/02 16:25:50.997",192.545
="2026/04/02 16:25:51.017",192.546
="2026/04/02 16:25:51.037",192.548
="2026/04/02 16:25:51.057",192.549
="2026/04/02 16:25:51.077",192.552
="2026/04/02 16:25:51.097",192.549
="2026/04/02 16:25:51.117",192.552
="2026/04/02 16:25:51.137",192.555
="2026/04/02 16:25:51.157",192.554
="2026/04/02 16:25:51.177",192.553
="2026/04/02 16:25:51.197",192.554
="2026/04/02 16:25:51.217",192.553
="2026/04/02 16:25:51.237",192.551
="2026/04/02 16:25:51.257",192.552
="2026/04/02 16:25:51.277",192.554
="2026/04/02 16:25:51.297",192.552
="2026/04/02 16:25:51.317",192.552
="2026/04/02 16:25:51.337",192.549
="2026/04/02 16:25:51.357",192.551
="2026/04/02 16:25:51.377",192.549
="2026/04/02 16:25:51.397",192.54
="2026/04/02 16:25:51.417",192.543
="2026/04/02 16:25:51.437",192.545
="2026/04/02 16:25:51.457",192.55
="2026/04/02 16:25:51.477",192.549
="2026/04/02 16:25:51.497",192.548
="2026/04/02 16:25:51.517",192.549
="2026/04/02 16:25:51.537",192.552
="2026/04/02 16:25:51.557",192.544
="2026/04/02 16:25:51.577",192.545
="2026/04/02 16:25:51.597",192.548
="2026/04/02 16:25:51.617",192.546
="2026/04/02 16:25:51.637",192.54
="2026/04/02 16:25:52.256",192.535
="2026/04/02 16:25:52.276",192.541
="2026/04/02 16:25:52.296",192.55
="2026/04/02 16:25:52.316",192.549
="2026/04/02 16:25:52.336",192.55
="2026/04/02 16:25:52.356",192.548
="2026/04/02 16:25:52.376",192.547
="2026/04/02 16:25:52.396",192.543
="2026/04/02 16:25:52.416",192.549
="2026/04/02 16:25:52.436",192.547
="2026/04/02 16:25:52.456",192.545
="2026/04/02 16:25:52.476",192.543
="2026/04/02 16:25:52.496",192.549
="2026/04/02 16:25:52.516",192.545
="2026/04/02 16:25:52.536",192.546
="2026/04/02 16:25:52.556",192.546
="2026/04/02 16:25:52.576",192.54
="2026/04/02 16:25:52.596",192.541
="2026/04/02 16:25:52.616",192.54
="2026/04/02 16:25:52.636",192.541
="2026/04/02 16:25:52.656",192.544
="2026/04/02 16:25:52.676",192.547
="2026/04/02 16:25:52.696",192.545
="2026/04/02 16:25:52.716",192.548
="2026/04/02 16:25:52.736",192.547
="2026/04/02 16:25:52.756",192.545
="2026/04/02 16:25:52.776",192.546
="2026/04/02 16:25:52.796",192.544
="2026/04/02 16:25:52.816",192.543
="2026/04/02 16:25:52.836",192.544
="2026/04/02 16:25:52.856",192.542
="2026/04/02 16:25:52.876",192.544
="2026/04/02 16:25:52.896",192.546
="2026/04/02 16:25:52.916",192.544
="2026/04/02 16:25:52.936",192.548
="2026/04/02 16:25:52.956",192.546
="2026/04/02 16:25:52.976",192.547
="2026/04/02 16:25:52.996",192.549
="2026/04/02 16:25:53.016",192.551
="2026/04/02 16:25:53.036",192.552
="2026/04/02 16:25:53.056",192.553
="2026/04/02 16:25:53.076",192.552
="2026/04/02 16:25:53.096",192.549
="2026/04/02 16:25:53.116",192.546
="2026/04/02 16:25:53.136",192.543
="2026/04/02 16:25:53.156",192.54
="2026/04/02 16:25:53.176",192.536
="2026/04/02 16:25:53.196",192.539
="2026/04/02 16:25:53.216",192.536
="2026/04/02 16:25:53.236",192.537
="2026/04/02 16:25:53.854",192.536
="2026/04/02 16:25:53.874",192.536
="2026/04/02 16:25:53.894",192.54
="2026/04/02 16:25:53.914",192.541
="2026/04/02 16:25:53.934",192.537
="2026/04/02 16:25:53.954",192.536
="2026/04/02 16:25:53.974",192.538
="2026/04/02 16:25:53.994",192.539
="2026/04/02 16:25:54.014",192.541
="2026/04/02 16:25:54.034",192.538
="2026/04/02 16:25:54.054",192.54
="2026/04/02 16:25:54.074",192.535
="2026/04/02 16:25:54.094",192.539
="2026/04/02 16:25:54.114",192.537
="2026/04/02 16:25:54.134",192.537
="2026/04/02 16:25:54.154",192.535
="2026/04/02 16:25:54.174",192.535
="2026/04/02 16:25:54.194",192.54
="2026/04/02 16:25:54.214",192.538
="2026/04/02 16:25:54.234",192.541
="2026/04/02 16:25:54.254",192.545
="2026/04/02 16:25:54.274",192.544
="2026/04/02 16:25:54.294",192.534
="2026/04/02 16:25:54.314",192.533
="2026/04/02 16:25:54.334",192.53
="2026/04/02 16:25:54.354",192.527
="2026/04/02 16:25:54.374",192.529
="2026/04/02 16:25:54.394",192.531
="2026/04/02 16:25:54.414",192.531
="2026/04/02 16:25:54.434",192.529
="2026/04/02 16:25:54.454",192.532
="2026/04/02 16:25:54.474",192.534
="2026/04/02 16:25:54.494",192.533
="2026/04/02 16:25:54.514",192.536
="2026/04/02 16:25:54.534",192.534
="2026/04/02 16:25:54.554",192.531
="2026/04/02 16:25:54.574",192.53
="2026/04/02 16:25:54.594",192.528
="2026/04/02 16:25:54.614",192.53
="2026/04/02 16:25:54.634",192.527
="2026/04/02 16:25:54.654",192.524
="2026/04/02 16:25:54.674",192.528
="2026/04/02 16:25:54.694",192.527
="2026/04/02 16:25:54.714",192.528
="2026/04/02 16:25:54.734",192.53
="2026/04/02 16:25:54.754",192.532
="2026/04/02 16:25:54.774",192.533
="2026/04/02 16:25:54.794",192.535
="2026/04/02 16:25:54.814",192.54
="2026/04/02 16:25:54.834",192.542
="2026/04/02 16:25:55.453",192.539
="2026/04/02 16:25:55.473",192.541
="2026/04/02 16:25:55.493",192.538
="2026/04/02 16:25:55.513",192.542
="2026/04/02 16:25:55.533",192.541
="2026/04/02 16:25:55.553",192.543
="2026/04/02 16:25:55.573",192.541
="2026/04/02 16:25:55.593",192.545
="2026/04/02 16:25:55.613",192.548
="2026/04/02 16:25:55.633",192.547
="2026/04/02 16:25:55.653",192.548
="2026/04/02 16:25:55.673",192.551
="2026/04/02 16:25:55.693",192.553
="2026/04/02 16:25:55.713",192.549
="2026/04/02 16:25:55.733",192.55
="2026/04/02 16:25:55.753",192.552
="2026/04/02 16:25:55.773",192.554
="2026/04/02 16:25:55.793",192.552
="2026/04/02 16:25:55.813",192.55
="2026/04/02 16:25:55.833",192.548
="2026/04/02 16:25:55.853",192.544
="2026/04/02 16:25:55.873",192.544
="2026/04/02 16:25:55.893",192.547
="2026/04/02 16:25:55.913",192.544
="2026/04/02 16:25:55.933",192.545
="2026/04/02 16:25:55.953",192.541
="2026/04/02 16:25:55.973",192.544
="2026/04/02 16:25:55.993",192.542
="2026/04/02 16:25:56.013",192.543
="2026/04/02 16:25:56.033",192.538
="2026/04/02 16:25:56.053",192.54
="2026/04/02 16:25:56.073",192.542
="2026/04/02 16:25:56.093",192.544
="2026/04/02 16:25:56.113",192.543
="2026/04/02 16:25:56.133",192.542
="2026/04/02 16:25:56.153",192.542
="2026/04/02 16:25:56.173",192.547
="2026/04/02 16:25:56.193",192.547
="2026/04/02 16:25:56.213",192.549
="2026/04/02 16:25:56.233",192.548
="2026/04/02 16:25:56.253",192.549
="2026/04/02 16:25:56.273",192.55
="2026/04/02 16:25:56.293",192.55
="2026/04/02 16:25:56.313",192.553
="2026/04/02 16:25:56.333",192.555
="2026/04/02 16:25:56.353",192.552
="2026/04/02 16:25:56.373",192.547
="2026/04/02 16:25:56.393",192.535
="2026/04/02 16:25:56.413",192.526
="2026/04/02 16:25:56.433",192.529
="2026/04/02 16:25:57.051",192.529
="2026/04/02 16:25:57.071",192.538
="2026/04/02 16:25:57.091",192.542
="2026/04/02 16:25:57.111",192.539
="2026/04/02 16:25:57.131",192.541
="2026/04/02 16:25:57.151",192.542
="2026/04/02 16:25:57.171",192.544
="2026/04/02 16:25:57.191",192.546
="2026/04/02 16:25:57.211",192.546
="2026/04/02 16:25:57.231",192.543
="2026/04/02 16:25:57.251",192.545
="2026/04/02 16:25:57.271",192.545
="2026/04/02 16:25:57.291",192.541
="2026/04/02 16:25:57.311",192.54
="2026/04/02 16:25:57.331",192.539
="2026/04/02 16:25:57.351",192.539
="2026/04/02 16:25:57.371",192.538
="2026/04/02 16:25:57.391",192.542
="2026/04/02 16:25:57.411",192.543
="2026/04/02 16:25:57.431",192.543
="2026/04/02 16:25:57.451",192.546
="2026/04/02 16:25:57.471",192.55
="2026/04/02 16:25:57.491",192.548
="2026/04/02 16:25:57.511",192.55
="2026/04/02 16:25:57.531",192.546
="2026/04/02 16:25:57.551",192.544
="2026/04/02 16:25:57.571",192.541
="2026/04/02 16:25:57.591",192.542
="2026/04/02 16:25:57.611",192.542
="2026/04/02 16:25:57.631",192.542
="2026/04/02 16:25:57.651",192.548
="2026/04/02 16:25:57.671",192.547
="2026/04/02 16:25:57.691",192.544
="2026/04/02 16:25:57.711",192.551
="2026/04/02 16:25:57.731",192.551
="2026/04/02 16:25:57.751",192.549
="2026/04/02 16:25:57.771",192.551
="2026/04/02 16:25:57.791",192.548
="2026/04/02 16:25:57.811",192.55
="2026/04/02 16:25:57.831",192.547
="2026/04/02 16:25:57.851",192.544
="2026/04/02 16:25:57.871",192.544
="2026/04/02 16:25:57.891",192.549
