time,dist_01.dist
="2026/04/02 15:44:57.584",190.511
="2026/04/02 15:44:57.604",190.463
="2026/04/02 15:44:57.624",190.501
="2026/04/02 15:44:58.242",190.531
="2026/04/02 15:44:58.262",190.496
="2026/04/02 15:44:58.282",190.4
="2026/04/02 15:44:58.302",190.427
="2026/04/02 15:44:58.322",190.405
="2026/04/02 15:44:58.342",190.432
="2026/04/02 15:44:58.362",190.473
="2026/04/02 15:44:58.382",190.454
="2026/04/02 15:44:58.402",190.383
="2026/04/02 15:44:58.422",190.366
="2026/04/02 15:44:58.442",190.415
="2026/04/02 15:44:58.462",190.422
="2026/04/02 15:44:58.482",190.361
="2026/04/02 15:44:58.502",190.355
="2026/04/02 15:44:58.522",190.36
="2026/04/02 15:44:58.542",190.327
="2026/04/02 15:44:58.562",190.309
="2026/04/02 15:44:58.582",190.376
="2026/04/02 15:44:58.602",190.365
="2026/04/02 15:44:58.622",190.255
="2026/04/02 15:44:58.642",190.232
="2026/04/02 15:44:58.662",190.299
="2026/04/02 15:44:58.682",190.316
="2026/04/02 15:44:58.702",190.267
="2026/04/02 15:44:58.722",190.253
="2026/04/02 15:44:58.742",190.27
="2026/04/02 15:44:58.762",190.263
="2026/04/02 15:44:58.782",190.241
="2026/04/02 15:44:58.802",190.259
="2026/04/02 15:44:58.822",190.248
="2026/04/02 15:44:58.842",190.229
="2026/04/02 15:44:58.862",190.216
="2026/04/02 15:44:58.882",190.238
="2026/04/02 15:44:58.902",190.239
="2026/04/02 15:44:58.922",190.23
="2026/04/02 15:44:58.942",190.264
="2026/04/02 15:44:58.962",190.303
="2026/04/02 15:44:58.982",190.332
="2026/04/02 15:44:59.002",190.374
="2026/04/02 15:44:59.022",190.407
="2026/04/02 15:44:59.042",190.382
="2026/04/02 15:44:59.062",190.389
="2026/04/02 15:44:59.082",190.392
="2026/04/02 15:44:59.102",190.41
="2026/04/02 15:44:59.122",190.423
="2026/04/02 15:44:59.142",190.389
="2026/04/02 15:44:59.162",190.457
="2026/04/02 15:44:59.182",190.564
="2026/04/02 15:44:59.202",190.495
="2026/04/02 15:44:59.222",190.44
="2026/04/02 15:44:59.873",190.474
="2026/04/02 15:44:59.893",190.471
="2026/04/02 15:44:59.913",190.504
="2026/04/02 15:44:59.933",190.565
="2026/04/02 15:44:59.953",190.464
="2026/04/02 15:44:59.973",190.494
="2026/04/02 15:44:59.993",190.498
="2026/04/02 15:45:00.013",190.522
="2026/04/02 15:45:00.033",190.661
="2026/04/02 15:45:00.053",190.721
="2026/04/02 15:45:00.073",190.582
="2026/04/02 15:45:00.093",190.614
="2026/04/02 15:45:00.113",190.621
="2026/04/02 15:45:00.133",190.543
="2026/04/02 15:45:00.153",190.636
="2026/04/02 15:45:00.173",190.804
="2026/04/02 15:45:00.193",190.866
="2026/04/02 15:45:00.213",190.778
="2026/04/02 15:45:00.233",190.672
="2026/04/02 15:45:00.253",190.669
="2026/04/02 15:45:00.273",190.611
="2026/04/02 15:45:00.293",190.623
="2026/04/02 15:45:00.313",190.686
="2026/04/02 15:45:00.333",190.59
="2026/04/02 15:45:00.353",190.506
="2026/04/02 15:45:00.373",190.519
="2026/04/02 15:45:00.393",190.556
="2026/04/02 15:45:00.413",190.789
="2026/04/02 15:45:00.433",190.941
="2026/04/02 15:45:00.453",190.821
="2026/04/02 15:45:00.473",190.578
="2026/04/02 15:45:00.493",190.601
="2026/04/02 15:45:00.513",190.605
="2026/04/02 15:45:00.533",190.504
="2026/04/02 15:45:00.553",190.461
="2026/04/02 15:45:00.573",190.41
="2026/04/02 15:45:00.593",190.308
="2026/04/02 15:45:00.613",190.317
="2026/04/02 15:45:00.633",190.375
="2026/04/02 15:45:00.653",190.316
="2026/04/02 15:45:00.673",190.263
="2026/04/02 15:45:00.693",190.28
="2026/04/02 15:45:00.713",190.394
="2026/04/02 15:45:00.733",190.417
="2026/04/02 15:45:00.753",190.293
="2026/04/02 15:45:00.773",190.275
="2026/04/02 15:45:00.793",190.339
="2026/04/02 15:45:00.813",190.331
="2026/04/02 15:45:00.833",190.357
="2026/04/02 15:45:00.853",190.399
="2026/04/02 15:45:01.519",190.298
="2026/04/02 15:45:01.539",190.293
="2026/04/02 15:45:01.559",190.443
="2026/04/02 15:45:01.579",190.514
="2026/04/02 15:45:01.599",190.405
="2026/04/02 15:45:01.619",190.331
="2026/04/02 15:45:01.639",190.296
="2026/04/02 15:45:01.659",190.34
="2026/04/02 15:45:01.679",190.392
="2026/04/02 15:45:01.699",190.464
="2026/04/02 15:45:01.719",190.383
="2026/04/02 15:45:01.739",190.247
="2026/04/02 15:45:01.759",190.381
="2026/04/02 15:45:01.779",190.403
="2026/04/02 15:45:01.799",190.29
="2026/04/02 15:45:01.819",190.211
="2026/04/02 15:45:01.839",190.236
="2026/04/02 15:45:01.859",190.233
="2026/04/02 15:45:01.879",190.27
="2026/04/02 15:45:01.899",190.281
="2026/04/02 15:45:01.919",190.307
="2026/04/02 15:45:01.939",190.234
="2026/04/02 15:45:01.959",190.248
="2026/04/02 15:45:01.979",190.268
="2026/04/02 15:45:01.999",190.291
="2026/04/02 15:45:02.019",190.273
="2026/04/02 15:45:02.039",190.224
="2026/04/02 15:45:02.059",190.238
="2026/04/02 15:45:02.079",190.288
="2026/04/02 15:45:02.099",190.251
="2026/04/02 15:45:02.119",190.259
="2026/04/02 15:45:02.139",190.26
="2026/04/02 15:45:02.159",190.249
="2026/04/02 15:45:02.179",190.236
="2026/04/02 15:45:02.199",190.277
="2026/04/02 15:45:02.219",190.192
="2026/04/02 15:45:02.239",190.135
="2026/04/02 15:45:02.259",190.237
="2026/04/02 15:45:02.279",190.211
="2026/04/02 15:45:02.299",190.12
="2026/04/02 15:45:02.319",190.179
="2026/04/02 15:45:02.339",190.254
="2026/04/02 15:45:02.359",190.28
="2026/04/02 15:45:02.379",190.261
="2026/04/02 15:45:02.399",190.247
="2026/04/02 15:45:02.419",190.236
="2026/04/02 15:45:02.439",190.232
="2026/04/02 15:45:02.459",190.246
="2026/04/02 15:45:02.479",190.273
="2026/04/02 15:45:02.499",190.291
="2026/04/02 15:45:03.117",190.246
="2026/04/02 15:45:03.137",190.231
="2026/04/02 15:45:03.157",190.266
="2026/04/02 15:45:03.177",190.257
="2026/04/02 15:45:03.197",190.26
="2026/04/02 15:45:03.217",190.256
="2026/04/02 15:45:03.237",190.251
="2026/04/02 15:45:03.257",190.267
="2026/04/02 15:45:03.277",190.259
="2026/04/02 15:45:03.297",190.249
="2026/04/02 15:45:03.317",190.265
="2026/04/02 15:45:03.337",190.289
="2026/04/02 15:45:03.357",190.262
="2026/04/02 15:45:03.377",190.246
="2026/04/02 15:45:03.397",190.252
="2026/04/02 15:45:03.417",190.277
="2026/04/02 15:45:03.437",190.3
="2026/04/02 15:45:03.457",190.264
="2026/04/02 15:45:03.477",190.247
="2026/04/02 15:45:03.497",190.259
="2026/04/02 15:45:03.517",190.289
="2026/04/02 15:45:03.537",190.271
="2026/04/02 15:45:03.557",190.244
="2026/04/02 15:45:03.577",190.235
="2026/04/02 15:45:03.597",190.247
="2026/04/02 15:45:03.617",190.253
="2026/04/02 15:45:03.637",190.257
="2026/04/02 15:45:03.657",190.241
="2026/04/02 15:45:03.677",190.244
="2026/04/02 15:45:03.697",190.243
="2026/04/02 15:45:03.717",190.24
="2026/04/02 15:45:03.737",190.251
="2026/04/02 15:45:03.757",190.248
="2026/04/02 15:45:03.777",190.25
="2026/04/02 15:45:03.797",190.246
="2026/04/02 15:45:03.817",190.252
="2026/04/02 15:45:03.837",190.263
="2026/04/02 15:45:03.857",190.253
="2026/04/02 15:45:03.877",190.252
="2026/04/02 15:45:03.897",190.257
="2026/04/02 15:45:03.917",190.27
="2026/04/02 15:45:03.937",190.254
="2026/04/02 15:45:03.957",190.243
="2026/04/02 15:45:03.977",190.251
="2026/04/02 15:45:03.997",190.265
="2026/04/02 15:45:04.017",190.258
="2026/04/02 15:45:04.037",190.239
="2026/04/02 15:45:04.057",190.253
="2026/04/02 15:45:04.077",190.257
="2026/04/02 15:45:04.097",190.271
="2026/04/02 15:45:04.716",190.26
="2026/04/02 15:45:04.736",190.249
="2026/04/02 15:45:04.756",190.26
="2026/04/02 15:45:04.776",190.275
="2026/04/02 15:45:04.796",190.266
="2026/04/02 15:45:04.816",190.252
="2026/04/02 15:45:04.836",190.251
="2026/04/02 15:45:04.856",190.258
="2026/04/02 15:45:04.876",190.255
="2026/04/02 15:45:04.896",190.248
="2026/04/02 15:45:04.916",190.247
="2026/04/02 15:45:04.936",190.252
="2026/04/02 15:45:04.956",190.246
="2026/04/02 15:45:04.976",190.253
="2026/04/02 15:45:04.996",190.251
="2026/04/02 15:45:05.016",190.245
="2026/04/02 15:45:05.036",190.242
="2026/04/02 15:45:05.056",190.246
="2026/04/02 15:45:05.076",190.251
="2026/04/02 15:45:05.096",190.243
="2026/04/02 15:45:05.116",190.236
="2026/04/02 15:45:05.136",190.237
="2026/04/02 15:45:05.156",190.248
="2026/04/02 15:45:05.176",190.248
="2026/04/02 15:45:05.196",190.246
="2026/04/02 15:45:05.216",190.237
="2026/04/02 15:45:05.236",190.245
="2026/04/02 15:45:05.256",190.254
="2026/04/02 15:45:05.276",190.256
="2026/04/02 15:45:05.296",190.248
="2026/04/02 15:45:05.316",190.246
="2026/04/02 15:45:05.336",190.252
="2026/04/02 15:45:05.356",190.25
="2026/04/02 15:45:05.376",190.249
="2026/04/02 15:45:05.396",190.25
="2026/04/02 15:45:05.416",190.245
="2026/04/02 15:45:05.436",190.248
="2026/04/02 15:45:05.456",190.246
="2026/04/02 15:45:05.476",190.243
="2026/04/02 15:45:05.496",190.247
="2026/04/02 15:45:05.516",190.249
="2026/04/02 15:45:05.536",190.248
="2026/04/02 15:45:05.556",190.245
="2026/04/02 15:45:05.576",190.245
="2026/04/02 15:45:05.596",190.252
="2026/04/02 15:45:05.616",190.256
="2026/04/02 15:45:05.636",190.253
="2026/04/02 15:45:05.656",190.253
="2026/04/02 15:45:05.676",190.249
="2026/04/02 15:45:05.696",190.249
="2026/04/02 15:45:06.313",190.249
="2026/04/02 15:45:06.333",190.261
="2026/04/02 15:45:06.353",190.252
="2026/04/02 15:45:06.373",190.245
="2026/04/02 15:45:06.393",190.24
="2026/04/02 15:45:06.413",190.254
="2026/04/02 15:45:06.433",190.251
="2026/04/02 15:45:06.453",190.243
="2026/04/02 15:45:06.473",190.238
="2026/04/02 15:45:06.493",190.242
="2026/04/02 15:45:06.513",190.249
="2026/04/02 15:45:06.533",190.253
="2026/04/02 15:45:06.553",190.247
="2026/04/02 15:45:06.573",190.242
="2026/04/02 15:45:06.593",190.245
="2026/04/02 15:45:06.613",190.25
="2026/04/02 15:45:06.633",190.251
="2026/04/02 15:45:06.653",190.246
="2026/04/02 15:45:06.673",190.244
="2026/04/02 15:45:06.693",190.244
="2026/04/02 15:45:06.713",190.241
="2026/04/02 15:45:06.733",190.248
="2026/04/02 15:45:06.753",190.253
="2026/04/02 15:45:06.773",190.252
="2026/04/02 15:45:06.793",190.25
="2026/04/02 15:45:06.813",190.25
="2026/04/02 15:45:06.833",190.244
="2026/04/02 15:45:06.853",190.245
="2026/04/02 15:45:06.873",190.246
="2026/04/02 15:45:06.893",190.245
="2026/04/02 15:45:06.913",190.239
="2026/04/02 15:45:06.933",190.236
="2026/04/02 15:45:06.953",190.238
="2026/04/02 15:45:06.973",190.241
="2026/04/02 15:45:06.993",190.242
="2026/04/02 15:45:07.013",190.232
="2026/04/02 15:45:07.033",190.229
="2026/04/02 15:45:07.053",190.232
="2026/04/02 15:45:07.073",190.237
="2026/04/02 15:45:07.093",190.239
="2026/04/02 15:45:07.113",190.231
="2026/04/02 15:45:07.133",190.232
="2026/04/02 15:45:07.153",190.231
="2026/04/02 15:45:07.173",190.237
="2026/04/02 15:45:07.193",190.236
="2026/04/02 15:45:07.213",190.23
="2026/04/02 15:45:07.233",190.232
="2026/04/02 15:45:07.253",190.236
="2026/04/02 15:45:07.273",190.238
="2026/04/02 15:45:07.293",190.24
="2026/04/02 15:45:07.911",190.238
="2026/04/02 15:45:07.931",190.243
="2026/04/02 15:45:07.951",190.243
="2026/04/02 15:45:07.971",190.248
="2026/04/02 15:45:07.991",190.244
="2026/04/02 15:45:08.011",190.247
="2026/04/02 15:45:08.031",190.247
="2026/04/02 15:45:08.051",190.251
="2026/04/02 15:45:08.071",190.247
="2026/04/02 15:45:08.091",190.245
="2026/04/02 15:45:08.111",190.245
="2026/04/02 15:45:08.131",190.249
="2026/04/02 15:45:08.151",190.256
="2026/04/02 15:45:08.171",190.261
="2026/04/02 15:45:08.191",190.263
="2026/04/02 15:45:08.211",190.267
="2026/04/02 15:45:08.231",190.275
="2026/04/02 15:45:08.251",190.276
="2026/04/02 15:45:08.271",190.267
="2026/04/02 15:45:08.291",190.261
="2026/04/02 15:45:08.311",190.26
="2026/04/02 15:45:08.331",190.266
="2026/04/02 15:45:08.351",190.264
="2026/04/02 15:45:08.371",190.262
="2026/04/02 15:45:08.391",190.257
="2026/04/02 15:45:08.411",190.261
="2026/04/02 15:45:08.431",190.262
="2026/04/02 15:45:08.451",190.26
="2026/04/02 15:45:08.471",190.261
="2026/04/02 15:45:08.491",190.265
="2026/04/02 15:45:08.511",190.264
="2026/04/02 15:45:08.531",190.261
="2026/04/02 15:45:08.551",190.26
="2026/04/02 15:45:08.571",190.26
="2026/04/02 15:45:08.591",190.262
="2026/04/02 15:45:08.611",190.26
="2026/04/02 15:45:08.631",190.263
="2026/04/02 15:45:08.651",190.255
="2026/04/02 15:45:08.671",190.258
="2026/04/02 15:45:08.691",190.256
="2026/04/02 15:45:08.711",190.257
="2026/04/02 15:45:08.731",190.252
="2026/04/02 15:45:08.751",190.251
="2026/04/02 15:45:08.771",190.248
="2026/04/02 15:45:08.791",190.252
="2026/04/02 15:45:08.811",190.256
="2026/04/02 15:45:08.831",190.255
="2026/04/02 15:45:08.851",190.255
="2026/04/02 15:45:08.871",190.251
="2026/04/02 15:45:08.891",190.257
="2026/04/02 15:45:09.509",190.256
="2026/04/02 15:45:09.529",190.252
="2026/04/02 15:45:09.549",190.245
="2026/04/02 15:45:09.569",190.239
="2026/04/02 15:45:09.589",190.234
="2026/04/02 15:45:09.609",190.231
="2026/04/02 15:45:09.629",190.229
="2026/04/02 15:45:09.649",190.224
="2026/04/02 15:45:09.669",190.217
="2026/04/02 15:45:09.689",190.215
="2026/04/02 15:45:09.709",190.212
="2026/04/02 15:45:09.729",190.213
="2026/04/02 15:45:09.749",190.217
="2026/04/02 15:45:09.769",190.22
="2026/04/02 15:45:09.789",190.221
="2026/04/02 15:45:09.809",190.226
="2026/04/02 15:45:09.829",190.228
="2026/04/02 15:45:09.849",190.239
="2026/04/02 15:45:09.869",190.24
="2026/04/02 15:45:09.889",190.241
="2026/04/02 15:45:09.909",190.239
="2026/04/02 15:45:09.929",190.244
="2026/04/02 15:45:09.949",190.245
="2026/04/02 15:45:09.969",190.246
="2026/04/02 15:45:09.989",190.243
="2026/04/02 15:45:10.009",190.237
="2026/04/02 15:45:10.029",190.233
="2026/04/02 15:45:10.049",190.233
="2026/04/02 15:45:10.069",190.237
="2026/04/02 15:45:10.089",190.235
="2026/04/02 15:45:10.109",190.237
="2026/04/02 15:45:10.129",190.24
="2026/04/02 15:45:10.149",190.248
="2026/04/02 15:45:10.169",190.254
="2026/04/02 15:45:10.189",190.258
="2026/04/02 15:45:10.209",190.259
="2026/04/02 15:45:10.229",190.261
="2026/04/02 15:45:10.249",190.259
="2026/04/02 15:45:10.269",190.261
="2026/04/02 15:45:10.289",190.258
="2026/04/02 15:45:10.309",190.262
="2026/04/02 15:45:10.329",190.26
="2026/04/02 15:45:10.349",190.259
="2026/04/02 15:45:10.369",190.255
="2026/04/02 15:45:10.389",190.255
="2026/04/02 15:45:10.409",190.253
="2026/04/02 15:45:10.429",190.254
="2026/04/02 15:45:10.449",190.25
="2026/04/02 15:45:10.469",190.246
="2026/04/02 15:45:10.489",190.247
="2026/04/02 15:45:11.107",190.245
="2026/04/02 15:45:11.127",190.248
="2026/04/02 15:45:11.147",190.245
="2026/04/02 15:45:11.167",190.244
="2026/04/02 15:45:11.187",190.244
="2026/04/02 15:45:11.207",190.246
="2026/04/02 15:45:11.227",190.246
="2026/04/02 15:45:11.247",190.242
="2026/04/02 15:45:11.267",190.24
="2026/04/02 15:45:11.287",190.239
="2026/04/02 15:45:11.307",190.236
="2026/04/02 15:45:11.327",190.237
="2026/04/02 15:45:11.347",190.232
="2026/04/02 15:45:11.367",190.228
="2026/04/02 15:45:11.387",190.224
="2026/04/02 15:45:11.407",190.22
="2026/04/02 15:45:11.427",190.219
="2026/04/02 15:45:11.447",190.218
="2026/04/02 15:45:11.467",190.214
="2026/04/02 15:45:11.487",190.217
="2026/04/02 15:45:11.507",190.216
="2026/04/02 15:45:11.527",190.217
="2026/04/02 15:45:11.547",190.218
="2026/04/02 15:45:11.567",190.22
="2026/04/02 15:45:11.587",190.224
="2026/04/02 15:45:11.607",190.225
="2026/04/02 15:45:11.627",190.219
="2026/04/02 15:45:11.647",190.222
="2026/04/02 15:45:11.667",190.227
="2026/04/02 15:45:11.687",190.228
="2026/04/02 15:45:11.707",190.226
="2026/04/02 15:45:11.727",190.224
="2026/04/02 15:45:11.747",190.224
="2026/04/02 15:45:11.767",190.229
="2026/04/02 15:45:11.787",190.228
="2026/04/02 15:45:11.807",190.229
="2026/04/02 15:45:11.827",190.225
="2026/04/02 15:45:11.847",190.227
="2026/04/02 15:45:11.867",190.231
="2026/04/02 15:45:11.887",190.231
="2026/04/02 15:45:11.907",190.234
="2026/04/02 15:45:11.927",190.236
="2026/04/02 15:45:11.947",190.233
="2026/04/02 15:45:11.967",190.237
="2026/04/02 15:45:11.987",190.237
="2026/04/02 15:45:12.007",190.236
="2026/04/02 15:45:12.027",190.237
="2026/04/02 15:45:12.047",190.232
="2026/04/02 15:45:12.067",190.234
="2026/04/02 15:45:12.087",190.233
="2026/04/02 15:45:12.704",190.231
="2026/04/02 15:45:12.724",190.229
="2026/04/02 15:45:12.744",190.227
="2026/04/02 15:45:12.764",190.226
="2026/04/02 15:45:12.784",190.227
="2026/04/02 15:45:12.804",190.225
="2026/04/02 15:45:12.824",190.225
="2026/04/02 15:45:12.844",190.224
="2026/04/02 15:45:12.864",190.222
="2026/04/02 15:45:12.884",190.22
="2026/04/02 15:45:12.904",190.218
="2026/04/02 15:45:12.924",190.223
="2026/04/02 15:45:12.944",190.222
="2026/04/02 15:45:12.964",190.224
="2026/04/02 15:45:12.984",190.221
="2026/04/02 15:45:13.004",190.224
="2026/04/02 15:45:13.024",190.222
="2026/04/02 15:45:13.044",190.228
="2026/04/02 15:45:13.064",190.227
="2026/04/02 15:45:13.084",190.228
="2026/04/02 15:45:13.104",190.228
="2026/04/02 15:45:13.124",190.23
="2026/04/02 15:45:13.144",190.233
="2026/04/02 15:45:13.164",190.23
="2026/04/02 15:45:13.184",190.233
="2026/04/02 15:45:13.204",190.235
="2026/04/02 15:45:13.224",190.233
="2026/04/02 15:45:13.244",190.235
="2026/04/02 15:45:13.264",190.235
="2026/04/02 15:45:13.284",190.237
="2026/04/02 15:45:13.304",190.239
="2026/04/02 15:45:13.324",190.244
="2026/04/02 15:45:13.344",190.247
="2026/04/02 15:45:13.364",190.257
="2026/04/02 15:45:13.384",190.258
="2026/04/02 15:45:13.404",190.259
="2026/04/02 15:45:13.424",190.257
="2026/04/02 15:45:13.444",190.255
="2026/04/02 15:45:13.464",190.252
="2026/04/02 15:45:13.484",190.253
="2026/04/02 15:45:13.504",190.253
="2026/04/02 15:45:13.524",190.254
="2026/04/02 15:45:13.544",190.251
="2026/04/02 15:45:13.564",190.249
="2026/04/02 15:45:13.584",190.251
="2026/04/02 15:45:13.604",190.249
="2026/04/02 15:45:13.624",190.248
="2026/04/02 15:45:13.644",190.247
="2026/04/02 15:45:13.664",190.248
="2026/04/02 15:45:13.684",190.246
="2026/04/02 15:45:14.303",190.246
="2026/04/02 15:45:14.323",190.249
="2026/04/02 15:45:14.343",190.249
="2026/04/02 15:45:14.363",190.249
="2026/04/02 15:45:14.383",190.252
="2026/04/02 15:45:14.403",190.252
="2026/04/02 15:45:14.423",190.251
="2026/04/02 15:45:14.443",190.248
="2026/04/02 15:45:14.463",190.247
="2026/04/02 15:45:14.483",190.245
="2026/04/02 15:45:14.503",190.246
="2026/04/02 15:45:14.523",190.245
="2026/04/02 15:45:14.543",190.244
="2026/04/02 15:45:14.563",190.246
="2026/04/02 15:45:14.583",190.245
="2026/04/02 15:45:14.603",190.243
="2026/04/02 15:45:14.623",190.244
="2026/04/02 15:45:14.643",190.245
="2026/04/02 15:45:14.663",190.245
="2026/04/02 15:45:14.683",190.244
="2026/04/02 15:45:14.703",190.244
="2026/04/02 15:45:14.723",190.246
="2026/04/02 15:45:14.743",190.243
="2026/04/02 15:45:14.763",190.245
="2026/04/02 15:45:14.783",190.244
="2026/04/02 15:45:14.803",190.244
="2026/04/02 15:45:14.823",190.241
="2026/04/02 15:45:14.843",190.238
="2026/04/02 15:45:14.863",190.237
="2026/04/02 15:45:14.883",190.236
="2026/04/02 15:45:14.903",190.237
="2026/04/02 15:45:14.923",190.239
="2026/04/02 15:45:14.943",190.237
="2026/04/02 15:45:14.963",190.238
="2026/04/02 15:45:14.983",190.236
="2026/04/02 15:45:15.003",190.231
="2026/04/02 15:45:15.023",190.227
="2026/04/02 15:45:15.043",190.228
="2026/04/02 15:45:15.063",190.227
="2026/04/02 15:45:15.083",190.229
="2026/04/02 15:45:15.103",190.23
="2026/04/02 15:45:15.123",190.233
="2026/04/02 15:45:15.143",190.237
="2026/04/02 15:45:15.163",190.238
="2026/04/02 15:45:15.183",190.241
="2026/04/02 15:45:15.203",190.241
="2026/04/02 15:45:15.223",190.243
="2026/04/02 15:45:15.243",190.246
="2026/04/02 15:45:15.263",190.244
="2026/04/02 15:45:15.283",190.242
="2026/04/02 15:45:15.901",190.239
="2026/04/02 15:45:15.921",190.24
="2026/04/02 15:45:15.941",190.25
="2026/04/02 15:45:15.961",190.242
="2026/04/02 15:45:15.981",190.235
="2026/04/02 15:45:16.001",190.242
="2026/04/02 15:45:16.021",190.25
="2026/04/02 15:45:16.041",190.24
="2026/04/02 15:45:16.061",190.251
="2026/04/02 15:45:16.081",190.237
="2026/04/02 15:45:16.101",190.24
="2026/04/02 15:45:16.121",190.253
="2026/04/02 15:45:16.141",190.258
="2026/04/02 15:45:16.161",190.255
="2026/04/02 15:45:16.181",190.258
="2026/04/02 15:45:16.201",190.246
="2026/04/02 15:45:16.221",190.231
="2026/04/02 15:45:16.241",190.223
="2026/04/02 15:45:16.261",190.221
="2026/04/02 15:45:16.281",190.214
="2026/04/02 15:45:16.301",190.186
="2026/04/02 15:45:16.321",190.245
="2026/04/02 15:45:16.341",190.23
="2026/04/02 15:45:16.361",190.167
="2026/04/02 15:45:16.381",190.22
="2026/04/02 15:45:16.401",190.262
="2026/04/02 15:45:16.421",190.211
="2026/04/02 15:45:16.441",190.211
="2026/04/02 15:45:16.461",190.214
="2026/04/02 15:45:16.481",190.193
="2026/04/02 15:45:16.501",190.21
="2026/04/02 15:45:16.521",190.249
="2026/04/02 15:45:16.541",190.215
="2026/04/02 15:45:16.561",190.215
="2026/04/02 15:45:16.581",190.223
="2026/04/02 15:45:16.601",190.221
="2026/04/02 15:45:16.621",190.218
="2026/04/02 15:45:16.641",190.225
="2026/04/02 15:45:16.661",190.225
