time,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ
="2026/04/02 16:00:13.860",-0.09082,0.01403,-0.10061,-0.04655,-0.05883,0.10475,-0.24427,0.19625,-0.00311,20.66109,865.1358,0.0653,-0.04511,0.06415,0.07735,0.0603,-0.00429,0.15539,-0.00172,0.01206
="2026/04/02 16:00:13.880",-0.05797,-0.03118,-0.01043,-0.19678,0.01192,0.05732,-0.06639,-0.24348,0.20776,20.41416,865.40869,0.00257,-0.00525,0.14941,-0.06466,0.07842,-0.07914,0.15309,-0.03393,-0.02835
="2026/04/02 16:00:13.900",-0.03746,0.01837,-0.07951,-0.06292,-0.02876,0.06799,0.05354,-0.15359,-0.1009,20.3203,865.76672,0.14234,0.01151,0.00461,0.06492,0.05593,0.08818,0.11007,-0.0152,-0.02083
="2026/04/02 16:00:13.920",-0.07856,-0.00141,-0.12335,0.00337,-0.00854,0.06806,-0.07393,-0.07288,0.0118,20.04037,865.27722,-0.07474,-0.05995,0.15487,0.04897,0.03119,-0.12253,-0.00487,-0.01243,-0.01753
="2026/04/02 16:00:13.940",-0.04722,0.02086,-0.14348,-0.11031,-0.02873,0.09943,0.20146,0.03812,-0.13071,20.16437,865.65326,-0.07812,0.02174,0.08542,-0.06285,0.02196,0.06253,0.08182,0.00256,0.02107
="2026/04/02 16:00:13.960",-0.07992,0.02867,-0.04889,0.12214,0.00773,0.07737,-0.05748,0.08232,-0.07266,20.26288,865.59418,-0.14681,0.0189,0.08589,0.11232,0.0258,-0.05515,0.04165,-0.05502,0.00806
="2026/04/02 16:00:13.980",-0.01932,-0.0617,-0.04145,-0.07428,0.00482,0.10382,0.04989,0.10471,-0.04236,20.98841,865.0061,-0.28981,-0.03108,0.13843,-0.00023,0.04765,-0.11817,0.07699,-0.01874,0.03547
="2026/04/02 16:00:14.000",-0.03999,0.03145,0.03595,-0.00373,0.01702,0.08598,0.03065,0.18179,-0.08183,20.79805,865.0437,0.1633,-0.00019,-0.13434,-0.05602,0.02947,0.14903,0.02541,0.02206,-0.01199
="2026/04/02 16:00:14.020",-0.04431,0.07371,-0.00834,-0.04554,-0.02459,0.10035,-0.23908,0.1054,0.11515,19.65105,865.01697,-0.08612,-0.08918,0.017,0.07563,-0.03561,-0.13467,0.09215,-0.01413,-0.04424
="2026/04/02 16:00:14.040",0.01001,0.03751,-0.04903,-0.14642,-0.04658,0.09628,0.09453,0.01186,-0.14525,20.15345,865.05243,0.06706,-0.04615,-0.01013,-0.01191,-0.05017,0.02065,0.10522,-0.03444,-0.00274
="2026/04/02 16:00:14.060",-0.0668,0.11419,-0.01504,0.01091,0.00068,0.02816,-0.09272,-0.0118,0.06902,20.61318,864.45795,-0.07066,-0.01173,0.12727,0.05339,-0.04062,0.05539,0.01382,0.01238,-0.02164
="2026/04/02 16:00:14.080",-0.04292,0.05171,0.08498,-0.08921,0.02646,0.00019,0.05683,0.0041,-0.02936,20.98501,864.315,-0.02326,0.03054,0.17049,-0.01417,0.01194,-0.11081,0.14647,-0.01775,-0.00841
="2026/04/02 16:00:14.100",-0.00067,0.05863,0.01441,-0.02226,0.04028,0.12273,0.12663,0.07853,0.02736,21.41001,864.33966,0.00334,0.0921,-0.05988,-0.00419,0.03035,0.11663,0.09417,-0.02325,-0.01087
="2026/04/02 16:00:14.120",-0.08793,0.0394,-0.02038,-0.02452,0.00163,0.12609,-0.12098,0.02896,0.1287,20.87909,864.39453,-0.11218,0.07005,0.0845,0.03119,0.04969,-0.11432,-0.09662,-0.02987,0.00747
="2026/04/02 16:00:14.140",-0.02272,-0.0252,0.03824,-0.07787,-0.05483,-0.07166,0.16634,0.01094,0.03487,20.60393,865.54327,-0.21809,0.06975,0.01365,-0.10553,0.00212,0.05018,0.06388,-0.01897,-0.05013
="2026/04/02 16:00:14.160",-0.05274,0.07377,-0.01938,-0.02811,0.00933,0.1716,-0.13989,0.0448,-0.09967,20.57534,865.13489,-0.23798,0.02669,-0.00913,-0.03319,0.03012,0.04136,0.12478,-0.03627,-0.0569
="2026/04/02 16:00:14.180",-0.04605,0.0336,0.12657,-0.0778,0.00914,0.02149,0.05903,0.03367,-0.08005,20.21462,863.99274,-0.22473,-0.01121,0.05172,-0.06129,-0.00053,-0.02479,0.16821,-0.0349,-0.01799
="2026/04/02 16:00:14.200",-0.03709,0.07216,0.06801,0.01437,-0.00305,0.02356,0.25157,0.07944,0.11747,20.26896,863.909,-0.04477,0.0302,-0.06555,-0.00653,0.09106,0.195,-0.13829,0.07567,0.0241
="2026/04/02 16:00:14.220",-0.0194,-0.08582,0.11344,-0.0456,0.0181,0.16778,-0.19557,0.15334,-0.13037,19.59341,863.96844,-0.11605,0.00754,-0.12973,0.07359,0.05706,-0.0701,0.1343,-0.02044,0.0246
="2026/04/02 16:00:14.240",-0.02237,-0.04079,-0.04639,-0.03022,0.00671,-0.03479,0.20601,0.01816,0.09301,19.59699,864.31873,0.07596,-0.04351,-0.04608,-0.05754,0.04029,0.04596,0.01733,0.01067,-0.01724
="2026/04/02 16:00:14.260",-0.04377,0.12124,-0.04834,-0.00099,0.03314,0.16917,-0.04183,0.02247,0.12503,20.0318,864.09363,-0.01333,-0.00109,-0.06236,0.06736,-0.04647,0.03983,-0.00453,-0.03981,-0.01222
="2026/04/02 16:00:14.280",-0.01384,0.0604,0.0549,-0.08656,0.00059,-0.00615,-0.08347,0.07168,-0.13553,19.94956,863.67188,0.13461,0.02288,-0.02003,-0.10213,-0.09451,-0.12085,-0.15413,-0.00544,0.00237
="2026/04/02 16:00:14.300",-0.01256,0.02208,0.06677,-0.04895,-0.00732,0.02417,0.07439,0.04698,0.0601,19.92458,863.54712,0.07005,0.03318,-0.18127,0.04131,-0.02348,0.14899,-0.02687,0.0268,0.00742
="2026/04/02 16:00:14.320",-0.06357,-0.01584,0.09239,-0.03885,0.02506,0.12191,-0.17901,0.03321,-0.1609,20.03215,863.62592,0.10489,0.00913,-0.06634,0.11116,0.0593,-0.14165,0.07026,-0.05918,-0.03551
="2026/04/02 16:00:14.340",0.05625,-0.09421,-0.11457,-0.07294,-0.01275,-0.06414,0.20685,-0.04122,0.02285,20.53934,863.84552,0.06103,0.0527,-0.04589,-0.08002,0.09185,0.03437,-0.07895,0.00133,-0.01527
="2026/04/02 16:00:14.360",-0.05106,-0.05492,0.04436,-0.04516,0.0128,0.10763,-0.05742,0.11054,-0.09355,20.39004,863.31854,-0.00716,0.04955,-0.10949,0.16221,0.01358,-0.05446,0.02538,0.03643,0.03296
="2026/04/02 16:00:14.380",0.05388,-0.05372,-0.00593,0.01448,0.03781,-0.1326,-0.04176,0.03601,-0.18291,20.67424,863.73077,-0.00519,0.02349,0.0412,-0.1464,-0.03194,0.02865,-0.04978,-0.01097,0.02745
="2026/04/02 16:00:14.400",-0.02296,0.02778,0.0676,0.00743,0.06442,-0.03558,0.21131,0.06233,-0.17109,20.54848,864.14374,-0.01252,0.02487,-0.13359,-0.06429,-0.03427,0.15197,-0.18085,-0.00413,0.00684
="2026/04/02 16:00:14.420",-0.02362,0.04059,0.13675,-0.02734,-0.12607,0.13441,-0.18449,0.24718,-0.23267,20.25079,863.51019,-0.02256,0.00518,-0.09128,0.06327,-0.0468,-0.01182,-0.05745,0.03373,0.03401
="2026/04/02 16:00:14.440",0.03989,0.10478,0.0073,-0.01808,0.00534,-0.01072,0.32114,-0.10741,0.07153,20.22458,864.15692,0.00692,0.01,-0.09246,-0.08427,-0.01729,0.04604,-0.03578,0.02413,0.0404
="2026/04/02 16:00:14.460",-0.04354,0.12258,0.13025,0.03273,0.04639,0.16279,0.26408,-0.13654,-0.18318,19.79384,865.01923,-0.05152,0.01534,-0.05401,0.094,-0.077,0.03772,-0.13364,-0.03428,-0.02575
="2026/04/02 16:00:14.480",-0.04307,0.09486,0.12505,0.04927,0.08989,-0.03063,0.25314,0.26234,-0.4068,20.09407,865.30017,0.08068,-0.00965,0.01106,-0.03053,-0.04798,-0.13759,-0.15677,0.00415,0.02721
="2026/04/02 16:00:14.500",0.01357,-0.03392,-0.06894,-0.03665,-0.11732,-0.08471,0.06452,0.44928,0.16312,20.08516,865.10974,0.09429,0.01175,-0.1138,-0.00147,0.0695,0.1136,-0.03918,-0.01536,0.04372
="2026/04/02 16:00:14.520",-0.03896,-0.25338,-0.01602,0.05079,0.10132,-0.05364,-0.38689,0.06516,-0.39609,19.74581,864.90314,-0.07149,-0.03204,-0.01984,0.00002,0.15829,-0.08478,-0.09918,0.0056,-0.00917
="2026/04/02 16:00:14.540",0.04275,-0.24156,0.00094,0.08349,-0.01757,-0.2083,-0.00095,0.00862,0.13378,19.68852,864.54712,0.0367,0.02973,-0.08458,-0.06884,0.21996,0.08103,-0.09946,-0.02299,0.00365
="2026/04/02 16:00:14.560",-0.01981,-0.04441,0.05914,0.11319,0.01364,-0.08201,-0.10003,-0.03883,-0.00957,19.84071,863.80261,0.02696,0.02844,-0.1041,0.13407,0.04046,0.04122,-0.11972,0.03377,0.02019
="2026/04/02 16:00:14.580",0.04966,0.02488,0.06365,0.05084,-0.01699,-0.01932,-0.11276,-0.09319,0.16607,19.94822,863.58789,-0.08798,-0.00153,-0.03508,-0.07228,-0.18599,-0.02201,-0.05904,0.00543,-0.01959
="2026/04/02 16:00:14.600",0.05888,0.06692,0.08335,0.06918,-0.11405,-0.09925,0.11427,-0.2695,0.38258,20.20227,863.6922,0.02877,0.05963,-0.05464,0.06113,-0.1924,0.12255,-0.13718,-0.01013,-0.02905
="2026/04/02 16:00:14.620",-0.05667,0.02598,0.14724,0.1881,0.13296,0.0256,-0.06523,-0.4105,-0.24564,20.46703,863.5448,-0.03475,-0.02418,-0.06911,0.00935,-0.04915,-0.08133,-0.11732,0.00704,-0.01001
="2026/04/02 16:00:14.640",0.05612,0.01689,0.03079,0.12124,-0.02562,-0.10913,0.29734,0.0602,-0.10489,20.86735,864.12616,0.06692,0.02039,-0.06479,-0.09267,-0.00029,0.06649,-0.13106,0.00598,-0.00581
="2026/04/02 16:00:14.660",0.00624,0.00514,-0.00632,0.15473,-0.01894,0.09787,0.19028,0.19128,-0.08472,20.84559,864.35358,0.01874,0.07008,-0.04181,0.14772,0.02056,0.01756,-0.02869,0.02011,-0.00206
="2026/04/02 16:00:14.680",0.03146,-0.07122,0.04715,0.153,0.06218,-0.04084,0.05376,0.0188,-0.25967,20.68894,864.07062,-0.04858,0.01624,0.0515,-0.13679,-0.01428,-0.06656,-0.07416,0.02167,-0.01053
="2026/04/02 16:00:14.700",0.04314,-0.05498,0.00744,0.06561,0.00449,-0.05568,0.186,0.20794,-0.07716,20.08126,864.36395,-0.16076,0.06215,-0.02618,0.00815,-0.02906,0.14228,-0.18525,-0.02308,0.00632
="2026/04/02 16:00:14.720",-0.01015,-0.07026,0.1096,0.09264,-0.01009,-0.03673,-0.29745,0.22219,-0.11502,19.48849,864.67645,-0.09343,0.04089,0.07323,-0.01288,-0.05041,-0.04882,-0.13882,-0.03057,-0.02955
="2026/04/02 16:00:14.740",0.05242,0.00931,0.02698,0.00299,0.00419,-0.17869,-0.07746,-0.1051,0.15159,20.12567,865.05457,0.09376,-0.00711,-0.17232,-0.01261,-0.04119,0.03995,-0.04043,0.01893,-0.00985
="2026/04/02 16:00:14.760",0.03554,-0.02894,0.02719,0.02609,0.008,-0.04977,-0.20927,-0.18278,0.0371,19.84428,865.24188,-0.03532,-0.02316,-0.15733,0.0758,-0.03387,0.04185,-0.02608,-0.0017,-0.00929
="2026/04/02 16:00:14.780",0.0224,-0.04371,0.0586,0.08824,-0.01578,-0.15181,-0.21539,-0.19514,0.2709,19.53633,864.99915,-0.04535,-0.02715,0.05077,-0.10054,-0.00708,-0.05399,-0.07134,0.01854,0.0219
="2026/04/02 16:00:14.800",0.05825,0.01423,0.02484,0.00026,0.0181,-0.04525,-0.01422,-0.25084,0.23091,19.64147,864.86627,-0.01293,0.01588,0.00398,-0.04175,0.01107,0.24032,-0.07666,0.00325,0.00241
="2026/04/02 16:00:14.820",0.01726,0.04157,0.02002,0.12181,-0.03016,-0.06974,-0.25859,-0.16983,0.13305,19.50334,864.71112,-0.17667,-0.00765,0.07835,-0.06009,0.02421,-0.0181,-0.02633,0.02051,-0.00875
="2026/04/02 16:00:14.840",0.07639,-0.05595,0.11269,0.04639,-0.01055,-0.12759,0.01321,-0.20157,0.20171,19.96098,864.13495,0.05718,-0.0078,0.005,0.09814,-0.02025,-0.03486,-0.10043,0.00667,0.01769
="2026/04/02 16:00:14.860",-0.00895,-0.0437,-0.02286,0.10242,0.01679,-0.0778,-0.0146,-0.03194,-0.07007,19.99422,863.72479,-0.07884,-0.03523,-0.09217,-0.05272,0.01453,0.15462,-0.10435,0.00484,0.01962
="2026/04/02 16:00:14.880",0.02336,-0.07307,-0.0556,0.10392,-0.00521,-0.11352,-0.0253,-0.01789,0.04244,19.7562,864.35779,0.0194,-0.09488,0.17584,-0.0197,0.0027,-0.17498,-0.12134,-0.03539,0.05301
="2026/04/02 16:00:14.900",0.06234,-0.09565,0.00671,0.01913,0.01888,-0.02924,0.1566,0.01081,-0.04419,20.20172,864.96973,-0.03811,-0.04232,0.02125,0.05179,-0.01332,0.13584,-0.06148,0.04828,0.01532
="2026/04/02 16:00:14.920",0.02479,-0.044,-0.00906,0.07611,0.00361,-0.03468,-0.05799,0.01661,-0.05078,19.77784,864.60767,-0.15094,-0.00367,0.05523,-0.08471,-0.05054,-0.00362,-0.06606,-0.00092,0.0209
="2026/04/02 16:00:14.940",0.03016,-0.0099,0.01133,0.00317,-0.02734,-0.20386,0.1349,-0.02698,0.0404,20.0207,865.13837,0.01776,0.00075,-0.12676,0.04931,-0.03811,-0.0927,-0.0361,0.04767,0.05172
="2026/04/02 16:00:14.960",0.03153,-0.03679,0.0341,0.00563,0.04171,0.0036,0.08499,0.00913,-0.23322,20.71354,866.11267,0.02744,0.00805,-0.0413,-0.07081,-0.00356,0.13121,-0.00424,-0.00805,0.04721
="2026/04/02 16:00:14.980",0.04457,0.00262,-0.02841,0.06783,0.0449,-0.13499,-0.03606,-0.00806,-0.05667,20.52878,865.93506,-0.08288,-0.00282,0.02689,0.0119,0.00031,-0.12245,0.00235,0.02378,-0.00018
="2026/04/02 16:00:15.000",0.03403,-0.04474,0.05606,0.00322,-0.00597,-0.14678,0.25277,0.0203,0.10245,20.74542,865.51678,-0.12276,0.04177,-0.00387,0.01217,-0.02421,0.05317,-0.0339,-0.00094,-0.03193
="2026/04/02 16:00:15.020",0.03739,0.06534,-0.19402,0.06353,-0.00293,0.00726,-0.1911,0.04062,-0.17613,20.34553,865.50037,-0.32819,-0.00295,0.07586,-0.08693,-0.01099,0.06431,0.07135,0.01058,0.00719
="2026/04/02 16:00:15.040",0.02799,-0.09552,0.07533,0.03535,-0.03236,-0.19021,0.05802,-0.12445,0.16526,20.22723,866.0304,-0.13698,0.00713,0.02148,0.09002,-0.02572,-0.15147,0.05155,-0.00309,0.0251
="2026/04/02 16:00:15.060",0.01647,0.03958,-0.02465,0.02649,0.00449,0.04487,0.0703,-0.08627,0.02342,20.6351,866.06726,-0.14382,-0.04102,-0.03391,-0.14523,0.01341,0.2278,0.12056,-0.01636,-0.01168
="2026/04/02 16:00:15.080",-0.02283,0.10342,-0.01289,0.09702,-0.03523,-0.10303,-0.17125,-0.06341,0.01601,20.82364,865.37128,-0.17451,-0.06486,0.04294,-0.01531,0.02799,-0.11832,0.13683,0.03406,0.01321
="2026/04/02 16:00:15.100",0.0253,0.09099,0.17952,0.01778,0.025,-0.01869,0.17658,-0.13146,0.17241,21.17088,865.245,-0.12195,-0.02968,0.02241,-0.08198,0.03859,0.15241,0.08336,-0.01232,-0.01027
="2026/04/02 16:00:15.120",-0.03898,0.25958,0.18719,0.09198,-0.01134,0.0166,-0.18987,0.01399,-0.07068,20.90557,865.30603,-0.05551,-0.07119,0.02501,0.00829,-0.01606,-0.05049,-0.15326,-0.0065,-0.04452
="2026/04/02 16:00:15.140",-0.07638,0.08671,-0.14845,0.06337,0.00629,-0.13077,-0.01951,-0.05962,0.10157,20.48029,865.94165,0.0237,-0.05606,0.00198,0.06925,-0.01102,-0.045,-0.00476,0.04855,0.0028
="2026/04/02 16:00:15.160",-0.03802,-0.24381,-0.05943,0.01461,-0.03654,0.03716,0.02961,-0.02816,-0.1721,20.37186,866.45605,0.04449,0.00682,-0.0216,-0.07266,0.0419,0.04318,0.14721,-0.02261,-0.00476
="2026/04/02 16:00:15.180",-0.10676,-0.1001,-0.17602,0.06495,0.01404,-0.00111,-0.05901,-0.07516,0.03262,20.26502,866.41504,0.04842,-0.04355,0.13758,0.06793,0.21432,-0.12062,0.02299,0.01661,-0.00332
="2026/04/02 16:00:15.200",0.03384,-0.10268,0.1028,-0.02228,0.00465,-0.03397,0.30584,-0.13021,0.08368,20.76855,866.45337,0.06726,0.00362,0.04202,-0.05385,0.15989,0.12702,0.11268,-0.05607,-0.00412
="2026/04/02 16:00:15.220",-0.03843,0.00952,0.02843,0.10327,0.0798,0.04461,0.00349,0.02447,-0.19659,20.5886,866.48376,0.08983,-0.02092,0.02247,-0.01005,-0.0009,0.05007,0.04228,-0.01871,-0.04234
="2026/04/02 16:00:15.240",-0.02503,-0.05858,-0.0426,-0.04988,-0.05616,-0.04685,0.02613,0.12538,0.14151,20.56218,866.41003,0.0324,-0.03865,0.02178,0.00965,-0.05332,-0.0671,0.11198,0.03357,0.02617
="2026/04/02 16:00:15.260",-0.03443,-0.01714,0.06241,-0.01188,-0.01381,-0.00366,-0.00232,0.00328,-0.01492,20.54269,865.87634,0.01064,-0.03566,0.05979,-0.11528,-0.05628,0.20012,0.10649,-0.00503,-0.00229
="2026/04/02 16:00:15.280",-0.0801,0.26194,0.08794,-0.00623,-0.01105,-0.02618,-0.17602,-0.14563,0.06519,20.69894,865.2066,0.15741,-0.03485,0.05914,0.06315,-0.02854,-0.17934,0.04158,0.02362,0.01591
="2026/04/02 16:00:15.300",-0.01978,0.25475,-0.05177,-0.12612,-0.02833,-0.02646,0.23543,-0.09047,0.05976,21.1332,864.79895,0.05953,0.00679,-0.02225,0.00118,-0.06779,0.02557,0.14757,-0.023,-0.0255
="2026/04/02 16:00:15.320",-0.12757,0.13682,-0.02669,0.01194,0.00408,0.13828,0.01928,0.04118,-0.0749,20.94911,865.10748,-0.05811,0.01239,0.1405,-0.0235,-0.07338,-0.0265,0.19583,0.0263,-0.00734
="2026/04/02 16:00:15.340",-0.05221,0.08331,0.06101,-0.07621,-0.00523,-0.07846,0.13219,-0.00087,0.00891,20.7711,865.71332,-0.08088,-0.01329,0.08312,0.10612,-0.00777,-0.23639,-0.02614,-0.00589,0.01954
="2026/04/02 16:00:15.360",-0.05514,0.03736,-0.27016,0.01613,0.02935,-0.0275,0.15146,0.17716,-0.14453,20.84005,865.72198,0.10582,0.02033,-0.11808,-0.07667,0.11887,0.06317,0.27414,0.01952,0.02335
="2026/04/02 16:00:15.380",-0.10859,-0.13736,-0.09485,0.04138,-0.01091,-0.03157,-0.15394,0.08572,-0.06273,20.52549,865.43097,-0.00756,-0.07088,0.0687,0.11647,0.06314,-0.11834,0.08629,0.01398,-0.00863
="2026/04/02 16:00:15.400",0.00878,-0.19264,-0.10316,-0.05225,0.05517,0.06162,0.23,-0.01257,-0.02455,20.161,865.5733,0.06363,0.00153,0.0768,-0.03082,0.09255,-0.0043,0.04884,-0.04005,0.00869
="2026/04/02 16:00:15.420",-0.04651,-0.02364,-0.14519,0.10865,-0.01219,-0.00861,-0.10525,0.09556,0.16017,19.34749,865.33679,0.02418,-0.00637,0.13187,0.02457,0.0582,0.09195,0.02902,-0.04797,-0.01456
="2026/04/02 16:00:15.440",-0.00444,-0.02485,-0.02569,-0.01857,-0.01692,-0.16114,-0.04411,-0.09311,0.34061,19.03299,864.97455,0.00235,-0.06431,0.07252,0.066,-0.00182,-0.13732,0.11915,0.03183,-0.02471
="2026/04/02 16:00:15.460",-0.01839,0.01645,-0.05919,-0.04614,0.0105,0.11229,-0.06887,-0.15341,0.1046,19.68044,864.63049,-0.00344,0.02549,0.05522,-0.06149,-0.05113,0.08293,0.20139,0.00109,0.00679
="2026/04/02 16:00:15.480",-0.0101,0.10895,-0.00753,-0.02103,-0.09832,0.02614,-0.18444,-0.1957,0.27544,20.03276,864.47699,0.00943,0.00072,0.13552,0.0974,-0.0316,-0.10526,0.13377,-0.018,0.01329
="2026/04/02 16:00:15.500",-0.01166,0.05709,0.03295,-0.02574,0.05199,0.08759,0.44914,-0.29358,-0.01316,20.79136,865.23474,-0.00044,-0.01925,-0.0856,-0.06976,-0.02122,0.06485,-0.0359,-0.00354,-0.03888
="2026/04/02 16:00:15.520",-0.00293,0.13768,0.01349,0.13628,0.05655,0.10981,0.31783,0.17408,-0.24149,20.43379,864.95197,0.08835,0.00119,0.04029,0.01374,0.0195,-0.01039,0.11416,-0.01531,0.01171
="2026/04/02 16:00:15.540",-0.03349,0.05576,-0.04168,-0.00232,-0.04484,0.05849,0.26828,0.38959,0.05386,19.68886,865.11371,-0.11703,-0.005,0.09641,0.07004,0.00302,-0.12231,0.0604,-0.0106,0.01167
="2026/04/02 16:00:15.560",-0.02297,0.05486,-0.00854,-0.0054,0.02687,0.10248,0.14155,0.28515,-0.16029,20.0698,865.375,0.0739,0.01151,-0.07962,-0.07364,0.02509,0.02685,0.10918,0.00804,-0.01332
="2026/04/02 16:00:15.580",-0.10291,0.0499,-0.09623,-0.01182,-0.04401,-0.028,-0.18974,0.06201,0.16502,19.72558,865.02234,-0.11048,0.00146,0.04459,0.07052,0.01946,-0.11742,0.05251,-0.01087,-0.00136
="2026/04/02 16:00:15.600",-0.03084,0.0221,-0.09196,-0.18794,0.02986,0.11656,0.08283,-0.08133,-0.00786,19.9789,864.93549,-0.15374,0.051,0.05017,-0.08228,0.01698,-0.02201,0.01168,-0.00095,-0.0013
="2026/04/02 16:00:15.620",-0.05913,0.04476,-0.08688,-0.00965,-0.0192,0.07194,-0.10088,-0.01002,0.16056,20.62409,864.93335,-0.1271,0.04537,0.0191,0.02731,0.02339,0.03678,0.06698,-0.00742,-0.00586
="2026/04/02 16:00:15.640",-0.02396,-0.05043,-0.02558,-0.17993,-0.02699,0.03911,-0.04601,-0.05618,0.26495,20.36901,865.2077,-0.09793,0.00307,-0.03379,0.17696,0.03336,-0.21586,0.1719,0.01811,-0.02374
="2026/04/02 16:00:15.660",-0.02189,-0.05605,-0.02027,-0.07171,0.01462,0.05588,-0.05797,-0.01976,-0.20255,20.2439,865.15717,-0.07005,-0.01112,-0.14104,-0.15717,0.0396,0.21204,0.0632,-0.02749,0.00724
="2026/04/02 16:00:15.680",-0.07134,0.07373,-0.08986,-0.04625,0.00476,0.08446,-0.18437,0.01193,0.20521,20.14889,864.86823,-0.27253,-0.0016,0.10805,0.1234,0.02691,-0.03387,-0.03809,-0.05406,-0.02006
="2026/04/02 16:00:15.700",0.00878,0.00014,0.00917,-0.18929,-0.02571,0.10339,0.06001,0.11189,-0.01459,20.27416,864.9101,-0.37414,-0.0227,0.11699,-0.01636,0.02755,-0.12778,0.08763,0.01245,0.00338
="2026/04/02 16:00:15.720",-0.03513,0.10406,0.01146,-0.00984,-0.00095,0.04078,-0.15853,0.08654,0.05961,19.3189,864.34924,-0.23546,-0.01925,0.08849,-0.02171,-0.01513,0.2328,0.02612,-0.00882,0.01816
="2026/04/02 16:00:15.740",-0.04557,0.05072,0.01039,-0.13378,-0.01633,0.0002,-0.02902,0.05444,0.12967,18.77218,864.41882,-0.21426,-0.00072,0.05852,0.11744,-0.00857,-0.22095,0.06412,-0.00211,0.02896
="2026/04/02 16:00:15.760",0.002,0.02323,0.01328,-0.03478,0.04034,0.1101,0.02481,0.02483,-0.09198,19.35308,864.98828,-0.01345,0.00454,-0.13016,-0.14036,0.00044,0.14404,0.01559,0.00239,-0.00516
="2026/04/02 16:00:15.780",-0.03013,0.07957,0.01888,-0.03092,-0.00929,0.09343,-0.14636,0.03013,0.20395,19.90051,864.58362,-0.22707,0.00214,-0.0357,0.15825,-0.01501,-0.0024,0.06347,-0.00598,0.01828
="2026/04/02 16:00:15.800",-0.01312,-0.01852,0.06239,-0.0603,-0.02659,-0.05095,0.18744,0.02772,0.01931,20.54382,863.94269,-0.03607,0.01394,-0.05802,-0.08,0.03265,-0.0417,-0.11079,0.05887,0.04718
="2026/04/02 16:00:15.820",-0.00594,0.04885,0.10825,-0.02366,0.00077,0.18073,-0.13068,-0.00061,-0.01442,20.07298,864.26355,-0.0135,0.03037,-0.16727,-0.00949,0.02888,0.21545,-0.08334,0.00489,0.03756
="2026/04/02 16:00:15.840",-0.06036,0.04263,0.14083,-0.10515,-0.00627,0.06384,-0.0053,0.00602,0.04054,19.5229,865.2038,0.0168,0.03074,-0.00872,0.06362,0.05749,-0.17208,0.08399,0.00938,0.04245
="2026/04/02 16:00:15.860",0.00045,0.0348,0.10883,-0.01934,-0.009,0.06411,0.2161,-0.02282,0.1841,19.93291,865.34692,0.07305,0.02521,-0.15315,-0.08428,-0.00968,0.08954,0.15467,-0.02899,0.02535
="2026/04/02 16:00:15.880",-0.09589,0.10471,-0.23979,-0.09234,0.02222,0.16191,-0.23686,0.14737,-0.10678,20.12144,864.5365,0.08651,0.03009,0.08382,0.16177,-0.04759,-0.06953,-0.04273,0.02228,0.00462
="2026/04/02 16:00:15.900",-0.01682,-0.08386,-0.0347,-0.06153,-0.03571,-0.12286,0.17073,0.06725,-0.0545,20.11643,864.73145,-0.09437,0.021,0.06015,-0.06141,-0.03217,-0.10777,0.02521,-0.01584,0.02895
="2026/04/02 16:00:15.920",-0.03358,-0.0246,0.02812,-0.04556,0.03795,0.15217,-0.0905,0.06532,-0.00653,19.52434,864.8031,-0.02879,0.00391,0.00113,-0.06798,0.0708,0.21947,-0.02351,0.02984,-0.02985
="2026/04/02 16:00:15.940",-0.02659,-0.01986,0.11594,-0.09448,-0.02048,0.05127,-0.07746,0.10483,-0.12341,19.55185,864.57117,-0.11731,-0.03611,0.03943,0.01967,0.08945,-0.14995,-0.02018,0.01706,-0.02715
="2026/04/02 16:00:15.960",0.02626,0.01349,0.02392,0.0128,0.03658,0.01939,0.21146,-0.06006,0.14485,19.89941,864.37012,0.06215,0.02602,-0.04065,-0.07671,0.0155,0.13385,0.03991,0.01358,-0.00094
="2026/04/02 16:00:15.980",-0.0534,0.07212,-0.10283,-0.0748,-0.00799,0.15387,-0.15499,0.08843,-0.17239,19.38218,864.40399,-0.10348,-0.00924,0.01962,0.05513,-0.04958,0.00005,-0.19589,0.05839,0.02339
="2026/04/02 16:00:16.000",-0.00751,0.02263,0.08215,-0.0106,-0.04088,-0.11445,0.12289,0.03326,0.05201,19.69618,864.95898,0.01692,0.00574,0.01589,-0.03613,-0.05406,-0.17868,-0.04573,0.00109,0.00116
="2026/04/02 16:00:16.020",0.0103,0.12829,-0.08817,0.0453,0.06063,0.08689,-0.06612,-0.0791,-0.00474,20.47359,864.47858,0.00236,0.03351,-0.07104,0.00362,0.0205,0.14911,0.00103,0.01147,-0.01623
="2026/04/02 16:00:16.040",-0.04392,-0.03843,0.10125,0.05668,0.00568,-0.09271,-0.10911,0.11327,-0.17575,19.66149,864.01654,0.02989,0.01849,0.00027,-0.00981,0.01782,-0.16773,-0.16281,0.02654,0.03862
