time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00003.chdata,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 17:03:13.820",0.02073,0.01387,-0.06561,-0.03748,0.00118,-0.02271,0.06387,-0.00203,0.01183,-0.01314,-0.01737,-0.01993,17.17641,-0.00355,0.01027,-0.04038,863.06128,0.05199,-0.00166,0.01669
="2026/04/02 17:03:13.840",0.02966,0.01334,-0.00554,-0.01777,0.00787,-0.09624,0.02614,0.00321,0.01104,-0.01235,-0.00469,0.01942,15.64305,-0.04226,0.00733,0.02138,862.1947,0.03985,0.01443,-0.03642
="2026/04/02 17:03:13.860",0.08676,0.01285,0.00765,0.01057,-0.01007,-0.12854,-0.01152,-0.00027,0.04743,-0.01915,-0.00371,-0.01984,15.63944,-0.04189,-0.02096,0.0364,860.86725,-0.02425,-0.01481,0.02698
="2026/04/02 17:03:13.880",-0.01042,-0.00229,-0.04979,0.08272,0.01325,-0.059,-0.08918,0.07071,0.1352,0.00971,0.00364,-0.00786,16.5306,-0.01772,-0.03656,-0.09587,858.89099,0.0177,-0.01748,0.00132
="2026/04/02 17:03:13.900",0.07395,-0.00339,0.0428,0.03575,0.00718,-0.03786,-0.10395,-0.01114,0.18844,-0.0303,0.00424,0.01083,17.26731,-0.03254,0.01582,-0.00658,857.64191,-0.05217,0.03032,0.02157
="2026/04/02 17:03:13.920",0.00219,-0.01034,0.007,0.06956,0.01099,-0.04988,-0.19965,0.00443,-0.04955,-0.01064,-0.00503,-0.0211,17.98499,0.05694,-0.00766,-0.07997,856.72229,-0.01037,-0.02287,0.01057
="2026/04/02 17:03:13.940",0.027,0.00175,0.04391,0.04894,0.00294,-0.06165,-0.0705,-0.04182,0.12172,0.02628,0.00843,0.00067,19.28778,0.02301,0.00681,-0.07509,856.12604,0.00962,0.0243,-0.00898
="2026/04/02 17:03:13.960",0.05505,0.01594,0.05222,0.07098,-0.01354,-0.04786,-0.03871,0.01058,-0.12426,0.01705,-0.00367,-0.00556,20.53651,0.02287,0.01092,0.01765,857.36267,-0.02749,-0.0039,-0.02517
="2026/04/02 17:03:13.980",-0.04976,0.00645,-0.04479,0.00856,-0.01928,0.01623,-0.06566,-0.0092,-0.16657,-0.00911,-0.02594,-0.01799,22.55003,0.07158,-0.01119,-0.04328,859.43921,-0.00633,0.01022,-0.01669
="2026/04/02 17:03:14.000",0.01266,-0.00006,0.03838,-0.00584,-0.02783,0.0746,0.02452,-0.01641,-0.03183,-0.00169,-0.00558,-0.01369,23.3656,0.01534,-0.00339,0.02139,860.63208,-0.05,0.043,-0.01313
="2026/04/02 17:03:14.020",-0.04159,-0.00662,-0.00314,-0.01443,0.00012,0.13644,-0.06321,0.04549,-0.32535,0.01853,-0.00385,-0.0267,22.45891,0.03547,-0.01157,0.03463,861.44745,-0.02233,-0.02946,0.03691
="2026/04/02 17:03:14.040",0.01251,0.00239,-0.03389,-0.06362,0.01517,0.05526,0.09422,-0.00612,-0.03779,-0.01031,-0.02272,-0.02672,21.76959,0.01567,0.00169,0.03681,862.61182,0.00618,0.03232,0.01796
="2026/04/02 17:03:14.060",0.00319,0.00785,0.02417,-0.08722,0.02346,0.02731,0.06963,0.03648,-0.21712,0.00085,-0.0327,-0.03308,21.8538,0.02698,-0.01797,0.08321,864.38837,-0.01079,-0.00459,-0.00962
="2026/04/02 17:03:14.080",-0.02965,0.00638,-0.05444,-0.01868,-0.02287,0.08583,0.00919,0.01358,-0.07942,0.0235,0.00455,-0.00785,20.62742,0.04832,-0.0157,-0.00867,865.16046,0.06053,-0.00421,-0.01724
="2026/04/02 17:03:14.100",0.04091,0.01362,0.02512,-0.06937,0.02068,-0.03031,0.14733,-0.02056,0.01843,-0.03002,0.00115,0.01684,17.823,-0.08051,-0.02233,0.09022,864.27277,-0.03382,0.02492,0.00314
="2026/04/02 17:03:14.120",-0.04503,-0.01419,-0.02079,-0.01318,-0.01771,-0.04561,0.04429,0.01529,-0.10123,0.00212,-0.00602,-0.01458,16.85225,-0.02179,0.00343,0.0415,862.76636,0.03519,-0.01888,0.04799
="2026/04/02 17:03:14.140",0.05553,-0.01285,-0.01387,-0.00845,0.00868,-0.05214,0.07097,-0.02559,0.16607,-0.00334,-0.02187,-0.01781,16.82809,-0.08789,-0.00678,0.00638,861.33057,0.00544,0.03047,0.02181
="2026/04/02 17:03:14.160",0.02881,0.00513,0.00566,0.02469,0.0095,-0.07986,0.03014,-0.01308,0.03203,0.00185,0.00047,0.01411,16.19012,-0.04108,0.00869,0.04445,859.88794,0.02514,-0.0228,-0.01119
="2026/04/02 17:03:14.180",-0.00071,0.00725,-0.06444,0.0757,0.0066,-0.04825,-0.09376,-0.00669,0.04183,-0.04129,-0.01483,-0.01815,15.98375,0.00302,-0.01346,-0.05591,858.49219,-0.03956,0.01408,0.0037
="2026/04/02 17:03:14.200",0.05827,0.00397,0.06216,0.04877,0.0223,-0.05898,0.03145,-0.01356,0.13094,-0.01419,-0.02027,-0.02198,16.74239,-0.04978,0.00982,-0.0112,857.55408,0.00632,0.01951,-0.05191
="2026/04/02 17:03:14.220",-0.04028,0.00552,-0.02989,0.05056,0.01861,-0.03715,-0.13914,0.01773,-0.03822,0.03771,-0.03013,-0.04344,17.94261,0.07304,-0.0084,-0.05703,857.01263,-0.02156,-0.00351,0.06667
="2026/04/02 17:03:14.240",0.05023,-0.00499,0.01685,0.0329,-0.00809,-0.00134,-0.07171,-0.031,0.07005,0.01859,0.02277,0.00695,19.5796,-0.00855,-0.01177,-0.04283,856.86328,-0.00973,0.04097,-0.07101
="2026/04/02 17:03:14.260",-0.01045,-0.00747,0.01698,0.02752,0.02251,0.02418,-0.04878,0.00786,-0.13264,-0.01082,0.00435,0.00785,21.95528,0.06556,0.00554,-0.00428,857.36682,0.01461,-0.01688,0.01656
="2026/04/02 17:03:14.280",-0.03043,-0.00427,-0.00785,0.03978,-0.00375,0.05742,-0.12309,0.00986,-0.08035,-0.02733,-0.01913,-0.01727,23.26438,0.05365,-0.00601,-0.05958,858.5965,-0.01369,-0.01531,0.01774
="2026/04/02 17:03:14.300",0.1293,0.00866,-0.09849,-0.03069,0.0177,0.03988,0.07489,-0.0237,-0.08991,0.01125,-0.00117,-0.01679,22.87425,0.00377,-0.00975,0.00178,860.8573,-0.00782,-0.00772,-0.06288
="2026/04/02 17:03:14.320",-0.03949,0.0069,-0.03867,-0.00844,0.11101,0.04638,-0.03147,0.03384,-0.20237,-0.03147,0.00547,0.02807,22.18712,0.10256,0.00412,0.01923,862.74536,-0.02108,-0.01768,-0.00745
="2026/04/02 17:03:14.340",0.01706,-0.02715,-0.02629,-0.08637,-0.02947,0.19757,0.04814,-0.02845,-0.07056,-0.01805,-0.02844,-0.04229,21.78044,-0.04023,-0.01286,0.01268,863.84003,0.01984,-0.00523,-0.06741
="2026/04/02 17:03:14.360",-0.04992,0.01731,0.00022,-0.06465,0.00068,0.06546,0.1046,0.00455,-0.15438,0.00845,-0.0141,-0.01368,20.95645,0.00729,-0.00316,0.07647,864.08942,0.00348,0.01843,-0.00713
="2026/04/02 17:03:14.380",-0.04221,-0.01321,-0.01454,-0.02208,-0.03469,0.01514,0.00377,-0.0149,-0.02696,-0.0205,-0.01643,-0.03605,19.03582,-0.03338,-0.02709,0.02278,863.84882,-0.02383,0.00939,-0.04655
="2026/04/02 17:03:14.400",0.05338,-0.01862,-0.00238,-0.06535,-0.06268,-0.04142,0.16825,-0.01564,0.03334,-0.03286,0.00552,0.01083,17.49243,-0.05944,-0.00305,0.03143,863.37445,0.01013,0.00945,-0.02704
="2026/04/02 17:03:14.420",-0.03676,-0.03267,-0.00011,-0.01229,0.0044,-0.06467,-0.0328,-0.00132,-0.00434,-0.01702,0.01353,0.00129,16.99028,-0.01398,0.0261,0.03398,862.32654,0.00263,0.00595,-0.05203
="2026/04/02 17:03:14.440",0.05541,0.00424,-0.03073,0.0368,-0.01789,-0.04216,-0.05758,-0.02153,0.12226,-0.00163,-0.01797,0.0214,17.05033,-0.08543,-0.02895,-0.05022,861.10846,0.00201,0.01553,0.03099
="2026/04/02 17:03:14.460",0.025,-0.00037,0.01221,0.0195,0.02197,-0.00092,0.0597,-0.00091,0.16302,0.00102,0.00217,-0.01844,16.40556,-0.00647,0.01014,0.0747,859.99927,-0.00451,-0.0376,-0.00555
="2026/04/02 17:03:14.480",-0.02443,0.01591,-0.00894,0.04497,0.04047,-0.03305,-0.15949,-0.01264,0.13011,0.00878,-0.01124,0.00139,16.04168,0.00048,-0.0127,-0.0869,858.72986,-0.00892,0.00396,-0.0118
="2026/04/02 17:03:14.500",0.0932,-0.0083,-0.01577,0.05343,0.00784,-0.04086,0.05616,0.00201,0.10002,0.01672,-0.00651,-0.00092,16.89861,-0.03808,-0.00084,-0.01485,857.85938,-0.01333,-0.01307,0.01551
="2026/04/02 17:03:14.520",-0.05465,0.00351,0.00277,0.07903,0.03599,-0.02759,-0.09532,-0.00367,-0.02186,-0.02493,0.00002,-0.02489,18.78646,0.02194,0.01803,-0.00398,857.41583,-0.00831,0.00705,0.04713
="2026/04/02 17:03:14.540",0.04551,0.00548,0.01108,0.04508,-0.0201,0.01064,-0.09536,-0.04919,0.09366,0.00612,-0.00115,-0.00908,20.81697,-0.00045,-0.00096,-0.08872,857.99347,-0.05372,0.02851,0.00122
="2026/04/02 17:03:14.560",-0.02468,0.01031,0.02564,0.03066,0.01015,0.0102,0.03327,0.03123,-0.17591,0.03042,-0.01308,-0.03678,22.05476,0.06531,0.00288,0.02882,858.8916,0.01361,0.01847,-0.01017
="2026/04/02 17:03:14.580",-0.01908,-0.01273,-0.00878,-0.06951,0.0077,0.07479,-0.15093,0.02741,-0.07855,-0.0364,0.0329,-0.00799,22.45826,0.02922,0.006,-0.06291,859.76459,-0.04803,-0.00671,-0.00825
="2026/04/02 17:03:14.600",0.00009,-0.00057,-0.01207,-0.00078,-0.00463,0.11549,0.09161,-0.01095,-0.08825,0.03625,-0.00526,-0.02663,22.47116,0.03287,0.00885,0.03417,860.98877,0.00828,0.00218,-0.07181
="2026/04/02 17:03:14.620",-0.06681,0.00246,0.01056,-0.06109,-0.01578,0.07294,-0.02513,0.00678,-0.19216,-0.03563,0.01738,-0.0227,22.02971,0.05147,0.01568,0.01926,862.15704,-0.02814,-0.00165,0.05316
="2026/04/02 17:03:14.640",0.05311,0.00699,-0.08517,-0.06282,-0.00932,0.04803,0.01232,-0.02464,-0.11835,-0.02162,-0.01953,0.0164,20.87017,-0.02044,-0.01376,-0.00564,863.23041,0.0035,-0.00363,-0.04529
="2026/04/02 17:03:14.660",-0.07151,0.00312,-0.02322,-0.09064,0.01096,0.07593,0.12744,0.00822,-0.10316,0.02001,0.00031,0.01999,19.89474,0.02901,0.02158,0.06572,864.01111,-0.00995,0.00203,-0.01987
="2026/04/02 17:03:14.680",-0.04042,-0.00281,0.02433,-0.03291,-0.00792,0.0356,-0.002,0.00021,-0.02981,-0.00276,-0.00342,-0.02014,19.58546,-0.01746,-0.0271,-0.0397,863.83734,-0.03689,-0.0098,-0.0273
="2026/04/02 17:03:14.700",0.07759,-0.00901,-0.02013,-0.00422,-0.01476,-0.05346,0.18194,-0.00995,0.04557,-0.02538,0.01108,-0.00339,18.54699,-0.05402,-0.00824,0.04986,863.29279,0.00628,-0.02817,-0.01162
="2026/04/02 17:03:14.720",-0.0319,-0.00418,-0.01243,-0.00874,0.00528,-0.09286,-0.01782,0.00943,0.02605,-0.02135,-0.02507,-0.01552,17.0591,-0.02758,-0.0178,0.02204,862.07904,-0.02011,-0.0182,0.01531
="2026/04/02 17:03:14.740",0.09464,0.00176,-0.05338,0.03802,-0.00943,-0.01889,-0.03423,-0.02365,0.15948,-0.03721,0.01789,0.0244,16.52422,-0.05289,-0.02262,-0.02045,860.5484,0.02909,0.01836,0.01947
="2026/04/02 17:03:14.760",-0.00137,-0.00437,0.00338,0.0466,0.011,-0.09107,0.04158,-0.01413,0.11088,0.01327,-0.00118,0.00369,16.50641,-0.00771,-0.00146,0.00989,858.61151,0.03068,-0.02721,-0.04584
="2026/04/02 17:03:14.780",0.03301,0.00505,-0.0505,0.06203,0.00519,-0.02877,-0.11252,0.00436,0.1039,0.01465,0.01603,-0.01464,17.31507,-0.01257,0.0127,-0.06231,857.34644,-0.0038,-0.03076,-0.02079
="2026/04/02 17:03:14.800",0.07899,-0.0139,-0.03281,0.06025,0.01718,-0.09821,0.03666,-0.01759,0.06776,0.05358,0.00807,0.00837,18.74357,-0.01081,-0.00173,-0.05167,856.86761,-0.01285,-0.00663,-0.0306
="2026/04/02 17:03:14.820",-0.02255,0.01132,-0.04167,0.04984,0.02919,-0.02397,-0.08285,-0.01102,0.01595,-0.06706,-0.00227,0.01887,20.06446,0.04791,0.0123,-0.0707,856.87823,0.02269,0.0472,-0.12552
="2026/04/02 17:03:14.840",0.04886,0.01355,0.07078,-0.02624,-0.01822,0.00787,-0.08135,0.02063,-0.05401,0.00727,-0.01897,-0.00996,21.30843,0.00277,0.00184,-0.00433,858.28192,-0.01031,0.03468,-0.10401
="2026/04/02 17:03:14.860",-0.00821,-0.02722,-0.04303,-0.02993,-0.03144,0.09111,0.05792,0.00445,-0.10325,-0.00523,-0.00464,-0.0059,21.85511,0.10859,-0.00673,-0.06263,859.89099,0.05701,0.00608,-0.10725
="2026/04/02 17:03:14.880",-0.05505,-0.00393,0.02061,0.00111,0.03985,0.01214,-0.09389,0.01478,-0.11931,0.02101,-0.00336,0.00164,21.91317,0.02491,-0.00937,-0.05705,860.75897,-0.00487,-0.01377,-0.03465
="2026/04/02 17:03:14.900",0.01114,-0.01363,-0.03363,-0.09059,0.00142,0.12325,0.06684,0.03301,-0.14531,0.01363,0.00978,-0.02344,21.59597,0.00472,0.01019,-0.02238,861.68896,-0.00367,0.00059,-0.0083
="2026/04/02 17:03:14.920",-0.12394,0.01014,-0.00234,-0.03651,0.0138,0.0733,0.00827,-0.00493,-0.12088,-0.00191,-0.00231,0.0114,21.08777,0.03892,0.01345,0.06447,862.66718,0.0149,-0.00239,-0.00726
="2026/04/02 17:03:14.940",0.00166,0.02925,0.01122,-0.05309,-0.00576,0.02424,0.04454,0.00119,-0.11584,0.05014,0.01608,-0.01251,20.63492,-0.05278,0.01143,0.01196,863.5274,-0.03128,0.00175,-0.00011
="2026/04/02 17:03:14.960",0.01059,-0.00144,-0.04047,-0.01861,-0.02732,0.04101,0.19566,-0.00379,-0.08214,0.01669,-0.009,0.00477,19.18184,0.01599,0.00067,0.08437,862.95618,0.00674,-0.00879,0.0004
="2026/04/02 17:03:14.980",-0.00949,0.00146,0.05922,-0.07065,0.00569,-0.20196,-0.08838,0.00715,-0.00767,-0.01567,-0.00013,-0.01315,18.409,-0.02852,0.00783,0.03882,862.73938,-0.01833,-0.00263,-0.02738
="2026/04/02 17:03:15.000",0.02643,-0.03673,-0.06632,-0.0191,-0.07815,0.03492,0.1053,-0.01448,-0.02432,0.00198,0.01206,0.00356,17.72898,-0.05166,-0.01738,0.05344,862.89801,0.02779,-0.00065,0.04738
="2026/04/02 17:03:15.020",-0.05313,-0.02598,0.00638,-0.01247,-0.01541,-0.11916,-0.08188,0.02356,0.08284,-0.01329,-0.01278,-0.00763,16.41723,-0.03469,0.00167,0.07191,861.65729,-0.01618,-0.00549,-0.02159
="2026/04/02 17:03:15.040",0.08083,-0.06047,-0.05207,-0.01134,-0.03316,-0.02795,-0.06106,-0.02015,0.08888,-0.05256,0.01489,0.0364,16.0806,-0.08729,0.00716,0.00384,860.07196,-0.05362,0.01289,0.02834
="2026/04/02 17:03:15.060",-0.03043,-0.03912,0.02385,0.04749,-0.00743,-0.12617,0.074,-0.00437,0.1622,0.04152,-0.02639,0.00654,16.29968,0.04189,0.03815,0.00945,858.33807,0.01792,-0.02335,0.03338
="2026/04/02 17:03:15.080",0.08577,0.00264,-0.01988,0.04516,0.00352,-0.1118,-0.13876,-0.03757,0.01556,-0.02239,-0.00107,-0.01313,17.62764,-0.03181,-0.01693,-0.02453,857.33026,-0.04546,0.00081,0.02334
="2026/04/02 17:03:15.100",0.03705,0.01735,0.04709,-0.01542,0.00483,-0.04277,0.07212,0.0519,0.00262,-0.0122,-0.01301,0.00966,19.23896,-0.02784,-0.00044,-0.00518,857.73694,0.02779,0.00401,0.01949
="2026/04/02 17:03:15.120",-0.04641,0.01793,-0.01112,0.06831,0.02948,-0.0607,-0.06234,-0.00644,0.04336,-0.04861,-0.01767,-0.00743,19.66327,0.02862,0.0142,0.01997,858.25488,0.06484,0.00473,-0.03179
="2026/04/02 17:03:15.140",0.08989,-0.00012,-0.03174,0.01073,0.00929,0.01404,-0.08087,0.02556,-0.06108,0.00296,0.0063,0.02079,20.52869,0.00475,-0.00067,-0.00412,858.4834,-0.06069,0.02527,-0.04735
="2026/04/02 17:03:15.160",-0.074,-0.01587,-0.00969,0.00915,0.01779,0.01745,-0.00264,0.00819,-0.09288,-0.05215,-0.01275,0.00568,21.73131,0.10109,0.01055,-0.05415,859.12366,0.0811,0.00285,-0.08599
="2026/04/02 17:03:15.180",0.00575,-0.01859,0.06866,-0.07343,0.00839,0.06855,-0.07773,-0.00153,-0.13859,-0.01534,-0.00055,0.00384,22.21832,0.03399,-0.01041,-0.00653,860.133,-0.04287,0.00716,-0.01395
="2026/04/02 17:03:15.200",-0.01536,0.00652,-0.06856,-0.04487,0.01358,0.06951,0.09171,-0.00602,-0.15615,0.01239,0.00153,-0.00098,21.63691,0.06358,-0.02192,-0.01142,862.36218,0.0229,0.00155,0.05698
="2026/04/02 17:03:15.220",-0.06506,-0.00751,-0.03917,-0.05086,0.04762,0.08717,0.00372,-0.00762,-0.03595,0.05586,0.01579,0.02466,20.93747,0.02969,0.00373,0.03962,863.78925,-0.02489,-0.01195,-0.09151
="2026/04/02 17:03:15.240",-0.01649,0.00382,0.0512,-0.02544,0.01008,0.0614,-0.01145,-0.00413,-0.11125,0.01868,0.01794,0.0251,20.415,-0.04367,-0.0033,0.05108,863.69202,-0.0283,0.00077,-0.06898
="2026/04/02 17:03:15.260",-0.03311,0.02478,-0.11851,0.04006,-0.02432,0.05565,0.08977,-0.03164,-0.08423,0.00613,-0.01777,-0.02233,19.06179,-0.01199,0.01671,0.0922,863.42041,-0.01309,0.00462,0.03394
="2026/04/02 17:03:15.280",0.0363,-0.0125,0.08394,-0.05297,-0.02677,0.03206,-0.02072,-0.00772,0.0335,0.01549,-0.00383,-0.01262,17.89749,-0.10049,-0.02397,0.08228,863.6131,-0.03801,0.02917,0.05198
="2026/04/02 17:03:15.300",-0.02346,-0.01594,-0.06357,-0.04187,-0.00949,-0.06827,0.1141,0.00433,-0.01387,0.0518,0.00405,-0.01181,16.91474,-0.12579,-0.02798,0.0681,862.90009,-0.01159,-0.00229,-0.01838
="2026/04/02 17:03:15.320",0.00386,-0.02324,-0.05543,0.00186,-0.00808,-0.07292,-0.00975,-0.00169,0.10126,-0.00346,-0.01341,0.00742,15.94026,-0.0559,0.0323,0.03868,861.37305,-0.01715,-0.01338,-0.05584
="2026/04/02 17:03:15.340",0.04876,-0.00238,0.03047,0.00892,0.00752,-0.06817,0.01893,-0.09366,-0.10082,0.00365,0.00512,-0.01973,15.75396,-0.08237,-0.00228,0.0097,860.0354,-0.02663,0.00249,-0.00956
="2026/04/02 17:03:15.360",0.0206,0.01465,-0.09499,0.03692,0.00426,-0.13257,0.17519,0.02209,0.0519,-0.02178,0.02208,-0.00962,16.74049,0.00048,-0.00754,-0.05154,858.29523,0.06163,-0.00424,-0.00157
="2026/04/02 17:03:15.380",0.07065,0.00122,0.03818,0.00184,0.01848,-0.09356,0.00805,0.02675,0.19625,-0.04714,-0.02201,-0.00153,18.48947,-0.0447,0.01869,0.02177,857.461,-0.05354,-0.02667,-0.06944
="2026/04/02 17:03:15.400",-0.00274,-0.00566,-0.02323,0.0457,0.00259,-0.07122,0.08097,0.05375,-0.04901,0.00328,-0.00333,0.00286,19.65226,0.01777,-0.02177,-0.06759,857.46783,-0.00331,-0.00322,0.07598
="2026/04/02 17:03:15.420",0.01881,-0.01323,-0.03678,0.05139,0.00824,-0.01847,-0.08211,0.00254,0.07524,-0.06903,-0.00555,-0.00539,20.83918,0.03946,0.00944,-0.00967,858.17914,0.00718,0.00261,-0.02412
="2026/04/02 17:03:15.440",-0.01626,-0.00097,0.09241,-0.01007,0.00668,-0.00525,-0.04336,0.03576,-0.06716,0.01784,-0.01689,-0.04199,21.36071,-0.00114,0.01407,0.07453,859.64471,-0.06623,-0.01832,-0.00433
="2026/04/02 17:03:15.460",-0.05241,-0.00503,-0.07575,-0.02873,-0.01006,0.02324,-0.05662,0.01677,-0.09986,-0.00039,0.02118,-0.013,21.55224,0.07222,0.00247,-0.08979,860.74255,0.03908,-0.00617,0.03651
="2026/04/02 17:03:15.480",0.01342,0.00535,0.04217,-0.02208,-0.01114,0.1385,-0.03195,-0.03943,-0.07585,0.00221,0.01378,-0.00535,22.08355,-0.00862,0.01071,0.02984,861.72583,-0.06297,0.00152,0.03067
="2026/04/02 17:03:15.500",-0.05773,-0.00654,0.09075,-0.01578,0.01498,0.05829,0.04367,-0.00312,-0.16752,0.00441,-0.00493,0.01619,21.85106,0.03085,-0.00869,0.00877,862.79547,-0.06151,-0.03054,0.03632
="2026/04/02 17:03:15.520",0.00799,0.01928,-0.10017,-0.04061,-0.00862,0.01821,0.04749,-0.05426,0.02101,-0.0259,0.026,-0.01059,20.89702,0.00317,0.00776,0.00491,863.62762,-0.03806,0.00977,0.00831
="2026/04/02 17:03:15.540",0.10978,0.05964,-0.22423,0.04763,-0.141,-0.04196,0.00518,-0.01791,-0.0699,0.0246,0.00561,0.00922,19.65993,-0.04465,-0.00048,0.05901,864.26495,-0.10459,0.00716,0.01544
="2026/04/02 17:03:15.560",-0.22333,-0.02704,0.14374,-0.12503,-0.20095,0.20858,0.03163,0.00497,0.01446,0.00424,0.02406,0.02045,17.87696,-0.02651,-0.01494,0.00248,863.74493,0.0324,-0.01932,-0.00537
="2026/04/02 17:03:15.580",-0.00923,-0.0639,0.04653,0.14305,-0.0498,-0.00027,0.03099,-0.00427,0.04798,0.00147,-0.01408,0.00415,17.36355,-0.06042,0.01658,0.05404,862.54541,-0.10875,-0.02952,-0.06262
="2026/04/02 17:03:15.600",0.06944,-0.12376,-0.0541,0.10141,0.02457,-0.05343,0.02337,0.01528,-0.06872,-0.02688,0.00315,0.00677,17.11156,-0.04714,0.00478,0.00723,861.77954,0.00919,-0.02407,0.01555
="2026/04/02 17:03:15.620",-0.11769,0.00351,0.10946,0.07902,0.08797,-0.10249,0.00645,-0.03345,0.13066,0.04448,-0.01127,0.00628,16.84862,-0.03751,-0.01821,0.00836,860.72345,-0.05777,-0.05201,-0.05072
="2026/04/02 17:03:15.640",0.20012,0.09772,-0.1117,0.01161,0.01777,-0.10897,0.03712,0.01018,0.08368,0.0466,-0.00715,0.00892,17.20086,-0.03566,0.00137,-0.0123,859.55743,-0.00799,-0.03275,0.01329
="2026/04/02 17:03:15.660",-0.09913,0.09396,-0.05004,-0.00927,0.07598,-0.16076,-0.0474,-0.03743,0.12197,0.039,0.00814,0.02045,17.53388,0.04549,0.01548,-0.06303,858.40265,-0.01769,-0.00787,-0.05488
="2026/04/02 17:03:15.680",0.07813,0.04639,0.04894,0.02241,0.04726,-0.16081,0.00061,-0.03237,0.11111,0.00045,0.01645,0.01423,18.20551,-0.0485,0.00105,0.02775,857.63263,-0.08282,0.02659,0.00776
="2026/04/02 17:03:15.700",0.12161,-0.00858,-0.15655,0.06167,-0.01476,-0.07057,-0.01236,0.01624,0.00004,-0.02813,0.01117,-0.01276,19.81745,0.05157,0.00963,0.01158,857.50439,-0.04705,-0.00914,0.00133
="2026/04/02 17:03:15.720",-0.08432,-0.02289,0.12218,0.01011,0.05561,-0.04607,-0.08628,0.00622,0.11786,0.02273,-0.02462,-0.01531,21.45891,0.0239,0.01956,0.01196,858.33221,0.01648,0.00881,-0.04601
="2026/04/02 17:03:15.740",0.14719,0.02909,-0.08903,-0.0293,-0.0108,-0.0201,-0.05479,0.02699,-0.14652,0.0337,0.0131,-0.0163,22.11897,0.03045,0.01421,-0.00687,859.47577,-0.01658,0.00794,-0.03408
="2026/04/02 17:03:15.760",-0.08167,0.0128,0.01712,0.00146,-0.03555,0.04762,-0.05293,0.02695,-0.02217,0.01489,-0.02627,-0.00392,21.68599,0.05123,-0.01551,0.01879,860.56067,0.01303,0.00219,-0.00999
="2026/04/02 17:03:15.780",-0.0556,0.02069,0.11749,-0.03607,-0.01196,0.05029,-0.0627,0.00669,-0.11856,-0.01937,-0.01076,0.00051,21.47865,0.0062,0.00676,0.01242,861.85016,0.04676,0.01212,-0.1386
="2026/04/02 17:03:15.800",-0.0088,-0.00972,-0.08856,-0.04076,-0.07937,0.13919,-0.01187,0.00789,-0.16016,-0.03288,-0.0017,-0.01627,21.48013,0.04288,0.0144,0.07296,863.10803,0.00819,-0.00071,-0.05718
="2026/04/02 17:03:15.820",-0.17083,-0.03054,0.13654,-0.08382,-0.02598,0.14844,-0.01142,-0.04468,-0.11773,0.02036,0.01915,-0.00861,20.49569,-0.02301,-0.02157,0.00364,863.65106,0.03217,-0.02487,-0.01876
="2026/04/02 17:03:15.840",0.01748,-0.03893,0.05865,-0.08101,-0.04095,0.20915,0.11871,-0.01133,-0.08932,0.01333,-0.02232,0.00485,19.48242,-0.07151,-0.00456,0.05415,863.84454,0.01034,0.00241,0.0102
="2026/04/02 17:03:15.860",-0.13185,-0.02789,-0.00963,-0.06319,-0.01756,0.11909,0.00477,0.04215,-0.06932,0.01862,0.00658,-0.01223,18.53331,-0.02915,-0.0134,0.00927,863.42059,0.02262,0.00285,0.00189
="2026/04/02 17:03:15.880",0.00869,0.0003,0.15765,-0.0509,0.0207,0.04047,0.13309,-0.04392,0.16576,-0.04029,0.00992,-0.00364,17.93042,-0.09539,-0.011,0.07656,862.90613,0.03702,0.02234,-0.02264
="2026/04/02 17:03:15.900",0.2099,-0.04884,-0.27307,0.02144,-0.04928,0.18478,0.00076,-0.02192,0.07355,0.06852,-0.00271,0.03034,17.32453,-0.01508,0.00793,0.06229,861.87262,0.01325,-0.00971,0.01864
="2026/04/02 17:03:15.920",-0.20112,0.0008,0.25035,-0.02911,0.22314,-0.20442,-0.06799,-0.05522,0.12181,0.01581,0.00739,-0.02384,17.11283,-0.04538,0.00107,-0.02189,860.42523,0.03093,0.00713,-0.04391
="2026/04/02 17:03:15.940",0.3138,-0.00552,-0.1,0.07737,0.05867,-0.06842,0.029,-0.02956,0.10626,-0.02611,-0.01284,0.00272,17.25928,-0.07117,0.00233,0.11785,859.42316,0.03307,-0.02033,0.00573
="2026/04/02 17:03:15.960",-0.00475,0.06488,-0.20465,0.03621,0.01017,-0.18341,-0.14957,0.00875,0.07721,0.01297,-0.00925,-0.00503,18.06646,0.03151,0.00558,-0.04339,858.4118,-0.01283,-0.01193,0.05221
="2026/04/02 17:03:15.980",-0.05973,0.06292,0.26174,-0.03872,0.0662,-0.30939,-0.00148,-0.00099,0.09833,-0.02798,-0.00789,-0.0134,19.06186,-0.01593,0.00481,0.10365,857.79529,-0.0334,0.01345,-0.023
="2026/04/02 17:03:16.000",0.28608,-0.02437,-0.28597,0.02272,-0.18788,-0.12674,-0.05376,0.04021,-0.2917,-0.01351,-0.0062,0.00446,19.52635,0.04947,-0.06168,-0.1088,857.77338,-0.01192,0.00359,0.05228
