time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 15:34:53.840",0.002,-0.00056,0.00956,0.01172,-0.00521,0.00195,-0.00194,0.00066,-0.00053,0.00074,-0.0021,-0.00343,-0.00386,-0.01151,0.01198,21.85921,863.51331,0.00312,-0.00416,-0.00203
="2026/04/02 15:34:53.860",-0.00019,-0.00432,-0.00205,-0.00201,0.00574,0.00736,0.00768,-0.00392,-0.00508,0.00573,-0.00172,-0.00611,0.006,-0.00205,0.00962,21.60973,864.26587,0.00025,-0.00337,0.00916
="2026/04/02 15:34:53.880",0.00013,0.00045,-0.00565,-0.00294,-0.00901,-0.00039,-0.01598,-0.01054,0.00919,0.00408,-0.00475,0.01934,-0.00002,0.00555,0.02458,21.75097,863.82153,0.00441,-0.00984,0.00586
="2026/04/02 15:34:53.900",-0.00718,0.00203,0.0031,0.01012,0.01076,0.00902,-0.01898,0.00042,0.01441,0.00395,-0.00258,-0.01387,-0.00027,0.00128,-0.00133,22.11645,863.11621,-0.00359,0.0014,0.01728
="2026/04/02 15:34:53.920",0.00007,0.00745,-0.00927,0.00031,0.0016,0.01705,0.00075,-0.00497,0.00759,-0.0021,0.00231,-0.00379,0.01663,-0.00011,-0.00144,22.28624,863.08038,0.00064,0.01397,0.01036
="2026/04/02 15:34:53.940",-0.00219,0.00531,-0.00747,0.02131,0.00485,-0.00451,-0.01585,-0.00671,0.00348,0.00331,-0.00385,-0.00367,0.00669,0.01346,0.00686,22.50064,863.32617,-0.01701,0.00443,0.01405
="2026/04/02 15:34:53.960",-0.00382,0.0081,-0.00448,0.00345,-0.00121,0.00173,-0.01514,-0.00628,-0.00154,-0.0081,0.00183,0.007,-0.00709,-0.0008,0.00431,22.22355,863.17908,-0.00706,-0.00477,0.00839
="2026/04/02 15:34:53.980",-0.00167,0.00112,0.00664,0.01657,0.00035,0.01091,-0.01698,0.00352,-0.0021,0.01132,-0.00384,0.00208,-0.00128,0.00117,-0.01534,22.00364,862.91589,0.0334,-0.00876,0.00274
="2026/04/02 15:34:54.000",-0.00833,-0.00958,-0.00207,0.01973,0.0008,-0.00076,0.02647,0.01011,0.00316,-0.00274,0.00063,-0.00481,0.00543,-0.01783,0.00413,21.81809,863.61652,-0.01233,0.0011,-0.0002
="2026/04/02 15:34:54.020",-0.00083,-0.00051,0.00174,-0.00624,-0.0137,-0.01389,0.01448,0.00366,-0.00446,-0.00709,0.00171,0.00626,-0.00279,0.00388,-0.00732,21.9123,864.42053,-0.01692,0.00125,-0.00409
="2026/04/02 15:34:54.040",-0.00572,0.00247,-0.00239,0.00984,-0.00679,-0.00517,0.00508,-0.00348,-0.00731,-0.00379,0.00164,-0.00509,-0.00281,0.00538,0.01961,22.42164,864.18286,0.00134,-0.01287,-0.01087
="2026/04/02 15:34:54.060",0.01261,-0.00528,0.00925,-0.01939,-0.01765,0.00753,-0.00186,-0.0048,-0.00058,-0.00828,-0.0027,0.00828,0.00337,-0.01535,-0.00291,21.83418,862.99316,-0.03195,-0.01212,0.02181
="2026/04/02 15:34:54.080",-0.00692,-0.00056,-0.02107,-0.025,0.01414,-0.00393,-0.00889,0.00036,-0.00337,-0.00557,-0.00411,0.00475,-0.00046,0.00028,-0.02173,21.26027,863.25635,0.00974,-0.00396,0.00225
="2026/04/02 15:34:54.100",-0.00708,-0.00103,-0.00199,-0.00781,0.01499,-0.00937,0.00771,-0.0032,-0.00456,-0.00119,0.00544,-0.00739,-0.00502,-0.00076,-0.01024,21.67512,863.84351,-0.00408,-0.00635,0.00646
="2026/04/02 15:34:54.120",0.01024,-0.0044,0.01447,-0.01697,-0.00875,0.00829,-0.02719,-0.00736,-0.0015,0.00939,-0.00585,0.00622,-0.00841,-0.00377,0.00694,21.8837,864.08582,0.01522,0.00418,-0.02076
="2026/04/02 15:34:54.140",-0.00764,-0.00396,0.0121,0.00084,-0.00815,-0.00638,0.00672,-0.00644,0.00037,0.01385,0.00029,0.00533,-0.00598,0.00161,-0.01204,21.9584,863.96027,-0.00702,-0.00657,-0.00269
="2026/04/02 15:34:54.160",-0.005,0.00075,0.00047,-0.00008,-0.00424,0.00147,0.03044,0.00269,-0.00707,0.01676,0.00248,0.01282,-0.0033,-0.00461,0.0335,22.36856,863.29132,0.01306,-0.01251,-0.0317
="2026/04/02 15:34:54.180",0.00507,0.00577,0.00581,0.019,-0.00096,0.00542,0.01601,0.00929,0.00413,0.00791,0.00634,0.00683,-0.01489,-0.00287,-0.02465,22.03323,863.10669,-0.00069,-0.00466,0.00137
="2026/04/02 15:34:54.200",0.00392,-0.00153,0.01408,0.0085,-0.00018,0.00435,-0.00081,-0.00078,-0.00312,-0.01437,0.00055,-0.00499,-0.0072,-0.00053,0.02057,21.91232,863.32904,0.00503,0.00176,0.01239
="2026/04/02 15:34:54.220",-0.00436,-0.0022,-0.02188,0.00952,0.0021,0.01019,0.00339,0.00874,0.01408,-0.00488,-0.00194,-0.00021,-0.00009,0.00473,-0.00378,21.99176,863.19794,-0.00513,0.00114,-0.00917
="2026/04/02 15:34:54.240",-0.00142,-0.00312,0.0044,0.00644,0.0021,0.01408,0.01064,0.00468,-0.00236,-0.00665,0.00487,-0.00218,0.01165,-0.00857,-0.00306,21.96696,862.9071,-0.00038,0.00204,0.00428
="2026/04/02 15:34:54.260",0.00112,-0.00268,-0.00676,-0.00148,0.00672,0.0004,-0.01464,-0.01382,0.00367,-0.00001,0.00286,-0.00364,-0.00605,0.0037,-0.01394,21.71366,863.42041,-0.01193,0.00849,0.00977
="2026/04/02 15:34:54.280",-0.01166,0.00454,0.00813,0.00652,-0.00576,0.00636,0.00289,0.00553,-0.00357,-0.00281,-0.00124,-0.00066,0.00678,0.00191,0.00347,21.45954,863.94232,-0.00154,0.00133,0.01624
="2026/04/02 15:34:54.300",0.00533,-0.00288,-0.0046,-0.00801,-0.00164,-0.00221,-0.00947,0.00766,0.00454,0.00511,-0.00563,0.01001,0.00662,0.0008,-0.00254,21.64988,863.81665,-0.00526,-0.00975,0.02097
="2026/04/02 15:34:54.320",0.06396,-0.00694,0.05103,0.00017,-0.00181,0.00855,0.01575,0.00468,-0.01801,-0.03971,-0.03427,0.08504,-0.00473,-0.00645,-0.01778,22.21315,864.17017,-0.01019,-0.00784,0.01111
="2026/04/02 15:34:54.340",0.0168,-0.04216,-0.05919,0.00295,0.00053,0.0037,-0.00561,-0.00494,-0.0112,0.01187,0.00643,0.04719,0.00706,0.00022,0.00703,22.42013,864.20361,-0.00968,-0.00103,0.0205
="2026/04/02 15:34:54.360",-0.06263,-0.09246,-0.22431,-0.00117,-0.00408,0.01405,-0.00653,-0.00407,0.00192,0.20206,0,0.19392,-0.01064,0.00537,-0.00325,22.7066,863.21954,-0.00224,0.00051,0.00755
="2026/04/02 15:34:54.380",-0.00045,-0.12222,-0.06947,-0.00774,-0.0049,-0.00789,0.00156,0.00264,0.00047,0.04513,0.04561,0.09604,-0.02267,0.00034,0.01535,22.45445,862.3913,0.00144,0.00005,0.00871
="2026/04/02 15:34:54.400",0.09807,-0.10201,-0.11052,-0.00676,-0.00142,-0.00642,0.01969,0.01444,0.00668,-0.06158,0.06705,-0.04959,0.02592,0.01384,-0.01611,22.19833,862.95959,-0.00465,0.00481,0.00678
="2026/04/02 15:34:54.420",-0.09386,-0.03843,-0.17506,-0.01446,0.00117,0.01715,0.00641,0.00648,0.00157,0.00686,-0.00601,-0.04179,0.00313,-0.02398,-0.01709,22.46401,863.59247,0.00126,-0.00353,0.01923
="2026/04/02 15:34:54.440",-0.13803,0.01842,0.01888,0.00398,0.00648,0.02687,0.01243,-0.00012,0.00465,-0.15113,0.03983,-0.12031,0.01194,-0.00532,-0.00355,22.1246,863.37268,-0.00803,-0.00006,0.01643
="2026/04/02 15:34:54.460",0.2015,0.06245,0.00314,0.00859,-0.00018,-0.01388,0.00147,0.00205,0.00708,-0.2887,0.05226,-0.14738,-0.01343,0.00458,0.0043,21.96291,863.69037,0.00348,0.00469,0.0029
="2026/04/02 15:34:54.480",0.04236,0.11273,0.1471,0.00751,-0.00601,-0.00146,0.01926,0.00915,0.00791,-0.15941,-0.01682,0.05163,-0.01223,-0.00046,0.00788,21.83635,863.98975,0.00567,-0.00486,0.00411
="2026/04/02 15:34:54.500",0.01434,0.10936,0.01211,-0.01237,-0.00828,-0.00108,0.00476,0.00645,0.00933,0.01001,-0.03532,0.05998,-0.00562,0.01025,0.01451,22.02286,863.4306,-0.00183,-0.00277,0.00035
="2026/04/02 15:34:54.520",0.21047,0.02571,0.11951,-0.01791,0.00133,0.01955,0.00018,-0.00305,-0.0025,0.15476,-0.01391,-0.07504,0.00493,-0.00626,0.0162,22.4218,863.41797,0.00037,0.00127,0.00793
="2026/04/02 15:34:54.540",-0.01071,-0.06415,0.06643,-0.00607,-0.00676,0.03016,0.00962,-0.00098,-0.00348,0.24893,-0.04416,0.01071,0.01315,0.00395,0.009,22.24268,863.98633,0.0052,-0.00578,-0.0161
="2026/04/02 15:34:54.560",-0.10472,-0.09169,0.00637,0.00241,0.0011,0.01095,0.00093,0.00146,0.00636,0.12999,0.01431,0.10362,0.00533,-0.00354,-0.00614,22.02052,863.70551,0.00377,-0.00649,-0.00465
="2026/04/02 15:34:54.580",0.01257,-0.04183,0.03313,0.022,-0.00185,-0.01992,0.01337,0.00617,-0.01322,0.0379,0.01701,0.1806,-0.00707,0.00094,-0.01103,21.49225,863.57159,-0.00394,-0.00288,-0.02679
="2026/04/02 15:34:54.600",-0.1396,-0.00437,-0.02101,0.00483,0.00075,-0.00097,-0.01982,-0.00622,-0.01431,0.07662,-0.04491,0.24435,-0.0152,0.00465,0.02789,21.12366,863.59369,0.0114,0.00058,0.01274
="2026/04/02 15:34:54.620",-0.32091,0.00436,0.05009,0.01842,0.0025,0.00064,-0.0069,0.00155,-0.01037,-0.1226,-0.0227,0.38305,-0.00983,-0.00286,0.01504,21.28133,863.66144,-0.01034,-0.00947,0.00726
="2026/04/02 15:34:54.640",-0.04355,-0.0124,-0.05433,-0.01582,-0.00897,0.00532,0.02615,0.00332,-0.01817,-0.45613,-0.03186,0.42663,-0.00475,-0.0071,-0.01527,21.75892,864.03003,-0.00673,0.0043,0.01072
="2026/04/02 15:34:54.660",-0.04517,-0.05962,-0.06321,0.00425,0.00688,-0.01343,-0.01898,-0.00735,-0.00677,-0.39671,-0.056,0.24954,-0.00758,0.00377,0.00157,21.66586,863.92737,-0.00268,0.00032,-0.00645
="2026/04/02 15:34:54.680",-0.03637,-0.03966,-0.01745,-0.01177,0.00375,-0.00107,0.03239,0.01021,0.00412,-0.17268,0.02494,0.15349,-0.00651,0.00093,-0.00187,20.93159,863.48883,-0.00076,-0.00379,0.00947
="2026/04/02 15:34:54.700",0.23739,0.01974,-0.00771,0.0066,-0.00485,0.00885,-0.01325,-0.00587,0.00216,-0.08366,0.00678,-0.05216,0.00849,-0.00632,0.00674,20.91421,863.80212,0.00167,-0.0091,-0.00243
="2026/04/02 15:34:54.720",0.27115,0.0281,0.09828,-0.01562,0.00304,-0.01034,0.00628,0.00251,0.00199,0.28434,-0.00058,-0.24962,-0.00827,0.00373,-0.01687,21.40131,863.92657,-0.00953,0.00605,-0.00845
="2026/04/02 15:34:54.740",0.2637,0.00067,-0.03642,-0.00058,0.00259,-0.01097,-0.00339,0.00162,0.00121,0.58969,0.04701,-0.39876,0.00245,0.00193,0.01729,21.7525,863.79504,0.00414,0.00217,0.00574
="2026/04/02 15:34:54.760",0.08899,0.00306,0.02594,-0.01246,-0.0076,0.00449,0.00741,0.00573,0.0037,0.54434,-0.00184,-0.34315,-0.00155,-0.00159,-0.00885,21.73094,864.0191,-0.00687,0.00562,-0.00563
="2026/04/02 15:34:54.780",0.0864,0.00197,-0.01502,0.00209,0.00317,0.02092,-0.00436,0.00411,0.00451,0.2166,0.03252,-0.31261,0.00431,-0.00673,-0.00348,21.60493,864.32239,0.00566,-0.00004,-0.00267
="2026/04/02 15:34:54.800",-0.09462,-0.00926,-0.12774,0.00125,-0.00467,0.00895,-0.00492,0.00048,-0.00978,-0.06486,0.01702,-0.10465,0.01015,0.00554,0.00399,22.16323,864.54926,-0.00085,-0.0023,0.00178
="2026/04/02 15:34:54.820",-0.31935,-0.03028,-0.02043,0.00271,-0.00431,-0.00571,-0.01311,0.00395,-0.00946,-0.29574,-0.0098,0.27823,-0.00143,0.00028,0.00165,22.67535,864.81482,-0.00608,0.00632,-0.00244
="2026/04/02 15:34:54.840",-0.09169,-0.04567,0.12647,-0.00834,-0.0076,-0.00407,-0.00615,-0.00653,-0.01116,-0.39301,-0.05455,0.63458,-0.00643,0.00111,-0.01041,22.64489,864.54022,-0.00928,-0.01359,0.01058
="2026/04/02 15:34:54.860",0.00794,-0.0163,0.04458,-0.00306,0.00709,-0.00395,-0.00775,0.00266,-0.01071,-0.14471,-0.0454,0.53451,0.00035,0.00574,0.01691,22.15091,864.08099,-0.0449,-0.02743,0.16689
="2026/04/02 15:34:54.880",0.0074,-0.02232,0.0304,-0.00331,0.00095,0.00376,-0.01742,0.00183,-0.00945,0.07393,-0.0245,0.38731,-0.00389,0.00094,0.00317,21.81961,863.57935,-0.01975,-0.03344,0.04376
="2026/04/02 15:34:54.900",-0.13451,-0.0298,0.09115,0.01544,-0.00461,0.0025,-0.00406,0.00152,-0.001,0.02925,-0.05323,0.46503,0.0047,-0.00188,-0.0003,21.55388,863.04932,0.01912,-0.00407,0.09697
="2026/04/02 15:34:54.920",-0.00298,-0.0027,-0.06748,-0.00121,0.0059,-0.02571,-0.013,-0.00254,0.02073,-0.05466,-0.03912,0.35894,-0.00875,-0.00345,-0.00338,21.37766,862.96442,0.03074,-0.01611,0.01396
="2026/04/02 15:34:54.940",0.23114,0.02723,-0.14391,-0.00073,-0.00352,0.011,-0.01144,-0.00191,0.01755,-0.08828,-0.02433,-0.09603,-0.00494,-0.00379,-0.00934,21.58841,863.19586,0.07158,0.0166,-0.03922
="2026/04/02 15:34:54.960",0.11514,0.0327,-0.30558,-0.00017,0.00466,-0.00773,-0.00416,-0.00503,0.0085,-0.13851,0.04577,-0.53783,-0.0083,0.00448,0.00465,22.11155,863.7334,0.05119,-0.00162,0.01337
="2026/04/02 15:34:54.980",0.10806,0.05497,-0.28269,-0.01052,-0.00246,0.00247,-0.01739,0.00555,0.00178,-0.2847,0.04633,-0.67281,0.00202,-0.00306,-0.00534,22.04218,863.99377,0.02887,0.02212,-0.13137
="2026/04/02 15:34:55.000",0.27028,0.04447,-0.17555,-0.00478,0.00273,-0.00052,-0.00855,-0.00284,0.01256,-0.21952,0.07361,-0.6409,0.0002,0.00715,0.01126,21.37657,863.7981,-0.00184,-0.0004,-0.01093
="2026/04/02 15:34:55.020",0.31721,0.00826,-0.17477,-0.00529,-0.00206,-0.00907,-0.0042,0.00941,0.01537,0.2104,0.06506,-0.5939,-0.00415,-0.00361,-0.00576,21.16085,863.36011,0.01593,0.00679,-0.02617
="2026/04/02 15:34:55.040",0.36504,-0.00101,-0.14771,-0.00555,-0.00196,0.01179,-0.00631,-0.00684,0.01037,0.39848,0.03155,-0.65274,0.00255,-0.00086,-0.01599,21.53899,863.24438,0.01358,0.0055,-0.00271
="2026/04/02 15:34:55.060",0.22845,0.005,-0.11754,0.00457,0.007,-0.00538,0.02022,0.00693,-0.00361,0.26097,0.03143,-0.64598,0.00218,0.0064,0.00135,21.87154,863.27936,-0.04292,-0.01341,0.01495
="2026/04/02 15:34:55.080",0.26955,-0.02265,-0.12833,0.00873,-0.00682,0.01495,-0.00424,-0.0087,-0.01465,0.20218,0.09228,-0.48471,0.00984,0.00727,0.01152,22.2381,863.35681,-0.02589,0.00932,0.00139
="2026/04/02 15:34:55.100",0.19471,-0.00508,-0.05115,0.011,0.00142,-0.00245,0.00856,0.00697,0.01887,0.23427,-0.02309,-0.25799,-0.00191,0.00408,-0.01346,22.12804,863.65485,-0.07245,-0.01023,0.02123
="2026/04/02 15:34:55.120",0.23434,0.01071,-0.14461,0.00394,0.00146,0.01287,0.04021,0.0116,0.00103,0.20237,0.0221,-0.39711,-0.0001,-0.0003,-0.01301,21.78851,863.95837,-0.06936,-0.02368,0.05129
="2026/04/02 15:34:55.140",0.14693,-0.00472,-0.09745,0.00593,-0.00511,0.00146,0.01582,0.01448,0.02602,0.00037,-0.02036,-0.19352,0.00406,-0.00009,-0.01384,21.61865,864.09833,-0.08057,0.00101,0.02184
="2026/04/02 15:34:55.160",-0.07976,0.00046,-0.11694,0.01553,-0.00251,0.00713,0.00194,-0.00311,-0.00721,-0.17767,0.05123,0.00607,-0.00626,-0.00646,0.01671,21.63882,864.20563,-0.07332,0.00936,0.02746
="2026/04/02 15:34:55.180",0.05423,-0.00286,-0.12852,0.00301,0.00415,0.00751,-0.01419,-0.01033,-0.00529,-0.04517,-0.07227,0.16832,0.0002,0.01541,-0.00739,22.18509,864.27234,-0.00521,0.0137,0.01193
="2026/04/02 15:34:55.200",0.23128,0.01075,-0.14569,0.01044,0.0048,-0.00411,-0.00917,-0.00991,-0.00824,-0.04887,-0.05044,-0.18593,0.0014,0.00427,0.00294,21.86243,863.56702,0.01398,0.00579,0.01329
="2026/04/02 15:34:55.220",0.06777,0.02431,-0.19455,0.00104,-0.00222,-0.01122,-0.00628,0.00201,0.01602,-0.13168,0.04471,-0.34176,-0.00423,0.00215,-0.00731,21.79303,863.35858,0.0599,0.00298,-0.00105
="2026/04/02 15:34:55.240",0.05069,0.02634,-0.23888,0.01769,-0.00105,0.00882,-0.01356,-0.00729,-0.01674,-0.31559,0.01289,-0.25285,-0.00317,0.01006,0.01018,22.25953,863.84106,-0.00149,-0.01483,0.02754
="2026/04/02 15:34:55.260",0.15756,0.04916,-0.2649,-0.0026,0.0024,0.00203,0.00195,0.01376,-0.01189,-0.3244,-0.01649,-0.2794,-0.00629,-0.02518,0.02173,22.02872,864.01215,0.1205,-0.02201,0.03306
="2026/04/02 15:34:55.280",0.32756,0.03638,-0.31534,-0.00259,0.00376,0.00843,0.00427,0.00174,-0.01377,-0.23972,0.07828,-0.63751,0.06479,0.03107,0.06083,21.50662,863.32983,0.05577,-0.00825,-0.00091
="2026/04/02 15:34:55.300",0.19258,-0.00893,-0.16233,-0.00127,-0.00564,0.02404,0.01214,0.00209,-0.00509,-0.08451,0.05423,-0.69535,-0.0105,-0.03794,-0.05184,21.59085,863.034,0.00835,-0.01325,0.00372
="2026/04/02 15:34:55.320",0.1199,-0.01211,-0.0806,0.01214,-0.01416,0.04759,0.0179,0.00322,-0.00809,0.1677,-0.00203,-0.42331,-0.11331,0.15942,-0.1594,22.12438,863.96375,0.06133,0.00946,-0.05076
="2026/04/02 15:34:55.340",0.19436,-0.00953,-0.10289,-0.00126,-0.04675,0.0522,0.02623,0.00184,-0.00402,0.12487,-0.02586,-0.17218,-0.1155,0.03417,0.05639,22.02269,864.35876,-0.03409,0.01146,-0.10508
="2026/04/02 15:34:55.360",0.2106,-0.02806,-0.01462,0.1935,-0.02415,0.16176,-0.01562,-0.0116,-0.01681,0.18117,0.01696,-0.15861,0.03349,0.03874,-0.0361,21.0316,863.60852,-0.08969,-0.02275,-0.07011
="2026/04/02 15:34:55.380",-0.00237,-0.03555,0.06056,0.11982,-0.1176,0.19205,0.01228,-0.00675,-0.02185,0.2311,-0.00798,-0.06741,-0.1076,0.00376,-0.11439,21.04416,863.20935,-0.00933,-0.01948,0.08009
="2026/04/02 15:34:55.400",0.07906,-0.07764,0.14512,-0.19919,-0.01292,-0.17505,-0.0075,-0.00362,0.00382,0.17159,-0.03867,0.23843,-0.14716,0.02594,0.04679,21.92723,863.34625,0.02038,-0.01208,0.00704
="2026/04/02 15:34:55.420",0.19387,0.01466,-0.0218,-0.15416,0.0841,-0.12946,-0.01158,0.00194,0.01048,0.36132,-0.08297,0.22872,-0.06331,-0.02061,-0.02101,22.74381,863.58148,-0.00708,-0.00894,0.02176
="2026/04/02 15:34:55.440",0.05172,-0.00063,-0.12992,-0.34111,-0.01586,0.01471,-0.00604,0.00295,-0.00084,0.09236,-0.02492,0.06085,-0.01438,-0.02502,0.068,21.94768,863.61121,-0.02611,0.00573,-0.04381
="2026/04/02 15:34:55.460",0.13429,-0.01034,-0.00724,-0.42294,0.07206,-0.1567,0.00073,0.00691,0.00455,0.0418,-0.03019,0.0471,0.17571,-0.01563,0.08276,21.22689,863.94489,0.05689,0.05278,-0.00148
="2026/04/02 15:34:55.480",0.20813,0.02665,-0.24904,-0.09228,0.07171,0.12315,-0.00561,-0.00853,-0.00696,0.20913,0.02869,-0.19666,0.19655,0.01452,0.02754,21.30665,863.77722,0.08417,0.0402,-0.08028
="2026/04/02 15:34:55.500",0.22013,0.0189,-0.31723,0.02093,0.14369,0.04909,0.02531,-0.00057,-0.00203,-0.02531,0.01287,-0.43541,0.11777,-0.00267,0.05387,21.60464,863.07416,0.06323,0.02529,-0.10497
="2026/04/02 15:34:55.520",0.2959,0.02836,-0.18124,0.3875,-0.02025,-0.10271,-0.00188,-0.00775,0.01574,-0.09723,0.03851,-0.70392,-0.06582,-0.03983,0.07873,21.48016,863.22894,0.09691,0.0051,-0.02855
="2026/04/02 15:34:55.540",0.22945,0.02296,-0.24237,0.37653,-0.08131,-0.0944,-0.01858,0.00624,0.00435,-0.08528,0.07335,-0.65549,0.00958,0.00746,0.11689,21.25465,863.63995,0.13625,0.02217,-0.05596
="2026/04/02 15:34:55.560",0.24101,0.02483,-0.29453,0.29236,-0.03504,-0.10332,0.00343,0.0126,0.01896,-0.05734,0.03463,-0.62487,-0.10503,-0.01854,0.13077,21.52657,863.56049,0.18682,-0.00293,-0.00156
="2026/04/02 15:34:55.580",0.2004,0.0096,-0.2431,0.27812,0.04398,0.14473,-0.00041,0.00353,0.02263,-0.06543,0.05864,-0.70744,-0.32385,0.12543,0.27504,21.39503,863.55713,0.13336,-0.01728,0.00556
="2026/04/02 15:34:55.600",0.07013,-0.00338,-0.07322,0.04674,-0.00308,0.18323,-0.00879,0.00276,0.01008,-0.01507,-0.00093,-0.4391,-0.31845,-0.11331,0.09314,21.42774,864.21759,0.10067,0.00415,-0.04975
="2026/04/02 15:34:55.620",0.07299,-0.02126,-0.05442,0.01921,-0.04108,0.55558,-0.00002,0.00525,0.00347,0.09387,-0.02405,-0.00969,-0.18501,0.00722,0.00978,21.979,864.19507,0.13222,0.00744,0.00299
="2026/04/02 15:34:55.640",0.07237,-0.00728,-0.14197,-0.27578,-0.02283,0.74805,0.00261,0.00008,0.01027,0.02293,-0.03951,0.09272,-0.00387,-0.0956,0.05694,21.76696,863.86279,0.10043,0.00887,-0.02831
="2026/04/02 15:34:55.660",0.05359,-0.00678,-0.05014,-0.39902,-0.05093,0.56359,0.00646,-0.02125,-0.01273,-0.10745,-0.0444,-0.01873,0.16045,0.02352,-0.06414,21.44481,863.52161,0.10888,-0.00313,-0.02473
="2026/04/02 15:34:55.680",0.17331,-0.03375,-0.0566,-0.32515,-0.04944,0.3067,-0.00026,-0.00801,-0.00572,0.02057,-0.02203,0.00446,0.3875,-0.05446,-0.061,21.19418,862.80347,-0.01935,-0.01154,-0.03559
="2026/04/02 15:34:55.700",0.12043,-0.01623,-0.07108,-0.13677,0.01714,0.14813,-0.01302,-0.01416,-0.01333,0.26125,-0.06458,0.02409,0.61946,0.00182,-0.13773,21.53949,861.82587,0.05917,-0.00565,-0.07339
="2026/04/02 15:34:55.720",0.23325,0.0204,-0.18494,0.2969,0.01303,-0.33859,-0.00911,-0.00601,-0.02071,0.09946,-0.00825,-0.23743,0.28476,-0.02396,-0.09278,22.13339,860.72998,0.12075,0.00822,-0.03496
="2026/04/02 15:34:55.740",0.18159,0.01424,-0.17787,0.47271,0.03123,-0.80414,0.00217,-0.00035,-0.00053,-0.0815,0.04163,-0.47402,0.06861,0.02345,-0.08976,22.54884,860.30566,0.0887,0.01536,-0.07179
="2026/04/02 15:34:55.760",0.18489,0.01286,-0.16167,0.66647,-0.01293,-0.5483,0.01105,-0.00234,-0.00157,-0.00035,0.03337,-0.44026,-0.09215,-0.01363,-0.07617,22.65807,859.81036,0.07476,0.01054,-0.10601
="2026/04/02 15:34:55.780",0.26313,0.00453,-0.12636,0.24917,0.03466,-0.57022,-0.00874,-0.00298,-0.00643,0.17585,-0.03075,-0.3015,-0.45468,-0.0782,0.14105,23.06352,860.40576,0.10834,0.01139,-0.08963
="2026/04/02 15:34:55.800",0.23056,-0.00427,-0.17392,-0.14854,0.02555,-0.25559,-0.0048,0.00954,0.00491,0.19503,0.01397,-0.44994,-0.25937,0.05738,0.30438,24.55203,862.33942,0.14762,0.00799,-0.08655
="2026/04/02 15:34:55.820",0.18709,-0.01315,-0.12618,-0.17593,-0.04194,0.45766,0.0099,-0.01032,-0.01559,0.06549,0.03248,-0.47869,-0.0672,-0.02021,0.24273,26.73985,865.36127,0.17213,0.00386,-0.02785
="2026/04/02 15:34:55.840",0.00918,-0.02582,-0.06828,-0.23067,-0.05296,0.79415,-0.00272,-0.01137,-0.01799,0.06955,-0.0377,-0.13333,0.00888,-0.06152,0.15657,28.83103,868.992,0.12869,0.00068,-0.00961
="2026/04/02 15:34:55.860",0.21763,0.00842,-0.1073,-0.07571,-0.08,0.78482,-0.00943,-0.00726,-0.00811,0.07106,-0.02894,-0.0519,-0.09543,-0.03946,0.2518,28.5949,872.60254,0.1043,-0.00861,-0.01814
="2026/04/02 15:34:55.880",0.22009,0.02713,-0.23863,0.25585,-0.04038,0.44399,0.01024,-0.00233,0.00784,0.05985,-0.0109,-0.28874,-0.09948,-0.02106,0.07103,26.31405,874.86676,0.10693,-0.01064,-0.01713
="2026/04/02 15:34:55.900",0.01662,0.00583,-0.09031,0.28191,-0.06212,0.62082,0.02703,0.00451,-0.00382,-0.09171,-0.02118,-0.31949,0.10829,-0.00025,-0.29389,23.23173,874.36383,0.08946,-0.02124,0.01802
="2026/04/02 15:34:55.920",0.12396,-0.00587,-0.118,0.10347,-0.05017,0.48301,0.02634,-0.0051,-0.0017,-0.07249,0.02287,-0.15958,0.03588,0.02525,-0.49455,19.87803,872.30194,0.05724,-0.04216,0.08243
="2026/04/02 15:34:55.940",0.09628,-0.01534,-0.18604,-0.02769,-0.00302,0.02635,0.06718,-0.01245,0.00689,-0.02237,-0.02786,-0.08059,0.00501,0.07481,-0.55832,16.85479,870.20959,0.0355,-0.02867,-0.08813
="2026/04/02 15:34:55.960",0.15058,0.00323,-0.13282,-0.39321,0.00106,-0.35426,-0.01252,0.00336,-0.00895,-0.02254,-0.02688,-0.15561,0.17663,0.0451,-0.42958,15.36611,869.81921,0.08387,-0.01416,-0.02664
="2026/04/02 15:34:55.980",0.11313,0.0085,-0.09929,-0.6124,0.02635,-0.62057,-0.02491,-0.00569,-0.01412,-0.14081,-0.03894,-0.20742,0.3434,0.0059,-0.37131,15.78807,871.92743,0.08085,0.00494,-0.03984
="2026/04/02 15:34:56.000",0.18972,0.0064,-0.21055,-0.6725,0.09259,-0.74688,-0.02414,-0.00484,-0.0051,-0.01782,0.02204,-0.2514,0.46176,0.02608,-0.42666,17.75625,877.55865,0.06021,-0.00208,-0.01515
="2026/04/02 15:34:56.020",0.14938,0.01516,-0.23314,-0.15156,0.05684,-0.79234,-0.02269,-0.0198,0.00707,-0.09346,0.01359,-0.37208,0.30582,0.0427,-0.29617,20.52316,887.03229,0.13012,0.03294,-0.06346
