time,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00003.chdata,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ
="2026/04/02 15:43:15.640",0.0147,-0.01147,0.02613,0.07683,0.00758,-0.06394,24.03612,-0.00395,-0.00166,-0.00483,864.62286,-0.01263,-0.00422,0.01106,0.0646,0.00144,0.02432,-0.00083,0.02913,0.00532
="2026/04/02 15:43:15.660",-0.06281,-0.01038,-0.00884,0.09817,0.01249,-0.07446,24.66312,0.00921,-0.00178,0.00698,866.50903,-0.00694,0.00962,-0.00128,0.05808,-0.00227,0.02091,-0.03089,0.02887,-0.00788
="2026/04/02 15:43:15.680",-0.0618,0.00005,0.00585,0.08987,0.01681,-0.04403,24.58365,0.01797,0.00848,0.01137,868.25659,-0.02044,0.00609,0.01183,0.03529,-0.00262,0.02046,-0.01314,0.01189,-0.04587
="2026/04/02 15:43:15.700",-0.10352,-0.00286,0.03255,0.07787,0.01244,-0.04712,23.00719,-0.00128,-0.01265,-0.00847,868.77222,-0.01356,0.00127,-0.00256,-0.00272,-0.00551,0.01671,-0.00841,0.01568,-0.03733
="2026/04/02 15:43:15.720",-0.05564,-0.02506,-0.00071,0.08531,0.00644,-0.05659,20.91714,-0.01265,-0.00206,-0.00572,868.52521,-0.01241,-0.00698,-0.01363,-0.0227,0.00094,0.06468,-0.01453,0.00777,-0.02435
="2026/04/02 15:43:15.740",-0.10875,0.01076,0.00887,0.02497,0.00102,-0.02427,19.10359,0.01511,0.00774,-0.00199,868.39746,-0.01526,-0.00452,0.02778,-0.04637,0.0076,-0.00271,-0.00865,-0.02403,0.02148
="2026/04/02 15:43:15.760",-0.03176,0.00858,-0.01623,-0.00501,-0.00665,-0.02315,17.42826,-0.00002,-0.00361,0.0052,867.60767,-0.00787,-0.00128,0.01664,-0.04623,0.00093,-0.00184,-0.01441,-0.01025,-0.0036
="2026/04/02 15:43:15.780",0.00873,-0.00251,-0.01629,-0.07113,0.01383,0.02655,16.7385,0.02067,0.01135,0.01243,865.43396,-0.01279,-0.00733,0.00471,-0.04666,-0.00146,-0.06011,0.01513,-0.00207,0.0102
="2026/04/02 15:43:15.800",0.01612,0.0041,-0.01319,-0.08856,0.00287,0.03693,16.79779,-0.00956,0.00093,0.01286,862.95514,-0.00779,0.00775,0.00788,-0.05758,-0.002,-0.00978,0.024,-0.00362,-0.00043
="2026/04/02 15:43:15.820",0.05576,-0.00271,-0.01114,-0.11315,0.01897,0.06989,17.39304,0.01644,0.00055,0.00533,861.04364,-0.01124,0.00141,0.0227,-0.02744,0.01005,0.01642,0.0193,-0.00668,-0.02415
="2026/04/02 15:43:15.840",0.0886,0.01967,-0.0066,-0.09569,0.01132,0.05778,18.35107,0.02479,0.00535,0.01155,859.78503,-0.02183,-0.00657,0.01181,-0.01932,-0.01013,0.02086,0.03879,0.01654,-0.02805
="2026/04/02 15:43:15.860",0.08718,0.00868,-0.02261,-0.07693,0.01304,0.02053,19.84966,0.01681,-0.00275,-0.00681,859.69476,-0.00579,-0.00572,-0.01715,0.029,-0.0154,-0.0044,0.0008,0.02071,0.0025
="2026/04/02 15:43:15.880",0.06245,0.00625,-0.00356,-0.04877,0.01797,0.01719,21.93183,-0.00437,-0.00139,-0.0075,859.98785,-0.01743,0.00924,0.01877,0.03395,-0.00514,0.00963,0.00434,-0.0018,0.02022
="2026/04/02 15:43:15.900",0.05,-0.00674,-0.00353,0.01794,0.00844,-0.0278,23.91852,0.04702,0.00172,-0.00446,860.50751,-0.03502,0.00418,-0.01159,0.05515,0.00298,0.00506,-0.0172,-0.0081,0.03299
="2026/04/02 15:43:15.920",-0.00713,-0.00367,0.01628,0.04361,-0.00574,-0.01305,24.85858,0.01584,0.00612,-0.00696,863.04211,-0.01583,-0.01043,-0.01176,0.05914,-0.01201,0.04168,-0.02134,-0.0104,0.01069
="2026/04/02 15:43:15.940",-0.01981,0.00317,0.02314,0.07242,0.00097,-0.09575,24.82193,0.00447,0.00476,0.00177,865.64337,-0.01603,0.01606,-0.0014,0.04277,0.00409,0.02078,-0.00606,-0.01814,-0.00096
="2026/04/02 15:43:15.960",-0.08637,-0.00188,0.0416,0.08729,0.0063,-0.05893,24.63298,0.01208,0.00114,-0.01034,867.05713,-0.02639,0.01611,-0.0139,0.03576,-0.00348,-0.03042,-0.03782,-0.0173,-0.02435
="2026/04/02 15:43:15.980",-0.09614,-0.00191,0.02686,0.08868,0.00916,-0.04831,24.28447,-0.03535,-0.00458,0.01616,868.06787,-0.02032,0.03894,-0.01087,0.0127,-0.00255,-0.00377,-0.0013,-0.01352,-0.04517
="2026/04/02 15:43:16.000",-0.08979,-0.0026,0.01972,0.08015,0.00413,-0.06959,22.71708,0.01147,0.00986,0.01482,868.84711,-0.01253,0.04384,-0.05308,-0.01453,-0.0009,-0.00222,-0.02812,-0.00812,-0.01801
="2026/04/02 15:43:16.020",-0.07792,-0.00944,-0.00489,0.04337,0.00361,-0.05797,20.65566,-0.03987,-0.00195,0.00873,868.59631,-0.0077,0.06737,0.01095,-0.04411,-0.0026,0.00363,-0.0178,-0.00151,0.01153
="2026/04/02 15:43:16.040",-0.04838,-0.00654,0.01014,0.02969,0.01234,-0.01629,18.80868,0.02173,0.00368,0.0043,867.32489,0.0069,0.06108,0.05038,-0.04688,0.00994,-0.0211,0.00693,0.00029,0.00899
="2026/04/02 15:43:16.060",0.00747,-0.01301,-0.01669,-0.03359,-0.00612,-0.00806,17.50043,-0.00467,0.00863,0.00101,865.25183,0.01512,0.0809,0.01289,-0.04988,-0.00598,-0.01422,0.00926,0.00694,-0.00341
="2026/04/02 15:43:16.080",-0.00293,-0.00796,-0.01352,-0.06968,0.00821,0.05279,16.99825,-0.01899,-0.00164,0.01202,863.86493,-0.01365,0.05735,0.0632,-0.04034,0.00547,0.00167,0.01488,0.00458,0.03029
="2026/04/02 15:43:16.100",0.02324,0.00303,-0.02029,-0.09283,-0.00079,0.03947,16.93845,0.00665,0.01379,0.01076,863.37714,0.01365,0.03149,0.01739,-0.04231,-0.00208,-0.02099,0.03619,-0.00015,-0.00098
="2026/04/02 15:43:16.120",0.06081,0.00123,-0.00045,-0.10733,0.01272,0.05483,17.54042,-0.0185,-0.00168,0.00849,862.29529,0.01155,0.00718,0.04095,-0.01865,-0.0027,-0.01892,0.03318,-0.0065,0.02966
="2026/04/02 15:43:16.140",0.07956,0.0047,-0.00687,-0.11041,0.01418,0.03684,19.02868,-0.00804,-0.00755,-0.01922,860.51862,0.00499,-0.00282,0.00104,0.01285,0.00398,-0.00345,0.04034,0.00039,0.01666
="2026/04/02 15:43:16.160",0.08651,-0.00577,-0.0219,-0.07838,0.00755,0.02531,20.82687,-0.00039,0.00735,0.004,859.76947,-0.01163,-0.01009,-0.08898,0.03042,0.00441,-0.00383,0.01472,-0.00532,0.00264
="2026/04/02 15:43:16.180",0.05266,-0.00655,-0.00547,-0.0322,0.00836,0.00165,22.77816,0.02517,-0.00195,0.02709,860.53027,-0.02684,-0.01041,-0.04663,0.04545,-0.00744,-0.01014,0.02843,-0.0066,-0.00025
="2026/04/02 15:43:16.200",0.03506,-0.01296,0.00196,0.00199,0.00167,-0.03565,23.57434,-0.03266,-0.01182,0.01836,862.508,-0.03304,0.0059,-0.02575,0.04397,-0.00462,0.02181,0.00257,-0.00914,0.01859
="2026/04/02 15:43:16.220",-0.0082,-0.00572,-0.01797,0.05074,0.00443,-0.05169,24.32836,0.01142,0.0121,-0.00074,864.21075,-0.02863,0.04375,-0.00787,0.05258,-0.00373,0.00471,-0.01633,-0.00085,-0.01534
="2026/04/02 15:43:16.240",-0.02963,0.00679,0.02137,0.07802,-0.00783,-0.06666,25.1765,-0.00311,0.00451,0.00718,865.30237,-0.02256,0.01533,-0.05147,0.047,-0.00154,0.0172,-0.01776,0.00049,0.0045
="2026/04/02 15:43:16.260",-0.07792,-0.00083,0.02054,0.10944,0.00222,-0.08342,24.87345,-0.0149,-0.00574,-0.00037,866.54596,0.00184,0.00835,0.01545,0.02023,-0.00034,0.02256,-0.03047,0.01162,0.00372
="2026/04/02 15:43:16.280",-0.09484,0.00387,0.02825,0.10439,0.00687,-0.09217,23.34859,0.01553,0.00075,0.01684,867.96313,-0.00593,-0.02475,0.02368,-0.0002,-0.00876,0.01134,-0.02319,0.00353,-0.00543
="2026/04/02 15:43:16.300",-0.07293,-0.00175,0.04102,0.07528,0.00504,-0.06072,22.12874,0.03066,0.00732,-0.0055,868.97089,-0.01331,-0.02072,0.038,-0.01533,0.00687,0.00392,-0.00755,0.00362,-0.00837
="2026/04/02 15:43:16.320",-0.06073,-0.00047,0.0041,0.01727,0.00723,-0.02594,20.64087,0.02404,0.00989,-0.03779,868.48956,-0.00094,-0.03637,0.01697,-0.04443,0.00437,-0.01372,-0.00041,0.00264,-0.01434
="2026/04/02 15:43:16.340",-0.04251,-0.00192,-0.00203,0.00245,0.00264,-0.0301,18.55617,0.00321,-0.00221,-0.01639,867.14935,-0.00613,-0.01601,0.04903,-0.03189,-0.0081,-0.00679,0.0167,-0.00221,-0.01555
="2026/04/02 15:43:16.360",-0.00397,0.0005,-0.01156,-0.03654,0.01648,0.00751,17.2342,0.03056,-0.00156,-0.01432,865.78058,0.01296,-0.03018,0.05342,-0.05032,0.01641,0.02793,0.01064,0.00079,-0.00882
="2026/04/02 15:43:16.380",0.04625,0.0018,-0.01724,-0.09177,0.00626,0.0776,16.81429,0.0132,-0.0001,-0.00819,863.82764,0.00221,-0.02936,0.03015,-0.0635,0.01827,0.01358,0.02776,0.00506,-0.00162
="2026/04/02 15:43:16.400",0.04668,0.00252,-0.02423,-0.09963,-0.00448,0.08569,17.42492,0.02285,0.00556,0.01575,861.65631,-0.00551,-0.01047,0.04537,-0.02654,0.02058,0.01372,0.03704,-0.00296,0.00892
="2026/04/02 15:43:16.420",0.08499,0.00039,-0.02962,-0.09539,-0.00815,0.03743,18.34245,-0.01863,-0.00684,0.01316,860.0011,-0.01744,-0.03163,0.04482,-0.0053,0.02625,0.09667,0.03283,-0.00128,0.0098
="2026/04/02 15:43:16.440",0.08167,-0.00124,-0.02049,-0.10731,0.01205,0.06505,20.09852,0.02622,0.00453,0.00009,859.43726,-0.01291,-0.01585,0.04832,0.02526,-0.01223,0.05494,0.02685,0.00432,0.00944
="2026/04/02 15:43:16.460",0.06474,-0.00145,0.00136,-0.04735,0.00983,-0.0255,21.70001,-0.02603,-0.00264,0.01105,859.70776,-0.01099,-0.00215,0.01462,0.0091,-0.04402,0.03302,0.00698,-0.00669,0.00835
="2026/04/02 15:43:16.480",0.04436,-0.00586,-0.02092,-0.01428,0.03794,-0.01893,23.06008,0.00761,0.00216,-0.01131,860.90326,-0.02943,0.01356,-0.01266,0.02248,-0.01628,0.05316,0.01286,-0.00416,0.01532
="2026/04/02 15:43:16.500",0.00818,-0.0035,0.01584,0.0133,0.00468,-0.05809,23.75602,0.00717,0.00151,0.0042,862.30762,-0.01108,0.03304,0.0064,0.05446,-0.02116,-0.00885,-0.0094,-0.01057,0.00809
="2026/04/02 15:43:16.520",-0.03098,-0.00244,0.01023,0.07972,-0.00612,-0.0221,24.44026,-0.01237,-0.00554,0.01564,864.0177,0.00491,0.02934,-0.02732,0.0362,0.01686,0.04851,-0.0177,-0.00782,-0.00935
="2026/04/02 15:43:16.540",-0.04472,-0.01056,0.02117,0.06468,-0.00703,-0.04456,24.78634,0.00133,-0.00125,-0.00643,866.02252,-0.01063,0.03131,-0.00322,0.00092,0.01391,0.00803,-0.01945,-0.00864,-0.01213
="2026/04/02 15:43:16.560",-0.0729,-0.00597,0.03287,0.11053,0.0091,-0.02133,24.18311,0.01079,-0.00321,-0.00426,867.31171,-0.00788,0.01727,-0.00392,0.00076,0.02383,-0.00616,-0.01786,-0.00327,-0.01405
="2026/04/02 15:43:16.580",-0.0842,-0.00143,0.01532,0.08008,0.00558,-0.07381,22.58284,0.01559,-0.00078,0.00254,868.27521,0.01012,-0.01163,-0.01373,0.00142,0.00482,-0.01514,-0.02049,0.00072,-0.0261
="2026/04/02 15:43:16.600",-0.05898,-0.00869,0.0096,0.0659,0.01214,-0.02371,20.84357,0.02288,0.0101,0.01219,868.82642,-0.00308,-0.0065,0.02125,-0.01709,-0.02185,0.06595,-0.02262,0.00515,-0.03729
="2026/04/02 15:43:16.620",-0.04802,0.00274,0.0097,0.06099,0.01045,-0.02982,19.65728,0.03264,0.00491,-0.01036,868.09534,-0.02035,0.0003,0.00349,-0.05287,-0.03953,0.04365,0.00723,-0.00387,-0.01281
="2026/04/02 15:43:16.640",-0.01892,0.00108,-0.02184,-0.0052,0.01638,0.00061,18.38399,-0.01341,-0.00383,0.00204,866.56793,-0.00374,0.0157,0.0349,-0.06541,-0.00704,-0.01129,0.0191,-0.00919,-0.00167
="2026/04/02 15:43:16.660",0.00677,0.00403,-0.00458,-0.05043,-0.01108,-0.01832,16.98533,0.00574,0.00025,0.01274,864.89325,0.00153,-0.01349,-0.01417,-0.04118,-0.02041,-0.03051,0.01157,-0.00115,-0.00034
="2026/04/02 15:43:16.680",0.052,0.00132,-0.02228,-0.14401,-0.00083,0.03302,17.09621,0.00607,0.0094,0.02191,863.19666,-0.00024,0.00016,0.00623,-0.04054,0.00905,-0.05272,0.03903,-0.00637,0.00879
="2026/04/02 15:43:16.700",0.05369,-0.00256,-0.02065,-0.09446,0.01783,0.05637,17.86334,0.00777,-0.0051,0.00548,861.74982,-0.02554,-0.01206,0.00347,-0.01959,0.01214,0.00426,0.01297,-0.01259,0.00879
="2026/04/02 15:43:16.720",0.0844,0.00009,-0.03094,-0.08748,-0.00462,0.03299,18.90754,0.00955,0.00058,0.00021,860.35083,0.00461,0.00272,-0.00088,0.00206,0.00633,-0.02472,0.02541,-0.00202,0.02857
="2026/04/02 15:43:16.740",0.08311,-0.00061,-0.01455,-0.08463,-0.00405,0.01333,20.2254,0.01024,0.0001,-0.01117,859.70605,-0.01516,0.00451,-0.04141,0.01708,0.01462,0.00178,0.0237,-0.00099,0.01235
="2026/04/02 15:43:16.760",0.06417,-0.00689,0.00362,-0.05303,-0.00311,-0.02003,21.63463,0.00384,0.00904,-0.00112,861.18457,0.01026,-0.00923,-0.00296,0.05772,-0.00756,-0.00497,0.00195,-0.00101,0.0156
="2026/04/02 15:43:16.780",0.02888,-0.00373,0.01191,-0.02517,-0.00691,0.00678,23.65414,0.02226,0.00378,-0.00358,862.74054,-0.01231,-0.01203,-0.00618,0.04202,-0.00696,-0.02443,0.00522,-0.0038,-0.00455
="2026/04/02 15:43:16.800",0.00707,-0.00544,0.01216,0.03715,0.01511,-0.0334,24.84685,-0.02758,-0.01688,0.00078,863.60016,-0.01275,-0.01016,-0.00438,0.05974,-0.01389,-0.05773,-0.0116,0.00673,-0.01331
="2026/04/02 15:43:16.820",-0.03658,-0.00446,0.02084,0.0531,-0.00161,-0.069,24.66088,0.00773,0.00386,0.00603,864.49017,-0.01159,0.00612,0.0092,0.04788,-0.00067,-0.00016,-0.01902,0.00437,-0.01202
="2026/04/02 15:43:16.840",-0.04915,-0.00592,0.03426,0.09683,0.00473,-0.05225,23.94684,-0.01594,-0.00537,-0.00206,866.13409,-0.03286,0.00577,0.02143,0.01574,-0.00986,0.01501,-0.01841,-0.00718,-0.01143
="2026/04/02 15:43:16.860",-0.08558,0.00343,0.019,0.09485,-0.00268,-0.07883,23.71592,-0.00442,0.00247,-0.00341,867.32977,-0.01161,0.01046,0.00807,0.01701,0.00674,0.00147,-0.02454,0.00472,-0.01565
="2026/04/02 15:43:16.880",-0.07066,0.00106,0.00976,0.0832,0.00203,-0.02449,22.69574,-0.00544,-0.00408,0.00115,868.0968,-0.00075,0.00245,0.01265,-0.03455,0.00835,-0.00722,-0.01382,0.00661,-0.01602
="2026/04/02 15:43:16.900",-0.05622,-0.00027,0.00013,0.05662,-0.0017,-0.03388,21.1883,0.0127,-0.00426,0.00051,868.49847,-0.00174,0.00944,0.01379,-0.03461,0.00309,-0.01636,-0.01512,-0.00051,-0.00363
="2026/04/02 15:43:16.920",-0.04843,-0.00079,0.00114,0.00523,-0.00829,0.02949,19.09458,-0.0119,-0.00223,0.01236,868.04913,-0.00451,-0.00261,0.00526,-0.05321,0.0106,-0.03092,0.01212,0.00149,-0.01849
="2026/04/02 15:43:16.940",-0.01003,0.00149,-0.01794,-0.01259,0.00886,0.04925,17.02518,0.02234,0.01837,0.02072,866.35571,-0.01005,0.00186,0.0066,-0.06284,0.0147,-0.02868,0.01697,-0.00365,0.00872
="2026/04/02 15:43:16.960",0.00687,0.00665,-0.02139,-0.06352,-0.00101,0.04968,16.63341,0.02601,0.00241,-0.0107,863.82922,-0.00841,-0.01152,0.00882,-0.0476,0.00342,-0.0238,0.00274,-0.00057,0.00115
="2026/04/02 15:43:16.980",0.04395,-0.00079,-0.01988,-0.08988,0.0016,0.04693,17.42751,0.00163,0.00016,-0.01122,862.14935,-0.01506,-0.00269,0.02324,-0.03562,-0.00061,-0.02631,0.0244,-0.00106,0.01218
="2026/04/02 15:43:17.000",0.10479,0.0035,-0.02775,-0.09752,0.01791,0.06773,18.07676,-0.02394,-0.0054,0.00069,860.62109,-0.01146,-0.00409,0.01879,-0.01265,0.006,-0.00402,0.03069,0.00195,0.0045
="2026/04/02 15:43:17.020",0.09205,-0.01281,-0.0281,-0.07999,0.00073,0.06053,19.23552,-0.02677,-0.00564,0.00248,859.69867,-0.00746,0.00147,-0.00024,0.00109,-0.00292,-0.00272,0.0233,0.00233,0.02042
="2026/04/02 15:43:17.040",0.07808,-0.00293,-0.03253,-0.06916,-0.00115,-0.00314,20.47402,0.00476,-0.0111,-0.0171,860.23242,-0.0208,0.00132,-0.00436,0.0316,0.00698,0.02176,0.0234,-0.0131,0.02236
="2026/04/02 15:43:17.060",0.0549,-0.00261,-0.01068,-0.04563,0.0117,-0.0178,22.12195,-0.0003,0.00488,0.00366,860.91498,-0.0134,0.00273,0.00476,0.05406,-0.00211,0.00058,0.01114,-0.00337,0.0004
="2026/04/02 15:43:17.080",0.01913,-0.00653,0.01881,-0.01851,-0.00252,-0.05828,23.51334,0.01835,0.00732,-0.00603,861.77002,-0.01583,0.00051,-0.00029,0.053,0.00361,0.04838,-0.01059,-0.00244,-0.00869
="2026/04/02 15:43:17.100",-0.00867,-0.00536,0.0224,0.04208,-0.00275,-0.06145,24.23276,0.00768,-0.0012,-0.00024,862.99463,-0.0092,0.00763,0.00652,0.06012,-0.01109,0.02982,-0.00644,-0.00898,-0.01599
="2026/04/02 15:43:17.120",-0.03174,-0.00345,0.01727,0.06221,0.002,-0.075,24.32834,-0.01388,-0.01217,-0.01317,865.07129,-0.02019,0.01177,0.00027,0.0565,-0.00621,0.03985,-0.02151,-0.00841,0.00304
="2026/04/02 15:43:17.140",-0.06463,-0.00325,0.03016,0.05881,-0.0013,-0.12086,24.29048,0.0084,-0.0017,-0.00185,866.79974,-0.01714,0.01612,0.013,0.0191,-0.01266,-0.00349,-0.01403,-0.00717,-0.01291
="2026/04/02 15:43:17.160",-0.0705,0.00416,0.03481,0.0768,0.00013,-0.08558,23.52534,-0.0167,-0.00914,-0.00752,867.18939,-0.02641,0.00116,-0.00254,0.00644,0.00203,0.01703,-0.01277,-0.00667,-0.00891
="2026/04/02 15:43:17.180",-0.07035,-0.00428,0.00494,0.05217,0.00866,-0.05262,22.09275,0.02016,0.00102,-0.00538,867.15527,-0.00107,-0.00008,0.01755,-0.02937,-0.00606,0.02028,-0.01189,0.00242,-0.02379
="2026/04/02 15:43:17.200",-0.05692,0.0091,0.0122,0.04795,0.00677,-0.02667,20.06588,0.02006,0.00907,0.01272,867.66852,-0.00884,0.00151,0.00689,-0.03751,-0.01057,-0.01626,-0.02307,0.00093,-0.00144
="2026/04/02 15:43:17.220",-0.03831,0.00295,-0.01676,0.01484,0.00844,0.00648,18.63493,0.02838,0.00154,-0.00171,867.67578,0.00214,-0.01177,-0.00121,-0.05879,0.01353,-0.00128,0.02301,-0.00021,-0.01174
="2026/04/02 15:43:17.240",-0.01835,-0.00054,-0.04033,-0.04625,-0.0107,0.02831,17.83106,0.02399,0.00361,-0.02215,865.9032,0.00225,0.00193,0.0165,-0.0506,-0.00548,-0.013,0.0144,-0.00722,0.01601
="2026/04/02 15:43:17.260",0.01133,-0.00412,-0.03668,-0.06328,0.00615,0.07311,17.47633,0.01197,0.00217,-0.00273,863.02448,-0.00228,-0.00628,-0.00637,-0.04647,0.00354,-0.04162,0.02441,-0.01118,0.00069
="2026/04/02 15:43:17.280",0.04415,-0.00419,-0.03269,-0.09898,0.0119,0.03082,17.59771,0.03997,0.01275,0.00083,861.34338,-0.01637,0.00141,0.03645,-0.04737,0.00337,0.0128,0.01614,0.0036,0.01963
="2026/04/02 15:43:17.300",0.07722,0.00653,-0.04422,-0.08192,0.00796,0.07486,18.33249,0.01198,-0.00154,0.00018,861.25848,-0.00956,-0.01303,0.00934,-0.01426,0.00927,0.01493,0.02818,-0.00633,0.01775
="2026/04/02 15:43:17.320",0.08324,0.00503,-0.01351,-0.08433,0.00457,0.04879,19.4641,0.03646,0.00272,-0.00903,861.01868,-0.02035,-0.01053,-0.01065,0.00649,0.01077,0.00327,0.01504,0.0011,0.00969
="2026/04/02 15:43:17.340",0.06717,-0.00899,-0.03305,-0.05207,0.00791,0.03832,21.26266,0.01166,-0.00721,-0.00346,860.5838,-0.00612,0.00404,0.01562,0.04333,0.00487,-0.00437,0.01191,-0.01054,0.00318
="2026/04/02 15:43:17.360",0.07955,-0.00835,-0.00408,-0.03633,-0.00161,0.00829,23.09515,0.00902,-0.00195,-0.01042,860.9386,-0.01903,0.00359,-0.01298,0.04696,-0.0034,-0.00254,0.01495,-0.0036,-0.00012
="2026/04/02 15:43:17.380",0.01661,-0.00721,0.00632,0.01723,0.00527,-0.05195,24.30711,0.01162,0.00011,0.00244,862.54108,-0.01961,0.01501,0.00702,0.05028,-0.00206,0.00816,-0.00241,-0.00735,-0.00169
="2026/04/02 15:43:17.400",-0.02966,-0.00485,0.02862,0.05036,0.00753,-0.06981,25.04913,0.02439,-0.00288,-0.01356,864.3078,-0.01753,0.00209,-0.00221,0.05996,0.00043,0.01401,-0.02954,-0.01102,0.00693
="2026/04/02 15:43:17.420",-0.04552,-0.009,0.02752,0.085,-0.00025,-0.08677,25.17895,0.01914,-0.00634,-0.01317,866.29639,-0.01292,0.00489,0.01096,0.03462,-0.0037,0.00932,-0.0184,0.00174,-0.00428
="2026/04/02 15:43:17.440",-0.06884,-0.00998,0.0206,0.08071,0.00041,-0.07926,24.62269,-0.01852,-0.0177,-0.00329,867.79413,-0.00732,-0.0023,-0.01636,0.01754,-0.00283,-0.00268,-0.02126,-0.00489,-0.00741
="2026/04/02 15:43:17.460",-0.08893,-0.0046,0.02208,0.08042,0.00692,-0.04265,23.38527,0.00134,-0.00212,-0.00274,868.17334,-0.0191,0.0022,-0.00536,-0.00209,0.00416,0.00221,-0.01966,0.00344,-0.01646
="2026/04/02 15:43:17.480",-0.06737,-0.00473,0.01904,0.06619,0.00883,-0.04208,21.09941,0.02856,0.007,0.00278,867.79297,-0.00154,0.00303,0.00603,-0.03225,-0.00515,0.00236,-0.01793,-0.00218,-0.01247
="2026/04/02 15:43:17.500",-0.0429,-0.00408,-0.00392,0.03365,0.00664,0.00385,19.61458,-0.00744,0.00116,0.0165,867.38733,0.01396,0.00128,0.00972,-0.03858,0.00385,-0.00328,-0.00272,-0.00057,-0.00223
="2026/04/02 15:43:17.520",-0.02893,0.00359,-0.02125,-0.00436,0.00374,0.01836,18.84447,-0.0069,0.00443,-0.01039,866.52539,-0.00489,-0.00973,0.00664,-0.05519,0.00322,-0.00224,0.00379,-0.00349,-0.00908
="2026/04/02 15:43:17.540",0.0186,-0.00529,-0.03098,-0.04841,0.0063,0.02667,17.92212,-0.02817,-0.00983,-0.01377,864.84491,0.01218,0.00187,0.00202,-0.0563,0.01081,0.01487,0.01629,-0.00042,-0.00748
="2026/04/02 15:43:17.560",0.037,0.00213,-0.02543,-0.07346,0.00914,0.08093,17.57107,0.02031,0.00386,0.00424,862.66211,0.00246,0.00278,0.02223,-0.03627,0.00496,-0.00705,0.03084,-0.00354,0.01055
="2026/04/02 15:43:17.580",0.05312,0.00176,-0.04072,-0.09506,0.00804,0.05264,18.02863,-0.01424,-0.00681,-0.00756,861.23682,-0.00418,-0.01102,-0.00803,-0.03209,0.00869,-0.00768,0.02656,-0.00709,0.01484
="2026/04/02 15:43:17.600",0.07781,-0.00386,-0.03595,-0.10033,-0.00241,0.01922,18.7919,0.01252,-0.00375,-0.00659,860.99835,-0.00244,-0.01011,0.01426,-0.00684,-0.00166,-0.02069,0.01957,-0.00692,0.01974
="2026/04/02 15:43:17.620",0.06292,0.00949,-0.02597,-0.07664,0.01226,0.03987,19.71261,-0.02781,-0.00559,0.00003,861.35883,-0.02172,-0.00505,0.01355,0.00646,-0.00569,0.00643,0.02004,-0.0051,0.01504
="2026/04/02 15:43:17.640",0.06158,-0.00278,0.00174,-0.05806,0.00974,0.00092,21.26754,-0.02556,-0.00382,-0.00205,861.91956,-0.00747,-0.00204,0.00917,0.03317,0.00334,-0.01227,0.00874,-0.00342,0.02537
="2026/04/02 15:43:17.660",0.02699,-0.00414,-0.01317,-0.03213,0.0027,-0.02108,22.92749,-0.00815,-0.0091,-0.01396,862.60376,-0.02472,-0.00017,-0.00966,0.05385,-0.00175,0.01581,0.00635,-0.00389,-0.00152
="2026/04/02 15:43:17.680",0.00054,0.00571,0.03299,0.01544,0.00479,-0.04373,24.32669,0.01154,-0.00228,-0.00784,863.50616,-0.01062,0.00377,0.00213,0.05188,-0.0031,0.00999,-0.01443,0.0029,-0.00677
="2026/04/02 15:43:17.700",-0.00707,-0.00431,0.02377,0.04473,-0.00107,-0.07494,25.25724,0.03945,0.00867,0.00148,864.94836,-0.02198,0.01263,0.02509,0.05047,-0.00508,-0.00491,-0.01613,-0.00334,-0.00525
="2026/04/02 15:43:17.720",-0.08423,-0.00578,0.03638,0.07783,0.00475,-0.07085,24.3476,0.02238,0.0015,-0.01055,866.60815,-0.00439,0.00251,-0.01309,0.02517,-0.00914,0.02183,-0.01843,-0.01662,-0.01358
="2026/04/02 15:43:17.740",-0.07681,0.00284,0.02541,0.0724,0.00425,-0.06262,23.07417,0.00878,0.00012,-0.01015,868.06262,-0.00712,0.00271,0.00319,0.00937,-0.00286,0.00963,-0.04013,-0.00389,0.00502
="2026/04/02 15:43:17.760",-0.04242,-0.00436,0.01456,0.08162,0.00262,-0.03695,22.0575,0.05507,0.00467,-0.02025,868.56531,-0.00151,0.01006,0.01611,-0.00465,-0.00245,0.01126,-0.0017,0.00741,-0.02704
="2026/04/02 15:43:17.780",-0.0497,0.00989,0.03077,0.05872,0.01135,-0.03995,20.78971,0.01179,-0.00219,-0.00602,867.90857,0.00285,-0.00368,0.00435,-0.0339,-0.00586,0.00378,0.01679,0.00533,-0.0307
="2026/04/02 15:43:17.800",-0.02105,0.00041,0.02983,0.01138,0.00322,0.01793,19.08966,0.00714,-0.00062,-0.01326,866.92474,0.01024,0.00255,0.00424,-0.04432,0.00111,-0.00067,-0.00491,0.01071,-0.01316
="2026/04/02 15:43:17.820",-0.0257,0.00342,-0.00696,-0.01571,0.00246,0.01842,17.3983,0.02087,0.00061,-0.00145,865.84937,0.00362,-0.00839,0.01913,-0.05168,0.00338,-0.0018,0.00946,0.00101,-0.01268
